trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Start.started,welcome.started,Start.stopped,vedio_withaudio_B1.started,movie.started,sound_1.started,sound_1.stopped,vedio_withaudio_B1.stopped,movie.stopped,Block2.started,text.started,key_resp.started,Block2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_again.started,text_3.started,text_3.stopped,start_again.stopped,Vedio_audio_B2.started,movie_2.started,sound_2.started,sound_2.stopped,Vedio_audio_B2.stopped,movie_2.stopped,thank_you.started,text_2.started,text_2.stopped,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
83,0,83,0,,,,,107.56850689975545,,,,,107.5315577997826,107.56850689975545,107.91267637978308,108.42624379973859,108.81357199978083,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
84,0,84,0,,,,,108.84840399958193,,,,,108.81535279983655,108.84840399958193,109.21265488001518,109.77604939974844,110.09652649983764,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
85,0,85,0,,,,,110.12906969990581,,,,,110.09822109993547,110.12906969990581,110.4794090797659,111.08460589963943,111.37989209964871,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
86,0,86,0,,,,,111.4074705997482,,,,,111.38162239966914,111.4074705997482,111.69596607959829,112.23526869993657,112.66318279970437,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
87,0,87,0,,,,,112.68799440003932,,,,,112.66490780003369,112.68799440003932,113.04649097961374,113.65609589964151,113.94644729979336,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
88,0,88,0,,,,,113.9683778998442,,,,,113.94815539987758,113.9683778998442,114.24608497996815,114.77604369958863,115.22984729986638,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
89,0,89,0,,,,,115.24841080000624,,,,,115.23154719965532,115.24841080000624,115.59610667987727,116.20534819969907,116.51316950004548,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
90,0,90,0,,,,,116.52967199962586,,,,,116.51489169988781,116.52967199962586,116.89607717958279,117.43512989999726,117.79654019977897,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
91,0,91,0,,,,,117.81319859996438,,,,,117.79825139977038,117.81319859996438,118.17935517965816,118.73588739987463,119.07983549963683,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
92,0,92,0,,,,,119.0966995996423,,,,,119.0816490999423,119.0966995996423,119.41278047976084,119.98593640001491,120.36310339998454,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
93,0,93,0,,,,,120.4085877998732,,,,,120.36476299958304,120.4085877998732,120.76283207978122,121.30509299971163,121.64668689994141,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
94,0,94,0,,,,,121.6881497995928,,,,,121.64844230003655,121.6881497995928,121.9462928797584,122.48474519979209,122.93035819986835,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
95,0,95,0,,,,,122.96752289962023,,,,,122.93209889996797,122.96752289962023,123.26290077972226,123.80486139981076,124.21322879986838,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
96,0,96,0,,,,,124.24796099960804,,,,,124.21490739984438,124.24796099960804,124.59618027997203,125.18535089958459,125.4965560999699,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
97,0,97,0,,,,,125.52863779990003,,,,,125.49822319997475,125.52863779990003,125.89609177992679,126.50531299971044,126.7798651997,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
98,0,98,0,,,,,126.80838719988242,,,,,126.78157239966094,126.80838719988242,127.16284537990578,127.70542839961126,128.06393419997767,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
99,0,99,0,,,,,128.0884674997069,,,,,128.06563459988683,128.0884674997069,128.4294927797746,128.95522979972884,129.36311509972438,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
100,0,100,0,,,,,129.40759609965608,,,,,129.36469969991595,129.40759609965608,129.74613757967018,130.33618710003793,130.64739409973845,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
101,0,101,0,,,,,130.68728349963203,,,,,130.64918029960245,130.68728349963203,130.99683387973346,131.58527319971472,131.94664899958298,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
102,0,102,0,,,,,131.96901399968192,,,,,131.9483503997326,131.96901399968192,132.32954317959957,132.8752728998661,133.2298997999169,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
103,0,103,0,,,,,133.24845759989694,,,,,133.2315863999538,133.24845759989694,133.59629438002594,134.1763430996798,134.51326559996232,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
104,0,104,0,,,,,134.53003659984097,,,,,134.51494849985465,134.53003659984097,134.91278957971372,135.52548669977114,135.79649089975283,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
105,0,105,0,,,,,135.81299799960107,,,,,135.7981895999983,135.81299799960107,136.12958127981983,136.67537819966674,137.07987299980596,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
106,0,106,0,,,,,137.09630039986223,,,,,137.08161989971995,137.09630039986223,137.37997467978857,137.92581919999793,138.36311069969088,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
107,0,107,0,,,,,138.40773439966142,,,,,138.36486859992146,138.40773439966142,138.6795840796549,139.2263215999119,139.64680500002578,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
108,0,108,0,,,,,139.6890785000287,,,,,139.64859330002218,139.6890785000287,139.9794831799809,140.57625010004267,140.93006769986823,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
109,0,109,0,,,,,140.9684941000305,,,,,140.9317969996482,140.9684941000305,141.279493679991,141.82623269967735,142.2133955997415,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
110,0,110,0,,,,,142.24887489993125,,,,,142.2151059997268,142.24887489993125,142.61301917978562,143.15531479986385,143.4968082997948,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
111,0,111,0,,,,,143.52809289982542,,,,,143.4984935997054,143.52809289982542,143.8962280799169,144.41634569969028,144.7800815999508,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
112,0,112,0,,,,,144.80796939972788,,,,,144.78173829987645,144.80796939972788,145.17950737965293,145.7052722997032,146.0633542998694,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
113,0,113,0,,,,,146.09370510000736,,,,,146.06512899976224,146.09370510000736,146.3795592796523,146.93632650002837,147.34676889982074,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
114,0,114,0,,,,,147.36874719988555,,,,,147.34850749978796,147.36874719988555,147.7463026798796,148.3053890997544,148.63040110003203,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
115,0,115,0,,,,,148.64808509964496,,,,,148.63211159966886,148.64808509964496,148.97956057987176,149.55532859964296,149.91346409963444,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
116,0,116,0,,,,,149.92901999969035,,,,,149.91512019978836,149.92901999969035,150.26318347989582,,151.1967976996675,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
117,0,117,0,,,,,151.2133345999755,,,,,151.19854759983718,151.2133345999755,151.59638917981647,152.1360399997793,152.47998609999195,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
118,0,118,0,,,,,152.49674109974876,,,,,152.48174409987405,152.49674109974876,152.77963587990962,153.38551899977028,153.76441119983792,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
119,0,119,0,,,,,153.80848339991644,,,,,153.7662189998664,153.80848339991644,154.12958437972702,154.73643689975142,155.06334429979324,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
120,0,120,0,,,,,155.08810609998181,,,,,155.06511770002544,155.08810609998181,155.4463484797161,156.0061881998554,156.34691359987482,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
121,0,121,0,,,,,156.36796209961176,,,,,156.34868239983916,156.36796209961176,156.64636967959814,157.17682909965515,157.63007249962538,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
122,0,122,0,,,,,157.6490239999257,,,,,157.63178339973092,157.6490239999257,157.9463515796233,158.50548249995336,158.91332169994712,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
123,0,123,0,,,,,158.9298268998973,,,,,158.91506859986112,158.9298268998973,159.21381757990457,159.8061563996598,160.19672029977664,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
124,0,124,0,,,,,160.2141931997612,,,,,160.19845040002838,160.2141931997612,160.49684067978524,,161.4799420000054,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
125,0,125,0,,,,,161.4969016998075,,,,,161.48169439984486,161.4969016998075,161.8130545800086,162.3858510996215,162.7632968998514,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
126,0,126,0,,,,,162.80803489964455,,,,,162.7650468996726,162.80803489964455,163.11297157988884,163.61624839995056,164.04692079965025,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
127,0,127,0,,,,,164.08931900002062,,,,,164.0485796998255,164.08931900002062,164.36340288002975,164.95541819976643,165.33018429996446,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
128,0,128,0,,,,,165.3678222997114,,,,,165.33194089960307,165.3678222997114,165.64643557998352,166.25712999980897,166.6135432999581,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
129,0,129,0,,,,,166.64755419967696,,,,,166.61523679969832,166.64755419967696,166.94639637996443,,167.89696999965236,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
130,0,130,0,,,,,167.92824309971184,,,,,167.89873029990122,167.92824309971184,168.29667687998153,168.85640429984778,169.18018799973652,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
131,0,131,0,,,,,169.20782230002806,,,,,169.18192549981177,169.20782230002806,169.5796496795956,170.18557189963758,170.46343709994107,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
132,0,132,0,,,,,170.48903859965503,,,,,170.46511589968577,170.48903859965503,170.84645257960074,171.45688229985535,171.74730449961498,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
133,0,133,0,,,,,171.7679590997286,,,,,171.74899929994717,171.7679590997286,172.09633427974768,172.70559519995004,173.03008649963886,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
134,0,134,0,,,,,173.04851409979165,,,,,173.03175759967417,173.04851409979165,173.41316027962603,173.93652929970995,174.31352299964055,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
135,0,135,0,,,,,174.33056419994682,,,,,174.31520089972764,174.33056419994682,174.64646967989393,175.23560579959303,175.59678029967472,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
136,0,136,0,,,,,175.61322479974478,,,,,175.59851039992645,175.61322479974478,175.94650587975048,176.55558979976922,176.88004759978503,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
137,0,137,0,,,,,176.89697989961132,,,,,176.88175049982965,176.89697989961132,177.1796572797466,,178.16346989991143,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
138,0,138,0,,,,,178.20815890002996,,,,,178.16511880001053,178.20815890002996,178.5131430795882,179.1056181997992,179.44703959999606,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
139,0,139,0,,,,,179.48844520002604,,,,,179.44877989962697,179.48844520002604,179.77963107987307,180.3774135997519,180.73032699991018,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
140,0,140,0,,,,,180.76722259959206,,,,,180.7320053000003,180.76722259959206,181.06338797998615,181.6055708997883,182.01372279971838,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
141,0,141,0,,,,,182.04781219968572,,,,,182.01545879989862,182.04781219968572,182.37987437960692,182.93661959981546,183.29691439960152,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
142,0,142,0,,,,,183.32817369978875,,,,,183.29861049959436,183.32817369978875,183.69646678003483,184.2354827998206,184.5802715998143,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
143,0,143,0,,,,,184.60871529998258,,,,,184.58200469985604,184.60871529998258,184.9298537799623,,185.86346979998052,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
144,0,144,0,,,,,185.88790139975026,,,,,185.86518769990653,185.88790139975026,186.196484279586,186.7370205996558,187.14684279961511,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
145,0,145,0,,,,,187.16784499958158,,,,,187.1485953000374,187.16784499958158,187.54655977967195,188.08501879964024,188.4302880000323,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
146,0,146,0,,,,,188.44858870003372,,,,,188.43196569988504,188.44858870003372,188.77964887977578,189.3366284999065,189.7135111000389,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
147,0,147,0,,,,,189.7304455996491,,,,,189.71524349972606,189.7304455996491,190.01310387975536,190.53638029983267,190.9969349997118,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
148,0,148,0,,,,,191.01376879960299,,,,,190.99861509958282,191.01376879960299,191.36313677974977,191.9557260996662,192.28017030004412,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
149,0,149,0,,,,,192.29669959982857,,,,,192.28185389982536,192.29669959982857,192.57963507971726,,193.56360269989818,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
150,0,150,0,,,,,193.6080116997473,,,,,193.56529709976166,193.6080116997473,193.92985207983293,194.43568409979343,194.84717269986868,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
151,0,151,0,,,,,194.88869979977608,,,,,194.8488807999529,194.88869979977608,195.24647587980144,195.75582059985027,196.13035340001807,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
152,0,152,0,,,,,196.1687077996321,,,,,196.1320460997522,196.1687077996321,196.42985707963817,197.0356846996583,197.41356249991804,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
153,0,153,0,,,,,197.44836020004004,,,,,197.41527109965682,197.44836020004004,197.8132402796764,198.4059668998234,198.6970083997585,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
154,0,154,0,,,,,198.728495599702,,,,,198.69876279961318,198.728495599702,199.09660397958942,199.60657139960676,199.98033529985696,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
155,0,155,0,,,,,200.0081670996733,,,,,199.98210449982435,200.0081670996733,200.32989527960308,200.87648279964924,201.26353599969298,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
156,0,156,0,,,,,201.28826609998941,,,,,201.26524359965697,201.28826609998941,201.62996897962876,202.2356169996783,202.54742339998484,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
157,0,157,0,,,,,202.56851099990308,,,,,202.54922499973327,202.56851099990308,202.87994508002885,203.4364857999608,203.83036489970982,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
