erp,kind,subject,iteration,PL,PA,TWMA,FAL_0.25,FAL_0.5,FAL_0.75
n1,sn,sd017,4,0.2265625,-2.967622122270669,-1.116277187156165,0.212890625,0.22265625,0.23046875
n1,sn,sd017,5,0.22265625,-4.196321077853246,-1.2381247864161244,0.212890625,0.22265625,0.232421875
n1,sn,sd017,6,0.2265625,-4.570569171816853,-1.133314237617907,0.212890625,0.22265625,0.232421875
n1,sn,sd017,7,0.2265625,-3.891230391704797,-1.168137267012211,0.21484375,0.22265625,0.232421875
n1,sn,sd017,8,0.23046875,-4.362718259042249,-1.2875344530236497,0.212890625,0.22265625,0.232421875
n1,sn,sd017,9,0.2265625,-4.128629940382477,-1.1301850470362789,0.21484375,0.22265625,0.232421875
n1,sn,sd017,10,0.224609375,-3.3724178067589725,-1.050126846688264,0.212890625,0.22265625,0.23046875
n1,sn,sd017,11,0.224609375,-2.841895170855145,-1.1124983014486203,0.21484375,0.22265625,0.232421875
n1,sn,sd017,12,0.2265625,-4.1346777473262595,-1.2399621945999175,0.21484375,0.224609375,0.234375
n1,sn,sd017,13,0.2265625,-3.4791643594035024,-1.1814161762581725,0.212890625,0.22265625,0.232421875
n1,sn,sd017,14,0.2265625,-4.054872475403838,-1.0029101421848723,0.216796875,0.224609375,0.232421875
n1,sn,sd017,15,0.224609375,-3.1406353333574,-1.201416809553741,0.21484375,0.22265625,0.232421875
n1,sn,sd017,16,0.2265625,-4.749489089214988,-1.2507905476531063,0.212890625,0.22265625,0.232421875
n1,sn,sd017,17,0.23046875,-4.597622299736794,-0.9555862724191514,0.212890625,0.22265625,0.232421875
n1,sn,sd017,18,0.228515625,-4.18727079006565,-1.1461253449639917,0.21484375,0.224609375,0.232421875
n1,sn,sd017,19,0.228515625,-3.728906130163296,-1.113738945510942,0.2109375,0.22265625,0.232421875
n1,sn,sd017,20,0.228515625,-3.955307625614936,-1.4924240782348888,0.212890625,0.22265625,0.232421875
n1,sn,sd017,21,0.2265625,-3.3264972770633254,-0.8999713454669064,0.21484375,0.22265625,0.232421875
n1,sn,sd017,22,0.2265625,-3.8514448370970134,-0.9285085518413579,0.216796875,0.224609375,0.232421875
n1,sn,sd017,23,0.224609375,-3.1511757156174767,-1.068061209497449,0.212890625,0.22265625,0.23046875
n1,sn,sd017,24,0.23046875,-4.480246666659919,-1.2885841851564352,0.212890625,0.22265625,0.232421875
n1,sn,sd017,25,0.224609375,-3.7145221690437236,-1.2321147354545827,0.21484375,0.22265625,0.232421875
n1,sn,sd017,26,0.2265625,-3.6007427596182566,-1.2272708458193236,0.21484375,0.224609375,0.232421875
n1,sn,sd017,27,0.228515625,-3.5544158927786085,-1.0190623243558152,0.21484375,0.224609375,0.232421875
n1,sn,sd017,28,0.2265625,-3.838661426890034,-1.1991513517059216,0.216796875,0.224609375,0.232421875
n1,sn,sd017,29,0.224609375,-3.381332415115283,-1.069202093715791,0.212890625,0.22265625,0.232421875
n1,sn,sd017,30,0.228515625,-4.533068851694193,-1.26708593191486,0.212890625,0.22265625,0.232421875
n1,sn,sd017,31,0.232421875,-3.6338411790228338,-1.0771620270181004,0.21484375,0.224609375,0.234375
n1,sn,sd017,32,0.224609375,-4.327378639337789,-0.6917221304011191,0.216796875,0.224609375,0.232421875
n1,sn,sd017,33,0.2265625,-4.569344877037082,-1.1348408297358406,0.21484375,0.22265625,0.232421875
n1,sn,sd017,34,0.228515625,-3.7874028281769365,-1.4263003261395772,0.21484375,0.224609375,0.232421875
n1,sn,sd017,35,0.232421875,-3.990651900998006,-1.307151962791677,0.21484375,0.224609375,0.234375
n1,sn,sd017,36,0.228515625,-4.286680641943238,-1.160068535754522,0.216796875,0.224609375,0.234375
n1,sn,sd017,37,0.23046875,-3.7666521818209797,-1.317738831915712,0.212890625,0.224609375,0.234375
n1,sn,sd017,38,0.23046875,-3.703559948877875,-1.3222746849014178,0.216796875,0.224609375,0.234375
n1,sn,sd017,39,0.23046875,-4.262374600241481,-1.4333307189444509,0.21484375,0.224609375,0.234375
n1,sn,sd017,40,0.2265625,-3.9760230370981544,-1.0968462195343376,0.21484375,0.22265625,0.232421875
n1,sn,sd017,41,0.228515625,-3.616601487589413,-1.2249824917660699,0.212890625,0.22265625,0.232421875
n1,sn,sd017,42,0.224609375,-3.647778123689566,-0.9319289781788983,0.21484375,0.22265625,0.23046875
n1,sn,sd017,43,0.228515625,-4.13943915011894,-1.402300811252096,0.21484375,0.224609375,0.234375
n1,sn,sd017,44,0.228515625,-3.0018911033285174,-1.202619657933459,0.212890625,0.22265625,0.232421875
n1,sn,sd017,45,0.228515625,-3.9524206988794064,-1.3228821391889538,0.212890625,0.22265625,0.232421875
n1,sn,sd017,46,0.22265625,-3.846600289762411,-0.9514478368136139,0.212890625,0.22265625,0.232421875
n1,sn,sd017,47,0.228515625,-4.259314849136397,-1.399543696314203,0.21484375,0.224609375,0.232421875
n1,sn,sd017,48,0.228515625,-3.138941440290317,-1.062424683691338,0.216796875,0.224609375,0.234375
n1,sn,sd017,49,0.2265625,-3.0275200285759785,-1.1815176885228627,0.21484375,0.22265625,0.232421875
n1,sn,sd018,0,0.205078125,-0.6120371706913279,-0.6466401845859368,0.205078125,0.216796875,0.228515625
n1,sn,sd018,1,0.201171875,-0.8699277466326767,-0.5074317926700789,0.203125,0.21484375,0.2265625
n1,sn,sd018,2,0.220703125,-0.1935399807615111,-0.5090681998089203,0.20703125,0.21875,0.228515625
n1,sn,sd018,3,0.220703125,-0.3141439522725427,-0.38239170640162956,0.208984375,0.21875,0.2265625
n1,sn,sd018,4,0.224609375,0.03422004977945486,-0.5109836166310879,0.208984375,0.220703125,0.23046875
n1,sn,sd018,5,0.21484375,-0.5186005922582869,-0.4415174254362676,0.20703125,0.216796875,0.228515625
n1,sn,sd018,6,0.201171875,-0.30660674284100226,-0.4113332962170848,0.205078125,0.216796875,0.228515625
n1,sn,sd018,7,0.201171875,-0.3611507574703953,-0.2755856416708069,0.203125,0.212890625,0.224609375
n1,sn,sd018,8,0.2109375,-0.722774503707672,-0.33542317626072,0.205078125,0.212890625,0.22265625
n1,sn,sd018,9,0.205078125,-0.0285242786020104,-0.5707362222324099,0.203125,0.212890625,0.2265625
n1,sn,sd018,10,0.203125,-0.3854162730884582,-0.3735312627371371,0.203125,0.2109375,0.220703125
n1,sn,sd018,11,0.21484375,0.030083304140281986,-0.6906313431515817,0.2109375,0.22265625,0.234375
n1,sn,sd018,12,0.22265625,-0.5964616884426734,-0.6604845917610829,0.208984375,0.21875,0.228515625
n1,sn,sd018,13,0.201171875,-0.38198836346104087,-0.5472180786865928,0.208984375,0.22265625,0.234375
n1,sn,sd018,14,0.208984375,-0.012338533290257176,-0.3785730447288317,0.205078125,0.21484375,0.23046875
n1,sn,sd018,15,0.203125,0.025241186407637863,-0.5104365047689402,0.20703125,0.220703125,0.232421875
n1,sn,sd018,16,0.22265625,-0.28974991088513513,-0.46499161541714606,0.2109375,0.220703125,0.228515625
n1,sn,sd018,17,0.220703125,-0.3474892774225918,-0.529099740234094,0.2109375,0.220703125,0.232421875
n1,sn,sd018,18,0.205078125,-0.3148449008103412,-0.6655965258117591,0.205078125,0.216796875,0.228515625
n1,sn,sd018,19,0.220703125,-0.28244409551210875,-0.504032452058195,0.2109375,0.220703125,0.228515625
n1,sn,sd018,20,0.21484375,-0.395138477349174,-0.6493744514114058,0.208984375,0.21875,0.228515625
n1,sn,sd018,21,0.20703125,-0.23736186835039574,-0.5866116253277447,0.205078125,0.216796875,0.228515625
n1,sn,sd018,22,0.197265625,-0.2476704221973318,-0.20972508763186026,0.19921875,0.2109375,0.21875
n1,sn,sd018,23,0.21875,-0.2958820348656535,-0.37564124686249556,0.20703125,0.216796875,0.224609375
n1,sn,sd018,24,0.203125,-0.5154617685835385,-0.6448295729454827,0.205078125,0.216796875,0.2265625
n1,sn,sd018,25,0.205078125,-0.5690788658841186,-0.5300726998433065,0.203125,0.212890625,0.22265625
n1,sn,sd018,26,0.208984375,-0.7496372975585556,-0.654280970699237,0.205078125,0.21484375,0.2265625
n1,sn,sd018,27,0.22265625,-0.4333376554334404,-0.6506710534865805,0.208984375,0.21875,0.228515625
n1,sn,sd018,28,0.201171875,-0.4691335850778409,-0.5773993753318435,0.205078125,0.220703125,0.232421875
n1,sn,sd018,29,0.22265625,-0.3610231387278406,-0.4943294857683768,0.208984375,0.220703125,0.228515625
n1,sn,sd018,30,0.205078125,-0.4736848694482524,-0.6568261957926771,0.20703125,0.21875,0.23046875
n1,sn,sd018,31,0.228515625,-0.06525625989407431,-0.4975305889408228,0.2109375,0.22265625,0.232421875
n1,sn,sd018,32,0.1953125,-0.49070177775378315,-0.20569455590778973,0.205078125,0.21484375,0.22265625
n1,sn,sd018,33,0.224609375,-0.4412461296160652,-0.5571493585926326,0.208984375,0.220703125,0.23046875
n1,sn,sd018,34,0.2265625,-0.4689711922874377,-0.7247171103378357,0.212890625,0.224609375,0.234375
n1,sn,sd018,35,0.19921875,-0.15545300137105694,-0.35309138802183826,0.20703125,0.21875,0.228515625
n1,sn,sd018,36,0.201171875,-0.5313447207100378,-0.28701816542980585,0.203125,0.212890625,0.22265625
n1,sn,sd018,37,0.208984375,-0.6450523918115401,-0.5896750955414077,0.205078125,0.216796875,0.23046875
n1,sn,sd018,38,0.19921875,-0.9006908740337802,-0.44697961326549535,0.205078125,0.216796875,0.224609375
n1,sn,sd018,39,0.212890625,-0.24284355576415595,-0.5064529874808542,0.205078125,0.21484375,0.224609375
n1,sn,sd018,40,0.19921875,-0.7278891215182413,-0.578079883092017,0.205078125,0.220703125,0.23046875
n1,sn,sd018,41,0.208984375,-0.10811018334896427,-0.5727332814225196,0.20703125,0.21875,0.23046875
n1,sn,sd018,42,0.1953125,0.1059960036963701,-0.23321324269130253,0.20703125,0.22265625,0.23046875
n1,sn,sd018,43,0.201171875,-0.56670142533996,-0.4460312133245933,0.203125,0.21484375,0.23046875
n1,sn,sd018,44,0.201171875,-0.532590860087389,-0.5082342931285804,0.203125,0.21484375,0.228515625
n1,sn,sd018,45,0.212890625,-0.5439706785141776,-0.5204446778611991,0.20703125,0.216796875,0.228515625
n1,sn,sd018,46,0.208984375,-0.07436091127681324,-0.5201255704756308,0.20703125,0.220703125,0.234375
n1,sn,sd018,47,0.21484375,-0.7149578848459183,-0.7703152450400234,0.20703125,0.21875,0.23046875
n1,sn,sd018,48,0.205078125,0.09816584920771486,-0.5473993653442111,0.203125,0.212890625,0.224609375
n1,sn,sd018,49,0.197265625,-0.33265023295419455,-0.21834567628406737,0.19921875,0.208984375,0.22265625
n1,sn,sd019,0,0.2109375,-3.1331190190127427,-1.0078018688556092,0.201171875,0.2109375,0.220703125
n1,sn,sd019,1,0.20703125,-3.140558628866348,-1.0144154347088497,0.201171875,0.208984375,0.21875
n1,sn,sd019,2,0.208984375,-3.0483666822925164,-0.9890764129017173,0.203125,0.212890625,0.224609375
n1,sn,sd019,3,0.208984375,-3.3973782660810974,-0.921740978751648,0.203125,0.2109375,0.22265625
n1,sn,sd019,4,0.2109375,-3.108813003088025,-1.060230701712587,0.203125,0.212890625,0.22265625
n1,sn,sd019,5,0.208984375,-3.07367886584399,-1.095032992269267,0.203125,0.2109375,0.22265625
n1,sn,sd019,6,0.208984375,-3.3559682521403564,-1.1565912708339487,0.203125,0.2109375,0.22265625
n1,sn,sd019,7,0.208984375,-2.870111874022864,-0.9110860902677224,0.203125,0.2109375,0.22265625
n1,sn,sd019,8,0.2109375,-3.6400674582976245,-1.088222169680385,0.203125,0.212890625,0.22265625
n1,sn,sd019,9,0.208984375,-2.8566761147707176,-1.0221666023458564,0.201171875,0.2109375,0.220703125
n1,sn,sd019,10,0.208984375,-3.0654218458219784,-0.929875146162281,0.201171875,0.208984375,0.21875
n1,sn,sd019,11,0.208984375,-3.1169816472367287,-1.0948851285418952,0.203125,0.212890625,0.224609375
n1,sn,sd019,12,0.208984375,-3.2413745309190025,-1.09167902709992,0.201171875,0.208984375,0.21875
n1,sn,sd019,13,0.208984375,-3.775943020556904,-1.1524419329386908,0.203125,0.2109375,0.220703125
n1,sn,sd019,14,0.208984375,-2.935261186670077,-1.0596451375511042,0.201171875,0.2109375,0.220703125
n1,sn,sd019,15,0.208984375,-3.012757044531916,-1.1417535142748225,0.201171875,0.2109375,0.220703125
n1,sn,sd019,16,0.20703125,-2.829465793012707,-0.7836611757751557,0.201171875,0.208984375,0.21875
n1,sn,sd019,17,0.208984375,-3.6928926319018456,-1.152898930897648,0.201171875,0.2109375,0.220703125
n1,sn,sd019,18,0.208984375,-2.551261745085589,-1.0613906452329889,0.201171875,0.2109375,0.220703125
n1,sn,sd019,19,0.208984375,-3.073482562776075,-0.9986117964333759,0.201171875,0.2109375,0.220703125
n1,sn,sd019,20,0.208984375,-3.4054339082856027,-1.1599997215691822,0.201171875,0.2109375,0.22265625
n1,sn,sd019,21,0.212890625,-2.9118979876785622,-1.1759567418895944,0.203125,0.212890625,0.22265625
n1,sn,sd019,22,0.2109375,-3.0826772613060216,-1.0471066698262919,0.203125,0.212890625,0.224609375
n1,sn,sd019,23,0.208984375,-3.4891030043694644,-1.0600416401431032,0.203125,0.212890625,0.22265625
n1,sn,sd019,24,0.20703125,-2.7392292635553916,-0.877461670175876,0.19921875,0.208984375,0.21875
n1,sn,sd019,25,0.208984375,-3.3209956060331014,-1.0105318815462825,0.201171875,0.2109375,0.220703125
n1,sn,sd019,26,0.2109375,-2.7837835527150845,-0.6552086489542386,0.201171875,0.208984375,0.216796875
n1,sn,sd019,27,0.208984375,-3.32913995913836,-1.027994588087476,0.201171875,0.2109375,0.22265625
n1,sn,sd019,28,0.20703125,-3.1811767714852257,-1.0178988175966865,0.201171875,0.208984375,0.220703125
n1,sn,sd019,29,0.208984375,-3.0737545315759,-1.08642889092542,0.201171875,0.208984375,0.220703125
n1,sn,sd019,30,0.208984375,-3.613611490313085,-1.1856152550906887,0.203125,0.212890625,0.22265625
n1,sn,sd019,31,0.2109375,-2.75889141053935,-1.1688249547498952,0.203125,0.212890625,0.224609375
n1,sn,sd019,32,0.2109375,-3.130000829606471,-0.9157838142836139,0.203125,0.2109375,0.220703125
n1,sn,sd019,33,0.208984375,-3.4180730489901645,-1.101880599982346,0.203125,0.2109375,0.224609375
n1,sn,sd019,34,0.2109375,-3.4085630531193765,-1.2198869960513194,0.203125,0.212890625,0.224609375
n1,sn,sd019,35,0.2109375,-3.788361377967554,-0.9917377674025027,0.203125,0.2109375,0.22265625
n1,sn,sd019,36,0.2109375,-3.1072604018268213,-1.119370733619829,0.203125,0.212890625,0.224609375
n1,sn,sd019,37,0.2109375,-3.1058026521590567,-0.9854341403863044,0.203125,0.2109375,0.22265625
n1,sn,sd019,38,0.2109375,-2.661563679521064,-0.9910911430176846,0.203125,0.2109375,0.22265625
n1,sn,sd019,39,0.2109375,-3.3605329020246155,-0.9539294141799484,0.203125,0.2109375,0.220703125
n1,sn,sd019,40,0.2109375,-3.380303094534824,-1.024504963199568,0.203125,0.2109375,0.22265625
n1,sn,sd019,41,0.208984375,-2.647739182851181,-0.977989096738324,0.201171875,0.2109375,0.220703125
n1,sn,sd019,42,0.2109375,-3.087029961518249,-0.860326029254036,0.203125,0.2109375,0.220703125
n1,sn,sd019,43,0.208984375,-3.6239539819628086,-1.0597261307333792,0.201171875,0.2109375,0.220703125
n1,sn,sd019,44,0.208984375,-3.365880683375296,-0.9910207960059566,0.201171875,0.2109375,0.220703125
n1,sn,sd019,45,0.2109375,-3.0798770535043816,-1.0557152781876302,0.203125,0.212890625,0.22265625
n1,sn,sd019,46,0.208984375,-2.9617664440203644,-1.1402719525240348,0.201171875,0.2109375,0.220703125
n1,sn,sd019,47,0.2109375,-3.771648968282927,-1.1023136337890624,0.203125,0.212890625,0.22265625
n1,sn,sd019,48,0.208984375,-3.0979054406237143,-1.1044803118726996,0.203125,0.2109375,0.22265625
n1,sn,sd019,49,0.2109375,-2.6686509099371727,-1.0683013902516991,0.203125,0.2109375,0.220703125
n1,sn,sd020,0,0.259765625,-0.8233824810363862,-1.0973154578439082,0.236328125,0.248046875,0.2578125
n1,sn,sd020,1,0.2734375,-1.521208498883392,-0.857064866603226,0.236328125,0.24609375,0.2578125
n1,sn,sd020,2,0.271484375,-0.8431770034404024,-0.9659187263508164,0.232421875,0.244140625,0.255859375
n1,sn,sd020,3,0.255859375,-0.5905796542760875,-0.7813256126798511,0.232421875,0.244140625,0.255859375
n1,sn,sd020,4,0.248046875,-1.0531335001952706,-0.9327023967490119,0.232421875,0.2421875,0.25390625
n1,sn,sd020,5,0.2578125,-0.6064717130218662,-1.0860784813137279,0.234375,0.24609375,0.2578125
n1,sn,sd020,6,0.267578125,-0.8060183224413243,-0.8555904073166768,0.234375,0.24609375,0.259765625
n1,sn,sd020,7,0.265625,-0.6070018931268135,-0.8053319054822639,0.236328125,0.25,0.259765625
n1,sn,sd020,8,0.2734375,-0.9142323625684449,-0.9013296384933612,0.232421875,0.244140625,0.255859375
n1,sn,sd020,9,0.259765625,-0.6258445720344863,-0.9019855658617545,0.234375,0.248046875,0.2578125
n1,sn,sd020,10,,-1.1778832984469354,-0.7283514211273825,0.232421875,0.244140625,0.255859375
n1,sn,sd020,11,0.2734375,-1.1785234929494524,-0.7647293804880371,0.234375,0.24609375,0.2578125
n1,sn,sd020,12,0.25,-0.6451869308019689,-0.7682378502001593,0.236328125,0.24609375,0.255859375
n1,sn,sd020,13,0.267578125,-1.474933903868143,-0.9671526517447213,0.236328125,0.25,0.26171875
n1,sn,sd020,14,0.255859375,-0.39967746213687166,-0.8503750526647196,0.234375,0.24609375,0.255859375
n1,sn,sd020,15,0.271484375,-0.8705669076826437,-0.7543882671997761,0.236328125,0.248046875,0.259765625
n1,sn,sd020,16,0.263671875,-0.719189208242512,-0.8938395506816121,0.232421875,0.244140625,0.255859375
n1,sn,sd020,17,0.275390625,-1.0061423468763948,-0.8538002486085219,0.232421875,0.2421875,0.25390625
n1,sn,sd020,18,0.255859375,-1.2154438273166053,-1.0050972367860262,0.236328125,0.24609375,0.255859375
n1,sn,sd020,19,0.25390625,-0.7648526355383521,-1.0700169528107717,0.236328125,0.24609375,0.2578125
n1,sn,sd020,20,0.259765625,-0.7561011473942849,-0.8831870110431056,0.236328125,0.248046875,0.2578125
n1,sn,sd020,21,0.25390625,-1.3655086082799242,-0.9973711530707021,0.23828125,0.248046875,0.2578125
n1,sn,sd020,22,0.259765625,-1.2649847400004641,-0.8856100084096646,0.234375,0.24609375,0.2578125
n1,sn,sd020,23,,-1.1717554154790801,-0.626765356736766,0.234375,0.244140625,0.255859375
n1,sn,sd020,24,0.265625,-0.535848065856998,-0.9939955473944896,0.232421875,0.244140625,0.2578125
n1,sn,sd020,25,0.251953125,-0.7499588001243328,-1.0551876765386214,0.234375,0.24609375,0.255859375
n1,sn,sd020,26,0.271484375,-0.7993276625700066,-0.7879256083917849,0.234375,0.24609375,0.2578125
n1,sn,sd020,27,0.25,-0.7375543999332594,-1.0221742105618061,0.232421875,0.244140625,0.25390625
n1,sn,sd020,28,0.275390625,-0.35799882909860997,-0.74199377869063,0.234375,0.244140625,0.255859375
n1,sn,sd020,29,0.265625,-0.9304450891200878,-0.8359599567529706,0.234375,0.24609375,0.259765625
n1,sn,sd020,30,0.26171875,-0.7601340060787051,-0.8688453025934868,0.236328125,0.248046875,0.2578125
n1,sn,sd020,31,0.259765625,-1.1007835087093267,-1.2247811960167145,0.236328125,0.24609375,0.2578125
n1,sn,sd020,32,0.26953125,-0.31951398527103037,-0.9949869436707558,0.234375,0.244140625,0.2578125
n1,sn,sd020,33,0.26953125,-1.038768798318779,-0.8454529369155734,0.234375,0.248046875,0.259765625
n1,sn,sd020,34,0.267578125,-1.1424693059777353,-0.7688701985948897,0.240234375,0.25,0.259765625
n1,sn,sd020,35,0.263671875,-0.7571539230956515,-1.1152381033051482,0.232421875,0.244140625,0.255859375
n1,sn,sd020,36,0.26953125,-0.6059839660241154,-0.7691813181669145,0.23828125,0.25,0.259765625
n1,sn,sd020,37,0.259765625,-0.3275650364680245,-0.8333849957001588,0.236328125,0.248046875,0.2578125
n1,sn,sd020,38,0.2578125,-0.31934207285430327,-0.9794221551915828,0.232421875,0.2421875,0.255859375
n1,sn,sd020,39,0.263671875,-1.439779291667068,-0.9375021007531923,0.234375,0.248046875,0.2578125
n1,sn,sd020,40,0.259765625,-0.8314534577360466,-0.8945969333805655,0.234375,0.24609375,0.2578125
n1,sn,sd020,41,0.251953125,-0.29109021998575135,-0.7975523925090919,0.236328125,0.24609375,0.255859375
n1,sn,sd020,42,0.26953125,-0.8182853687601929,-0.6713466247111329,0.236328125,0.248046875,0.259765625
n1,sn,sd020,43,0.26953125,-0.9968820184269682,-0.8028628783357485,0.232421875,0.2421875,0.255859375
n1,sn,sd020,44,0.248046875,-1.0029384058000412,-1.0237354632993867,0.234375,0.244140625,0.255859375
n1,sn,sd020,45,0.263671875,-0.9717963732848008,-0.6877402804888182,0.23828125,0.25,0.259765625
n1,sn,sd020,46,0.271484375,-0.8712210471844777,-0.8698536464718535,0.23828125,0.248046875,0.259765625
n1,sn,sd020,47,0.2578125,-0.8685579388461221,-0.80032506416224,0.234375,0.24609375,0.255859375
n1,sn,sd020,48,0.259765625,-1.1871308739147792,-1.0121858728384394,0.236328125,0.24609375,0.2578125
n1,sn,sd020,49,0.265625,-0.6821275736892107,-0.9016965644881092,0.232421875,0.24609375,0.259765625
n1,sn,sd021,0,0.2265625,-3.9353817709791157,-2.7397770459229296,0.2109375,0.22265625,0.232421875
n1,sn,sd021,1,0.2265625,-4.177040898376701,-2.6010308827654067,0.208984375,0.220703125,0.232421875
n1,sn,sd021,2,0.228515625,-3.9165939698946284,-2.4951341426377076,0.208984375,0.220703125,0.232421875
n1,sn,sd021,3,0.2265625,-4.554875433999046,-2.7676110006521677,0.208984375,0.220703125,0.232421875
n1,sn,sd021,4,0.2265625,-4.036941466183271,-2.620168208130886,0.2109375,0.220703125,0.232421875
n1,sn,sd021,5,0.2265625,-3.6674598840971364,-2.5716267535204564,0.208984375,0.220703125,0.232421875
n1,sn,sd021,6,0.2265625,-4.115403625658583,-2.8105875382427516,0.208984375,0.220703125,0.232421875
