LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1715672323.379075,3619464,3302,1,HR,1,100,57
1715672324.501785,3620535,3492,1,HR,1,100,56
1715672325.596191,3621579,3664,1,HR,1,100,56
1715672326.589962,3622527,3818,1,HR,1,100,57
1715672327.643485,3623532,3990,1,HR,1,100,57
1715672328.739988,3624578,4169,1,HR,1,100,56
1715672329.751580,3625543,4322,1,HR,1,100,57
1715672330.883724,3626623,4510,1,HR,1,100,56
1715672332.011676,3627699,4679,1,HR,1,100,56
1715672333.123903,3628760,4869,1,HR,1,100,55
1715672334.260240,3629844,5043,1,HR,1,100,55
1715672335.293846,3630830,5215,1,HR,1,100,56
1715672336.091589,3631591,5353,1,HR,1,100,60
1715672337.152450,3632603,5525,1,HR,1,100,59
1715672338.162993,3633567,5663,1,HR,1,100,59
1715672339.219661,3634575,5838,1,HR,1,100,59
1715672340.473407,3635771,6026,1,HR,1,100,57
1715672341.497578,3636748,6195,1,HR,1,100,57
1715672342.542715,3637745,6367,1,HR,1,100,57
1715672343.683246,3638833,6539,1,HR,1,100,56
1715672344.756686,3639857,6718,1,HR,1,100,56
1715672345.796582,3640849,6890,1,HR,1,100,57
1715672346.935016,3641935,7073,1,HR,1,100,56
1715672347.967573,3642920,7242,1,HR,1,100,56
1715672349.156325,3644054,7429,1,HR,1,100,55
1715672350.341932,3645185,7622,1,HR,1,100,54
1715672351.439483,3646232,7796,1,HR,1,100,54
1715672352.639766,3647377,7986,1,HR,1,100,53
1715672353.746751,3648433,8173,1,HR,1,100,54
1715672354.822288,3649459,8342,1,HR,1,100,54
1715672356.007895,3650590,8538,1,HR,1,100,53
1715672357.119074,3651650,8713,1,HR,1,100,54
1715672358.225011,3652705,8882,1,HR,1,100,54
1715672359.322562,3653752,9065,1,HR,1,100,54
1715672360.387616,3654768,9234,1,HR,1,100,55
1715672361.541775,3655869,9415,1,HR,1,100,54
1715672362.519822,3656802,9584,1,HR,1,100,56
1715672363.626807,3657858,9752,1,HR,1,100,56
1715672364.767338,3658946,9942,1,HR,1,100,55
1715672365.842875,3659972,10116,1,HR,1,100,55
1715672366.818825,3660903,10238,1,HR,1,100,57
1715672367.851383,3661888,10395,1,HR,1,100,57
1715672368.840961,3662832,10564,1,HR,1,100,58
1715672369.903919,3663846,10703,1,HR,1,100,58
1715672371.159760,3665044,10912,1,HR,1,100,55
1715672372.317064,3666148,11091,1,HR,1,100,55
1715672373.378973,3667161,11260,1,HR,1,100,55
1715672374.548856,3668277,11449,1,HR,1,100,54
1715672375.677855,3669354,11635,1,HR,1,100,54
1715672376.686302,3670316,11797,1,HR,1,100,55
1715672377.696846,3671280,11950,1,HR,1,100,56
1715672378.712631,3672249,12120,1,HR,1,100,57
1715672379.626733,3673121,12260,1,HR,1,100,59
1715672380.573331,3674024,12412,1,HR,1,100,60
1715672381.515737,3674923,12555,1,HR,1,100,61
1715672382.472818,3675836,12713,1,HR,1,100,61
1715672383.164684,3676496,12817,1,HR,1,100,67
1715672384.080882,3677370,12972,1,HR,1,100,67
1715672385.217220,3678454,13161,1,HR,1,100,64
1715672386.221474,3679412,13315,1,HR,1,100,63
1715672387.255080,3680398,13487,1,HR,1,100,62
1715672388.415528,3681505,13664,1,HR,1,100,60
1715672389.395671,3682440,13834,1,HR,1,100,60
1715672390.386297,3683385,13992,1,HR,1,100,60
1715672391.483849,3684432,14163,1,HR,1,100,59
1715672392.407385,3685313,14318,1,HR,1,100,60
1715672393.318342,3686182,14459,1,HR,1,100,62
1715672394.141243,3686967,14596,1,HR,1,100,64
1715672395.110904,3687892,14749,1,HR,1,100,64
1715672396.087902,3688824,14906,1,HR,1,100,63
1715672397.094253,3689784,15061,1,HR,1,100,63
1715672398.145680,3690787,15238,1,HR,1,100,62
1715672399.345962,3691932,15420,1,HR,1,100,59
1715672400.273692,3692817,15573,1,HR,1,100,60
1715672401.339794,3693834,15731,1,HR,1,100,60
1715672402.393317,3694839,15904,1,HR,1,100,59
1715672403.308468,3695712,16039,1,HR,1,100,61
1715672404.388198,3696742,16228,1,HR,1,100,59
1715672405.513004,3697815,16400,1,HR,1,100,58
1715672406.428154,3698688,16540,1,HR,1,100,60
1715672407.522561,3699732,16726,1,HR,1,100,59
1715672408.598098,3700758,16895,1,HR,1,100,58
1715672409.508006,3701626,17038,1,HR,1,100,60
1715672410.618137,3702685,17227,1,HR,1,100,59
1715672411.694722,3703712,17399,1,HR,1,100,58
1715672412.627693,3704602,17534,1,HR,1,100,60
1715672413.703230,3705628,17707,1,HR,1,100,59
1715672414.693856,3706573,17862,1,HR,1,100,59
1715672415.672952,3707507,18034,1,HR,1,100,60
1715672416.705509,3708492,18186,1,HR,1,100,59
1715672417.610177,3709355,18338,1,HR,1,100,61
1715672418.384857,3710094,18461,1,HR,1,100,65
1715672419.441525,3711102,18617,1,HR,1,100,63
1715672420.133391,3711762,18728,1,HR,1,100,68
1715672421.017092,3712605,18862,1,HR,1,100,68
1715672422.012960,3713555,19032,1,HR,1,100,67
1715672422.905048,3714406,19167,1,HR,1,100,67
1715672424.018323,3715468,19357,1,HR,1,100,64
1715672425.009998,3716414,19513,1,HR,1,100,63
1715672425.863299,3717228,19653,1,HR,1,100,65
1715672426.863360,3718182,19807,1,HR,1,100,64
1715672427.865518,3719138,19963,1,HR,1,100,63
1715672428.735592,3719968,20115,1,HR,1,100,64
1715672429.779680,3720964,20271,1,HR,1,100,63
1715672430.759824,3721899,20431,1,HR,1,100,63
1715672431.665539,3722763,20588,1,HR,1,100,64
1715672432.635200,3723688,20709,1,HR,1,100,63
1715672433.569219,3724579,20864,1,HR,1,100,64
1715672434.471790,3725440,21000,1,HR,1,100,64
1715672435.427823,3726352,21155,1,HR,1,100,64
1715672436.436270,3727314,21314,1,HR,1,100,63
1715672437.340937,3728177,21467,1,HR,1,100,64
1715672438.417522,3729204,21639,1,HR,1,100,62
1715672439.430163,3730170,21794,1,HR,1,100,62
1715672440.363134,3731060,21946,1,HR,1,100,62
1715672441.378919,3732029,22122,1,HR,1,100,62
1715672442.496387,3733095,22294,1,HR,1,100,60
1715672443.501689,3734054,22446,1,HR,1,100,60
1715672444.601337,3735103,22632,1,HR,1,100,59
1715672445.702033,3736153,22807,1,HR,1,100,58
1715672446.679032,3737085,22961,1,HR,1,100,59
1715672447.159145,3737543,23048,1,HR,1,100,74
1715672449.683407,3739951,23441,1,HR,1,100,62
1715672450.918283,3741129,23626,1,HR,1,100,59
1715672452.091311,3742248,23820,1,HR,1,100,58
1715672453.230793,3743335,24008,1,HR,1,100,57
1715672454.309475,3744364,24182,1,HR,1,100,57
1715672455.311632,3745320,24336,1,HR,1,100,57
1715672456.378783,3746338,24508,1,HR,1,100,57
1715672457.331671,3747247,24666,1,HR,1,100,58
1715672458.409305,3748275,24835,1,HR,1,100,58
1715672459.451297,3749269,25007,1,HR,1,100,58
1715672460.461841,3750233,25164,1,HR,1,100,58
1715672461.564634,3751285,25353,1,HR,1,100,57
1715672462.608722,3752281,25507,1,HR,1,100,58
1715672463.654907,3753279,25649,1,HR,1,100,58
1715672464.708431,3754284,25819,1,HR,1,100,58
1715672465.710588,3755240,25993,1,HR,1,100,58
1715672466.810236,3756289,26165,1,HR,1,100,57
1715672467.875290,3757305,26334,1,HR,1,100,57
1715672468.868013,3758252,26496,1,HR,1,100,58
1715672469.952985,3759287,26663,1,HR,1,100,57
1715672470.990784,3760277,26823,1,HR,1,100,58
1715672472.098818,3761334,27006,1,HR,1,100,57
1715672473.258217,3762440,27193,1,HR,1,100,56
1715672474.359962,3763491,27347,1,HR,1,100,56
1715672475.477430,3764557,27519,1,HR,1,100,55
1715672476.544581,3765575,27691,1,HR,1,100,56
1715672477.588670,3766571,27862,1,HR,1,100,56
1715672478.701945,3767633,28053,1,HR,1,100,56
1715672479.787965,3768669,28223,1,HR,1,100,56
1715672480.801653,3769636,28382,1,HR,1,100,56
1715672481.940087,3770722,28565,1,HR,1,100,56
1715672482.878300,3771617,28703,1,HR,1,100,58
1715672483.702249,3772403,28844,1,HR,1,100,61
1715672484.619496,3773278,28985,1,HR,1,100,62
1715672485.457073,3774077,29120,1,HR,1,100,64
1715672486.148939,3774737,29246,1,HR,1,100,69
1715672487.513802,3776039,29467,1,HR,1,100,64
1715672488.687877,3777159,29638,1,HR,1,100,61
1715672489.662780,3778089,29799,1,HR,1,100,61
1715672490.748800,3779125,29986,1,HR,1,100,60
1715672491.811757,3780139,30155,1,HR,1,100,59
1715672492.843267,3781123,30308,1,HR,1,100,59
1715672493.992183,3782219,30497,1,HR,1,100,58
1715672495.149487,3783323,30657,1,HR,1,100,56
1715672496.242845,3784366,30830,1,HR,1,100,56
1715672497.360313,3785432,31002,1,HR,1,100,56
1715672498.458912,3786480,31160,1,HR,1,100,55
1715672499.531305,3787503,31329,1,HR,1,100,56
1715672500.662401,3788582,31508,1,HR,1,100,55
1715672501.748421,3789618,31677,1,HR,1,100,55
1715672502.905724,3790722,31849,1,HR,1,100,55
1715672504.013758,3791779,32036,1,HR,1,100,54
1715672504.992853,3792713,32192,1,HR,1,100,56
1715672506.105080,3793774,32371,1,HR,1,100,56
1715672507.203679,3794822,32525,1,HR,1,100,56
1715672508.205837,3795778,32695,1,HR,1,100,57
1715672509.330643,3796851,32788,1,HR,1,100,56
1715672510.499477,3797966,32947,1,HR,1,100,55
1715672511.483814,3798905,33089,1,HR,1,100,56
1715672512.621200,3799990,33258,1,HR,1,100,56
1715672513.730282,3801048,33440,1,HR,1,100,55
1715672514.772274,3802042,33612,1,HR,1,100,56
1715672515.890791,3803109,33784,1,HR,1,100,55
1715672516.883514,3804056,33927,1,HR,1,100,57
1715672517.913975,3805039,34096,1,HR,1,100,57
1715672519.002091,3806077,34268,1,HR,1,100,57
1715672520.009490,3807038,34421,1,HR,1,100,57
1715672521.076641,3808056,34592,1,HR,1,100,57
1715672522.229751,3809156,34772,1,HR,1,100,56
1715672523.268598,3810147,34944,1,HR,1,100,57
1715672524.309542,3811140,35110,1,HR,1,100,57
1715672525.386128,3812167,35282,1,HR,1,100,57
1715672526.377802,3813113,35437,1,HR,1,100,58
1715672527.542443,3814224,35579,1,HR,1,100,56
1715672528.605401,3815238,35751,1,HR,1,100,56
1715672529.618041,3816204,35905,1,HR,1,100,57
1715672530.755427,3817289,36076,1,HR,1,100,56
1715672531.674770,3818166,36211,1,HR,1,100,58
1715672532.530168,3818982,36355,1,HR,1,100,61
1715672533.382421,3819795,36476,1,HR,1,100,63
1715672534.211612,3820586,36594,1,HR,1,100,65
1715672534.993631,3821332,36732,1,HR,1,100,68
1715672535.917167,3822213,36858,1,HR,1,100,67
1715672536.832317,3823086,37010,1,HR,1,100,67
1715672537.800929,3824010,37148,1,HR,1,100,66
1715672538.625927,3824797,37274,1,HR,1,100,68
1715672540.565248,3826647,37570,1,HR,1,100,59
1715672541.096727,3827154,37656,1,HR,1,100,71
1715672543.071690,3829038,37849,1,HR,1,100,62
1715672543.492051,3829439,37911,1,HR,1,100,80
1715672545.522573,3831376,38236,1,HR,1,100,69
1715672547.258528,3833032,38510,1,HR,1,100,61
1715672548.069898,3833806,38646,1,HR,1,100,64
1715672548.111829,3833846,38648,1,HR,1,100,383
1715672548.769102,3834473,38757,1,HR,1,100,318
1715672549.750294,3835409,38892,1,HR,1,100,261
1715672550.667541,3836284,39048,1,HR,1,100,218
1715672551.516649,3837094,39184,1,HR,1,100,185
1715672552.432847,3837968,39340,1,HR,1,100,159
1715672553.294535,3838790,39474,1,HR,1,100,139
1715672554.121629,3839579,39584,1,HR,1,100,124
1715672554.967592,3840386,39720,1,HR,1,100,112
1715672555.796783,3841177,39857,1,HR,1,100,104
1715672556.615492,3841958,39976,1,HR,1,100,97
1715672557.491855,3842794,40114,1,HR,1,100,91
1715672558.370315,3843632,40249,1,HR,1,100,86
1715672559.244582,3844466,40393,1,HR,1,100,82
1715672560.233112,3845409,40522,1,HR,1,100,77
1715672561.193338,3846325,40679,1,HR,1,100,74
1715672562.174530,3847261,40834,1,HR,1,100,71
1715672563.218619,3848257,41006,1,HR,1,100,68
1715672564.176748,3849171,41159,1,HR,1,100,67
1715672565.126492,3850077,41303,1,HR,1,100,66
1715672566.057366,3850965,41456,1,HR,1,100,66
1715672567.056379,3851918,41611,1,HR,1,100,65
1715672568.021846,3852839,41764,1,HR,1,100,64
1715672569.078514,3853847,41936,1,HR,1,100,63
1715672570.103734,3854825,42107,1,HR,1,100,62
1715672571.081781,3855758,42250,1,HR,1,100,62
1715672572.158366,3856785,42419,1,HR,1,100,61
1715672573.184634,3857764,42574,1,HR,1,100,60
1715672574.175260,3858709,42744,1,HR,1,100,60
1715672575.271763,3859755,42915,1,HR,1,100,59
1715672576.336818,3860771,43080,1,HR,1,100,59
1715672577.312768,3861702,43233,1,HR,1,100,59
1715672578.374677,3862715,43402,1,HR,1,100,59
1715672579.353773,3863649,43557,1,HR,1,100,59
1715672580.311902,3864563,43710,1,HR,1,100,60
1715672581.281563,3865488,43853,1,HR,1,100,61
1715672582.230258,3866393,44006,1,HR,1,100,61
1715672583.272250,3867387,44178,1,HR,1,100,61
1715672584.338353,3868404,44347,1,HR,1,100,60
1715672585.362524,3869381,44522,1,HR,1,100,59
1715672586.329040,3870303,44649,1,HR,1,100,60
1715672587.308135,3871237,44802,1,HR,1,100,60
1715672588.316582,3872199,44954,1,HR,1,100,60
1715672589.304064,3873141,45112,1,HR,1,100,61
1715672590.446691,3874231,45303,1,HR,1,100,59
1715672591.459331,3875197,45459,1,HR,1,100,59
1715672592.501323,3876191,45604,1,HR,1,100,59
1715672593.565329,3877206,45773,1,HR,1,100,58
1715672594.523459,3878120,45922,1,HR,1,100,59
1715672595.525616,3879076,46096,1,HR,1,100,59
1715672596.540353,3880044,46249,1,HR,1,100,59
1715672597.473324,3880934,46394,1,HR,1,100,61
1715672598.442985,3881859,46546,1,HR,1,100,61
1715672599.497556,3882865,46715,1,HR,1,100,60
1715672600.517534,3883838,46886,1,HR,1,100,60
1715672601.500823,3884776,47039,1,HR,1,100,60
1715672602.540718,3885768,47180,1,HR,1,100,60
1715672603.543924,3886725,47335,1,HR,1,100,60
1715672604.521971,3887658,47504,1,HR,1,100,60
1715672605.553480,3888642,47658,1,HR,1,100,60
1715672606.589183,3889630,47827,1,HR,1,100,60
1715672607.604968,3890599,48005,1,HR,1,100,59
1715672608.731871,3891674,48156,1,HR,1,100,58
