LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1715672265.008646,3563782,59623,1,BI,1,100,1110
1715672265.985645,3564714,59777,1,BI,1,100,970
1715672266.975223,3565658,59930,1,BI,1,100,980
1715672267.935449,3566574,60082,1,BI,1,100,960
1715672268.721661,3567324,60219,1,BI,1,100,780
1715672269.766798,3568321,60363,1,BI,1,100,1040
1715672270.947163,3569447,60550,1,BI,1,100,1170
1715672271.872796,3570330,60686,1,BI,1,100,920
1715672273.056306,3571459,60876,1,BI,1,100,1180
1715672274.209416,3572559,61045,1,BI,1,100,1140
1715672275.184318,3573489,61203,1,BI,1,100,980
1715672276.376215,3574626,61394,1,BI,1,100,1180
1715672277.524083,3575721,61563,1,BI,1,100,1140
1715672278.437136,3576592,61718,1,BI,1,100,910
1715672279.490660,3577597,61884,1,BI,1,100,1050
1715672280.622804,3578677,62048,1,BI,1,100,1120
1715672281.743417,3579746,62238,1,BI,1,100,1120
1715672282.762347,3580718,62394,1,BI,1,100,1010
1715672283.953195,3581854,62583,1,BI,1,100,1180
1715672284.999381,3582852,62752,1,BI,1,100,1040
1715672286.052904,3583857,62916,1,BI,1,100,1050
1715672287.185048,3584937,63085,1,BI,1,100,1130
1715672288.326627,3586026,63275,1,BI,1,100,1130
1715672289.359185,3587011,63444,1,BI,1,100,1030
1715672290.488184,3588088,63616,1,BI,1,100,1120
1715672291.402286,3588960,63758,1,BI,1,100,910
1715672292.403395,3589915,63910,1,BI,1,100,1000
1715672293.497802,3590959,64096,1,BI,1,100,1090
1715672294.523021,3591937,64251,1,BI,1,100,1010
1715672295.537758,3592905,64424,1,BI,1,100,1010
1715672296.635309,3593952,64570,1,BI,1,100,1090
1715672297.572473,3594846,64722,1,BI,1,100,940
1715672298.541085,3595770,64874,1,BI,1,100,960
1715672299.523325,3596707,65050,1,BI,1,100,980
1715672300.306392,3597454,65170,1,BI,1,100,780
1715672301.096797,3598208,65288,1,BI,1,100,780
1715672302.291838,3599348,65467,1,BI,1,100,1190
1715672303.239485,3600252,82,1,BI,1,100,940
1715672304.210193,3601178,240,1,BI,1,100,960
1715672305.393704,3602307,444,1,BI,1,100,1180
1715672306.362316,3603231,584,1,BI,1,100,970
1715672307.495509,3604312,778,1,BI,1,100,1120
1715672308.622412,3605387,947,1,BI,1,100,1120
1715672309.577396,3606298,1100,1,BI,1,100,950
1715672310.612051,3607285,1272,1,BI,1,100,1040
1715672311.751533,3608372,1456,1,BI,1,100,1130
1715672312.763125,3609337,1614,1,BI,1,100,1010
1715672313.894221,3610416,1803,1,BI,1,100,1130
1715672315.003303,3611474,1972,1,BI,1,100,1100
1715672315.972964,3612399,2131,1,BI,1,100,960
1715672316.996087,3613375,2303,1,BI,1,100,1020
1715672318.063238,3614393,2447,1,BI,1,100,1060
1715672319.067492,3615351,2619,1,BI,1,100,1000
1715672320.076987,3616314,2772,1,BI,1,100,1000
1715672321.207035,3617392,2960,1,BI,1,100,1130
1715672322.331841,3618465,3129,1,BI,1,100,1110
1715672323.379075,3619464,3301,1,BI,1,100,1050
1715672324.501785,3620535,3491,1,BI,1,100,1120
1715672325.596191,3621579,3663,1,BI,1,100,1090
1715672326.589962,3622527,3817,1,BI,1,100,980
1715672327.643485,3623532,3989,1,BI,1,100,1050
1715672328.739988,3624578,4168,1,BI,1,100,1100
1715672329.751580,3625543,4321,1,BI,1,100,1010
1715672330.883724,3626623,4509,1,BI,1,100,1120
1715672332.011676,3627699,4678,1,BI,1,100,1120
1715672333.123903,3628760,4868,1,BI,1,100,1110
1715672334.260240,3629844,5042,1,BI,1,100,1130
1715672335.293846,3630830,5214,1,BI,1,100,1030
1715672336.091589,3631591,5352,1,BI,1,100,800
1715672337.152450,3632603,5524,1,BI,1,100,1050
1715672338.162993,3633567,5662,1,BI,1,100,1000
1715672339.219661,3634575,5837,1,BI,1,100,1060
1715672340.473407,3635771,6025,1,BI,1,100,1240
1715672341.497578,3636748,6194,1,BI,1,100,1020
1715672342.542715,3637745,6366,1,BI,1,100,1040
1715672343.683246,3638833,6538,1,BI,1,100,1130
1715672344.756686,3639857,6717,1,BI,1,100,1070
1715672345.796582,3640849,6889,1,BI,1,100,1040
1715672346.935016,3641935,7072,1,BI,1,100,1130
1715672347.967573,3642920,7241,1,BI,1,100,1030
1715672349.156325,3644054,7428,1,BI,1,100,1180
1715672350.341932,3645185,7621,1,BI,1,100,1180
1715672351.439483,3646232,7795,1,BI,1,100,1090
1715672352.639766,3647377,7985,1,BI,1,100,1190
1715672353.746751,3648433,8172,1,BI,1,100,1110
1715672354.822288,3649459,8341,1,BI,1,100,1070
1715672356.007895,3650590,8537,1,BI,1,100,1180
1715672357.119074,3651650,8712,1,BI,1,100,1100
1715672358.225011,3652705,8881,1,BI,1,100,1100
1715672359.322562,3653752,9064,1,BI,1,100,1090
1715672360.387616,3654768,9233,1,BI,1,100,1060
1715672361.541775,3655869,9414,1,BI,1,100,1150
1715672362.519822,3656802,9583,1,BI,1,100,970
1715672363.626807,3657858,9751,1,BI,1,100,1100
1715672364.767338,3658946,9941,1,BI,1,100,1140
1715672365.842875,3659972,10115,1,BI,1,100,1070
1715672366.818825,3660903,10237,1,BI,1,100,970
1715672367.851383,3661888,10394,1,BI,1,100,1020
1715672368.840961,3662832,10563,1,BI,1,100,990
1715672369.903919,3663846,10702,1,BI,1,100,1050
1715672371.159760,3665044,10911,1,BI,1,100,1260
1715672372.317064,3666148,11090,1,BI,1,100,1140
1715672373.378973,3667161,11259,1,BI,1,100,1060
1715672374.548856,3668277,11448,1,BI,1,100,1160
1715672375.677855,3669354,11634,1,BI,1,100,1130
1715672376.686302,3670316,11796,1,BI,1,100,1000
1715672377.696846,3671280,11949,1,BI,1,100,1010
1715672378.712631,3672249,12119,1,BI,1,100,1010
1715672379.626733,3673121,12259,1,BI,1,100,900
1715672380.573331,3674024,12411,1,BI,1,100,940
1715672381.515737,3674923,12554,1,BI,1,100,940
1715672382.472818,3675836,12712,1,BI,1,100,950
1715672383.164684,3676496,12816,1,BI,1,100,690
1715672384.080882,3677370,12971,1,BI,1,100,910
1715672385.217220,3678454,13160,1,BI,1,100,1130
1715672386.221474,3679412,13314,1,BI,1,100,1000
1715672387.255080,3680398,13486,1,BI,1,100,1030
1715672388.415528,3681505,13663,1,BI,1,100,1150
1715672389.395671,3682440,13833,1,BI,1,100,970
1715672390.386297,3683385,13991,1,BI,1,100,990
1715672391.483849,3684432,14162,1,BI,1,100,1090
1715672392.407385,3685313,14317,1,BI,1,100,920
1715672393.318342,3686182,14458,1,BI,1,100,910
1715672394.141243,3686967,14595,1,BI,1,100,820
1715672395.110904,3687892,14748,1,BI,1,100,960
1715672396.087902,3688824,14905,1,BI,1,100,970
1715672397.094253,3689784,15060,1,BI,1,100,1000
1715672398.145680,3690787,15237,1,BI,1,100,1040
1715672399.345962,3691932,15419,1,BI,1,100,1200
1715672400.273692,3692817,15572,1,BI,1,100,920
1715672401.339794,3693834,15730,1,BI,1,100,1060
1715672402.393317,3694839,15903,1,BI,1,100,1050
1715672403.308468,3695712,16038,1,BI,1,100,910
1715672404.388198,3696742,16227,1,BI,1,100,1080
1715672405.513004,3697815,16399,1,BI,1,100,1110
1715672406.428154,3698688,16539,1,BI,1,100,910
1715672407.522561,3699732,16725,1,BI,1,100,1090
1715672408.598098,3700758,16894,1,BI,1,100,1070
1715672409.508006,3701626,17037,1,BI,1,100,900
1715672410.618137,3702685,17226,1,BI,1,100,1100
1715672411.694722,3703712,17398,1,BI,1,100,1080
1715672412.627693,3704602,17533,1,BI,1,100,920
1715672413.703230,3705628,17706,1,BI,1,100,1070
1715672414.693856,3706573,17861,1,BI,1,100,980
1715672415.672952,3707507,18033,1,BI,1,100,980
1715672416.705509,3708492,18185,1,BI,1,100,1030
1715672417.610177,3709355,18337,1,BI,1,100,900
1715672418.384857,3710094,18460,1,BI,1,100,770
1715672419.441525,3711102,18616,1,BI,1,100,1040
1715672420.133391,3711762,18727,1,BI,1,100,700
1715672421.017092,3712605,18861,1,BI,1,100,870
1715672422.012960,3713555,19031,1,BI,1,100,1000
1715672422.905048,3714406,19166,1,BI,1,100,880
1715672424.018323,3715468,19356,1,BI,1,100,1110
1715672425.009998,3716414,19512,1,BI,1,100,990
1715672425.863299,3717228,19652,1,BI,1,100,850
1715672426.863360,3718182,19806,1,BI,1,100,990
1715672427.865518,3719138,19962,1,BI,1,100,1000
1715672428.735592,3719968,20114,1,BI,1,100,870
1715672429.779680,3720964,20270,1,BI,1,100,1030
1715672430.759824,3721899,20430,1,BI,1,100,970
1715672431.665539,3722763,20587,1,BI,1,100,900
1715672432.635200,3723688,20708,1,BI,1,100,970
1715672433.569219,3724579,20863,1,BI,1,100,930
1715672434.471790,3725440,20999,1,BI,1,100,890
1715672435.427823,3726352,21154,1,BI,1,100,950
1715672436.436270,3727314,21313,1,BI,1,100,1000
1715672437.340937,3728177,21466,1,BI,1,100,910
1715672438.417522,3729204,21638,1,BI,1,100,1070
1715672439.430163,3730170,21793,1,BI,1,100,1000
1715672440.363134,3731060,21945,1,BI,1,100,930
1715672441.378919,3732029,22121,1,BI,1,100,1020
1715672442.496387,3733095,22293,1,BI,1,100,1100
1715672443.501689,3734054,22445,1,BI,1,100,1000
1715672444.601337,3735103,22631,1,BI,1,100,1100
1715672445.702033,3736153,22806,1,BI,1,100,1090
1715672446.679032,3737085,22960,1,BI,1,100,970
1715672447.159145,3737543,23047,1,BI,1,100,480
1715672449.683407,3739951,23440,1,BI,1,100,2510
1715672450.918283,3741129,23625,1,BI,1,100,1230
1715672452.091311,3742248,23819,1,BI,1,100,1170
1715672453.230793,3743335,24007,1,BI,1,100,1130
1715672454.309475,3744364,24181,1,BI,1,100,1070
1715672455.311632,3745320,24335,1,BI,1,100,1000
1715672456.378783,3746338,24507,1,BI,1,100,1060
1715672457.331671,3747247,24665,1,BI,1,100,950
1715672458.409305,3748275,24834,1,BI,1,100,1070
1715672459.451297,3749269,25006,1,BI,1,100,1040
1715672460.461841,3750233,25163,1,BI,1,100,1000
1715672461.564634,3751285,25352,1,BI,1,100,1110
1715672462.608722,3752281,25506,1,BI,1,100,1030
1715672463.654907,3753279,25648,1,BI,1,100,1040
1715672464.708431,3754284,25818,1,BI,1,100,1040
1715672465.710588,3755240,25992,1,BI,1,100,1000
1715672466.810236,3756289,26164,1,BI,1,100,1100
1715672467.875290,3757305,26333,1,BI,1,100,1050
1715672468.868013,3758252,26495,1,BI,1,100,990
1715672469.952985,3759287,26662,1,BI,1,100,1080
1715672470.990784,3760277,26822,1,BI,1,100,1030
1715672472.098818,3761334,27005,1,BI,1,100,1110
1715672473.258217,3762440,27192,1,BI,1,100,1150
1715672474.359962,3763491,27346,1,BI,1,100,1100
1715672475.477430,3764557,27518,1,BI,1,100,1110
1715672476.544581,3765575,27690,1,BI,1,100,1060
1715672477.588670,3766571,27861,1,BI,1,100,1040
1715672478.701945,3767633,28052,1,BI,1,100,1110
1715672479.787965,3768669,28222,1,BI,1,100,1080
1715672480.801653,3769636,28381,1,BI,1,100,1010
1715672481.940087,3770722,28564,1,BI,1,100,1130
1715672482.878300,3771617,28702,1,BI,1,100,930
1715672483.702249,3772403,28843,1,BI,1,100,830
1715672484.619496,3773278,28984,1,BI,1,100,900
1715672485.457073,3774077,29119,1,BI,1,100,840
1715672486.148939,3774737,29245,1,BI,1,100,690
1715672487.513802,3776039,29466,1,BI,1,100,1360
1715672488.687877,3777159,29637,1,BI,1,100,1160
1715672489.662780,3778089,29798,1,BI,1,100,970
1715672490.748800,3779125,29985,1,BI,1,100,1090
1715672491.811757,3780139,30154,1,BI,1,100,1060
1715672492.843267,3781123,30307,1,BI,1,100,1020
1715672493.992183,3782219,30496,1,BI,1,100,1150
1715672495.149487,3783323,30656,1,BI,1,100,1150
1715672496.242845,3784366,30829,1,BI,1,100,1090
1715672497.360313,3785432,31001,1,BI,1,100,1110
1715672498.458912,3786480,31159,1,BI,1,100,1090
1715672499.531305,3787503,31328,1,BI,1,100,1070
1715672500.662401,3788582,31507,1,BI,1,100,1130
1715672501.748421,3789618,31676,1,BI,1,100,1070
1715672502.905724,3790722,31848,1,BI,1,100,1150
1715672504.013758,3791779,32035,1,BI,1,100,1110
1715672504.992853,3792713,32191,1,BI,1,100,970
1715672506.105080,3793774,32370,1,BI,1,100,1110
1715672507.203679,3794822,32524,1,BI,1,100,1090
1715672508.205837,3795778,32694,1,BI,1,100,1000
1715672509.330643,3796851,32787,1,BI,1,100,1120
1715672510.499477,3797966,32946,1,BI,1,100,1160
1715672511.483814,3798905,33088,1,BI,1,100,980
1715672512.621200,3799990,33257,1,BI,1,100,1130
1715672513.730282,3801048,33439,1,BI,1,100,1100
1715672514.772274,3802042,33611,1,BI,1,100,1040
1715672515.890791,3803109,33783,1,BI,1,100,1110
1715672516.883514,3804056,33926,1,BI,1,100,990
1715672517.913975,3805039,34095,1,BI,1,100,1020
1715672519.002091,3806077,34267,1,BI,1,100,1080
1715672520.009490,3807038,34420,1,BI,1,100,1000
1715672521.076641,3808056,34591,1,BI,1,100,1070
1715672522.229751,3809156,34771,1,BI,1,100,1150
1715672523.268598,3810147,34943,1,BI,1,100,1030
1715672524.309542,3811140,35109,1,BI,1,100,1040
1715672525.386128,3812167,35281,1,BI,1,100,1070
1715672526.377802,3813113,35436,1,BI,1,100,980
1715672527.542443,3814224,35578,1,BI,1,100,1160
1715672528.605401,3815238,35750,1,BI,1,100,1060
1715672529.618041,3816204,35904,1,BI,1,100,1010
1715672530.755427,3817289,36075,1,BI,1,100,1120
1715672531.674770,3818166,36210,1,BI,1,100,920
1715672532.530168,3818982,36354,1,BI,1,100,850
1715672533.382421,3819795,36475,1,BI,1,100,850
1715672534.211612,3820586,36593,1,BI,1,100,830
1715672534.993631,3821332,36731,1,BI,1,100,770
1715672535.917167,3822213,36857,1,BI,1,100,920
1715672536.832317,3823086,37009,1,BI,1,100,910
1715672537.800929,3824010,37147,1,BI,1,100,970
1715672538.625927,3824797,37273,1,BI,1,100,820
1715672540.565248,3826647,37569,1,BI,1,100,1920
1715672541.096727,3827154,37655,1,BI,1,100,530
1715672543.071690,3829038,37848,1,BI,1,100,1970
1715672543.492051,3829439,37910,1,BI,1,100,420
1715672545.522573,3831376,38235,1,BI,1,100,2020
1715672547.258528,3833032,38509,1,BI,1,100,1720
1715672548.069898,3833806,38645,1,BI,1,100,810
1715672548.111829,3833846,38647,1,BI,1,100,40
1715672548.769102,3834473,38756,1,BI,1,100,670
1715672549.750294,3835409,38891,1,BI,1,100,960
1715672550.667541,3836284,39047,1,BI,1,100,920
1715672551.516649,3837094,39183,1,BI,1,100,840
1715672552.432847,3837968,39339,1,BI,1,100,910
1715672553.294535,3838790,39473,1,BI,1,100,860
1715672554.121629,3839579,39583,1,BI,1,100,820
1715672554.967592,3840386,39719,1,BI,1,100,850
1715672555.796783,3841177,39856,1,BI,1,100,820
1715672556.615492,3841958,39975,1,BI,1,100,810
1715672557.491855,3842794,40113,1,BI,1,100,870
1715672558.370315,3843632,40248,1,BI,1,100,870
1715672559.244582,3844466,40392,1,BI,1,100,880
1715672560.233112,3845409,40521,1,BI,1,100,980
1715672561.193338,3846325,40678,1,BI,1,100,950
1715672562.174530,3847261,40833,1,BI,1,100,980
1715672563.218619,3848257,41005,1,BI,1,100,1030
1715672564.176748,3849171,41158,1,BI,1,100,960
1715672565.126492,3850077,41302,1,BI,1,100,940
1715672566.057366,3850965,41455,1,BI,1,100,930
1715672567.056379,3851918,41610,1,BI,1,100,990
1715672568.021846,3852839,41763,1,BI,1,100,960
1715672569.078514,3853847,41935,1,BI,1,100,1050
1715672570.103734,3854825,42106,1,BI,1,100,1030
1715672571.081781,3855758,42249,1,BI,1,100,960
1715672572.158366,3856785,42418,1,BI,1,100,1070
1715672573.184634,3857764,42573,1,BI,1,100,1020
1715672574.175260,3858709,42743,1,BI,1,100,990
1715672575.271763,3859755,42914,1,BI,1,100,1090
1715672576.336818,3860771,43079,1,BI,1,100,1060
1715672577.312768,3861702,43232,1,BI,1,100,970
1715672578.374677,3862715,43401,1,BI,1,100,1060
1715672579.353773,3863649,43556,1,BI,1,100,970
1715672580.311902,3864563,43709,1,BI,1,100,960
1715672581.281563,3865488,43852,1,BI,1,100,960
1715672582.230258,3866393,44005,1,BI,1,100,940
1715672583.272250,3867387,44177,1,BI,1,100,1040
1715672584.338353,3868404,44346,1,BI,1,100,1060
1715672585.362524,3869381,44521,1,BI,1,100,1020
1715672586.329040,3870303,44648,1,BI,1,100,960
1715672587.308135,3871237,44801,1,BI,1,100,980
1715672588.316582,3872199,44953,1,BI,1,100,1000
1715672589.304064,3873141,45111,1,BI,1,100,980
1715672590.446691,3874231,45302,1,BI,1,100,1140
1715672591.459331,3875197,45458,1,BI,1,100,1000
1715672592.501323,3876191,45603,1,BI,1,100,1040
1715672593.565329,3877206,45772,1,BI,1,100,1060
1715672594.523459,3878120,45921,1,BI,1,100,950
1715672595.525616,3879076,46095,1,BI,1,100,1000
1715672596.540353,3880044,46248,1,BI,1,100,1010
1715672597.473324,3880934,46393,1,BI,1,100,930
1715672598.442985,3881859,46545,1,BI,1,100,970
1715672599.497556,3882865,46714,1,BI,1,100,1040
1715672600.517534,3883838,46885,1,BI,1,100,1020
1715672601.500823,3884776,47038,1,BI,1,100,980
1715672602.540718,3885768,47179,1,BI,1,100,1030
1715672603.543924,3886725,47334,1,BI,1,100,990
1715672604.521971,3887658,47503,1,BI,1,100,980
1715672605.553480,3888642,47657,1,BI,1,100,1020
1715672606.589183,3889630,47826,1,BI,1,100,1030
1715672607.604968,3890599,48004,1,BI,1,100,1020
1715672608.731871,3891674,48155,1,BI,1,100,1110
