LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,LR,LM,LC,LD,
1715672131.711226,3436624,38858,8,LM,1,100,487565.9314678,2232890.2392143,487565.9353803,25,
1715672132.255284,3437143,38945,8,LM,1,100,487566.4648593,2232890.7726058,487566.4686028,28,
1715672133.087620,3437937,39080,8,LM,1,100,487567.2985458,2232891.6062923,487567.3022254,25,
1715672134.288951,3439083,39267,8,LM,1,100,487568.5150360,2232892.8227407,487568.5351845,24,
1715672134.831961,3439601,39352,8,LM,1,100,487569.0482465,2232893.3559513,487569.0689662,26,
1715672135.572048,3440307,39461,8,LM,1,100,487569.7815975,2232894.0892849,487569.8023136,25,
1715672136.854096,3441530,39663,8,LM,1,100,487571.0982944,2232895.4059818,487571.1023552,25,
1715672137.382431,3442034,39750,8,LM,1,100,487571.5982958,2232895.9059970,487571.6014820,28,
1715672138.127759,3442745,39869,8,LM,1,100,487572.3482646,2232896.6559658,487572.3689502,25,
1715672139.410856,3443969,40074,8,LM,1,100,487572.8815000,2232897.1892012,487572.9019404,28,
1715672139.425532,3443983,40077,8,LM,1,100,487573.6315047,2232897.9392192,487573.6353963,25,
1715672139.973783,3444506,40162,8,LM,1,100,487574.1652410,2232898.4729555,487574.1681757,28,
1715672140.812409,3445306,40285,8,LM,1,100,487574.9980820,2232899.3057964,487575.0020497,25,
1715672141.472826,3445936,40391,8,LM,1,100,487575.5482961,2232899.8559697,487575.5683662,28,
1715672142.025271,3446463,40477,8,LM,1,100,487576.2649940,2232900.5726676,487576.2687598,25,
1715672143.292644,3447672,40681,8,LM,1,100,487577.5318021,2232901.8394688,487577.5351875,24,
1715672143.825171,3448180,40766,8,LM,1,100,487578.0654138,2232902.3730805,487578.0681434,26,
1715672144.672182,3448988,40902,8,LM,1,100,487578.8650506,2232903.1727173,487578.8684040,25,
1715672145.291717,3449579,40973,8,LM,1,100,487579.3650028,2232903.6726695,487579.3691005,28,
1715672145.961569,3450218,41065,8,LM,1,100,487580.0651331,2232904.3727776,487580.0688110,25,
1715672146.404992,3450641,41137,8,LM,1,100,487580.5986126,2232904.9062571,487580.6015267,28,
1715672147.241521,3451439,41257,8,LM,1,100,487581.4148767,2232905.7225485,487581.4354786,24,
1715672147.760421,3451934,41343,8,LM,1,100,487581.9482707,2232906.2559425,487581.9685724,26,
1715672148.814992,3452940,41512,8,LM,1,100,487582.6983574,2232907.0060293,487582.7024491,25,
1715672149.064483,3453178,41533,8,LM,1,100,487583.1983390,2232907.5060109,487583.2020048,28,
1715672149.819246,3453898,41654,8,LM,1,100,487583.9483375,2232908.2560096,487583.9689913,25,
1715672150.693513,3454732,41790,8,LM,1,100,487584.4482562,2232908.7559283,487584.4686631,28,
1715672151.205075,3455220,41848,8,LM,1,100,487585.2316813,2232909.5393534,487585.2349960,25,
1715672151.582456,3455580,41907,8,LM,1,100,487585.7649387,2232910.0725888,487585.7686966,28,
1715672152.350847,3456313,42026,8,LM,1,100,487586.5655826,2232910.8732327,487586.5691469,25,
1715672153.592012,3457497,42210,8,LM,1,100,487587.7817688,2232912.0894306,487587.8028076,25,
1715672154.878254,3458724,42415,8,LM,1,100,487589.1316389,2232913.4393007,487589.1351379,25,
1715672155.518754,3459335,42501,8,LM,1,100,487589.7032062,2232914.0108399,487589.7355163,28,
1715672156.139337,3459927,42603,8,LM,1,100,487590.3156156,2232914.6232493,487590.3359280,24,
1715672156.680251,3460443,42679,8,LM,1,100,487590.8817161,2232915.1893498,487590.9022966,26,
1715672157.458076,3461185,42798,8,LM,1,100,487591.6651312,2232915.9727402,487591.6692754,25,
1715672158.007375,3461709,42885,8,LM,1,100,487592.1984675,2232916.5060765,487592.2023665,28,
1715672158.751656,3462419,43004,8,LM,1,100,487592.9650267,2232917.2726357,487592.9692730,25,
1715672160.070394,3463677,43111,8,LM,1,100,487594.1984440,2232918.5060648,487594.2027160,25,
1715672160.495996,3464083,43168,8,LM,1,100,487594.6990656,2232919.0066864,487594.7020922,28,
1715672161.267532,3464819,43290,8,LM,1,100,487595.4651335,2232919.7727376,487595.4692034,25,
1715672161.791673,3465319,43375,8,LM,1,100,487595.9819391,2232920.2895432,487596.0021638,28,
1715672162.581029,3466072,43487,8,LM,1,100,487596.7650676,2232921.0726717,487596.7685217,24,
1715672163.092591,3466560,43573,8,LM,1,100,487597.2985967,2232921.6062008,487597.3019702,26,
1715672163.843160,3467276,43690,8,LM,1,100,487598.0652513,2232922.3728402,487598.0693672,25,
1715672164.365205,3467774,43777,8,LM,1,100,487598.5651441,2232922.8727330,487598.5686816,28,
1715672165.219554,3468589,43915,8,LM,1,100,487599.3985014,2232923.7060548,487599.4026534,25,
1715672165.673460,3469022,43983,8,LM,1,100,487599.9319064,2232924.2394598,487599.9357295,28,
1715672166.505796,3469816,44121,8,LM,1,100,487600.6652231,2232924.9727765,487600.6690977,25,
1715672167.041468,3470327,44207,8,LM,1,100,487601.1984920,2232925.5060455,487601.2019341,28,
1715672167.714465,3470969,44300,8,LM,1,100,487601.9651046,2232926.2726805,487601.9689455,25,
1715672168.994417,3472190,44502,8,LM,1,100,487603.2155814,2232927.5231573,487603.2351920,25,
1715672169.542669,3472713,44588,8,LM,1,100,487603.7485883,2232928.0561377,487603.7686671,28,
1715672170.290094,3473426,44708,8,LM,1,100,487604.4991340,2232928.8066834,487604.5018286,25,
1715672170.818428,3473930,44796,8,LM,1,100,487605.0491683,2232929.3567178,487605.0685917,28,
1715672171.584722,3474661,44914,8,LM,1,100,487605.7819372,2232930.0895010,487605.8017752,24,
1715672172.087897,3475141,45001,8,LM,1,100,487606.2991513,2232930.6067151,487606.3021167,26,
1715672172.849998,3475868,45112,8,LM,1,100,487607.0653218,2232931.3728855,487607.0686801,25,
1715672173.480015,3476469,45216,8,LM,1,100,487607.6152254,2232931.9227836,487607.6352901,28,
1715672174.105839,3477066,45318,8,LM,1,100,487608.3155251,2232932.6230833,487608.3351950,25,
1715672174.659332,3477594,45403,8,LM,1,100,487608.8935599,2232933.2011181,487608.9018760,28,
1715672175.480137,3478377,45540,8,LM,1,100,487609.6987799,2232934.0063235,487609.7015999,25,
1715672176.806213,3479642,45744,8,LM,1,100,487610.9486168,2232935.2561604,487610.9684820,25,
1715672178.099793,3480876,45920,8,LM,1,100,487612.2157195,2232936.5232409,487612.2352095,25,
1715672178.568375,3481323,45993,8,LM,1,100,487612.7652895,2232937.0728109,487612.7686197,28,
1715672179.319993,3482040,46112,8,LM,1,100,487613.5487231,2232937.8562542,487613.5683092,25,
1715672179.854617,3482550,46199,8,LM,1,100,487614.0652987,2232938.3728298,487614.0693211,28,
1715672180.590511,3483252,46318,8,LM,1,100,487614.8157112,2232939.1232423,487614.8359944,25,
1715672181.871511,3484474,46523,8,LM,1,100,487616.0156484,2232940.3231564,487616.0362715,24,
1715672182.307596,3484890,46591,8,LM,1,100,487616.5319441,2232940.8394521,487616.5355250,26,
1715672183.154608,3485698,46727,8,LM,1,100,487617.3820935,2232941.6896015,487617.4023207,25,
1715672184.414643,3486900,46917,8,LM,1,100,487618.6161864,2232942.9236979,487618.6351424,25,
1715672184.944025,3487405,47005,8,LM,1,100,487619.1654337,2232943.4729452,487619.1687434,28,
1715672185.661050,3488089,47123,8,LM,1,100,487619.8987525,2232944.2062216,487619.9018973,25,
1715672186.219784,3488622,47212,8,LM,1,100,487620.3989049,2232944.7063740,487620.4024979,28,
1715672187.068892,3489432,47348,8,LM,1,100,487621.2821199,2232945.5895890,487621.3027024,24,
1715672187.693668,3490028,47452,8,LM,1,100,487621.8154199,2232946.1228871,487621.8355994,26,
1715672188.338362,3490643,47552,8,LM,1,100,487622.5320212,2232946.8394884,487622.5359687,25,
1715672189.529210,3491779,47728,8,LM,1,100,487623.7987814,2232948.1062505,487623.8032390,25,
1715672190.893025,3493080,47949,8,LM,1,100,487625.0320179,2232949.3394870,487625.0353664,25,
1715672191.316530,3493484,48019,8,LM,1,100,487625.5655108,2232949.8729491,487625.5692385,28,
1715672192.158301,3494287,48155,8,LM,1,100,487626.3987936,2232950.7062319,487626.4020015,24,
1715672192.692924,3494797,48239,8,LM,1,100,487626.9159110,2232951.2233493,487626.9356399,26,
1715672193.525260,3495591,48376,8,LM,1,100,487627.6987850,2232952.0062309,487627.7023931,25,
1715672193.993842,3496038,48448,8,LM,1,100,487628.2488015,2232952.5562475,487628.2685082,28,
1715672194.734977,3496745,48555,8,LM,1,100,487628.9487814,2232953.2562273,487628.9695844,25,
1715672195.385961,3497366,48657,8,LM,1,100,487629.4996022,2232953.8070550,487629.5023153,28,
1715672196.043233,3497993,48759,8,LM,1,100,487630.1820824,2232954.4895352,487630.2027747,25,
1715672196.453111,3498384,48832,8,LM,1,100,487630.6820865,2232954.9895393,487630.7020649,28,
1715672197.301171,3499193,48969,8,LM,1,100,487631.5654240,2232955.8728571,487631.5686048,25,
1715672197.832650,3499700,49054,8,LM,1,100,487632.0989666,2232956.4063997,487632.1026797,28,
1715672198.571689,3500405,49173,8,LM,1,100,487632.7821000,2232957.0895331,487632.8026863,25,
1715672199.105264,3500914,49258,8,LM,1,100,487633.3324674,2232957.6399005,487633.3356229,28,
1715672199.896717,3501669,49369,8,LM,1,100,487634.0989035,2232958.4063307,487634.1020523,25,
1715672200.429244,3502177,49454,8,LM,1,100,487634.6159755,2232958.9234027,487634.6359106,28,
1715672201.064503,3502783,49559,8,LM,1,100,487635.3155605,2232959.6229877,487635.3360361,24,
1715672201.599127,3503293,49647,8,LM,1,100,487635.8656802,2232960.1730871,487635.8688244,26,
1715672202.367517,3504026,49765,8,LM,1,100,487636.6321521,2232960.9395590,487636.6355627,25,
1715672202.898996,3504533,49853,8,LM,1,100,487637.1655791,2232961.4729860,487637.1686609,28,
1715672203.742863,3505338,49989,8,LM,1,100,487637.9488755,2232962.2562941,487637.9688118,25,
1715672204.386508,3505952,50090,8,LM,1,100,487638.5238353,2232962.8312540,487638.5360592,28,
1715672205.103533,3506636,50183,8,LM,1,100,487639.1988445,2232963.5062631,487639.2028354,25,
1715672206.306961,3507784,50371,8,LM,1,100,487640.5321925,2232964.8396233,487640.5352757,25,
1715672206.825860,3508279,50459,8,LM,1,100,487641.0488943,2232965.3563251,487641.0688379,28,
1715672207.563850,3508983,50577,8,LM,1,100,487641.8156630,2232966.1230353,487641.8357910,25,
1715672208.103716,3509498,50665,8,LM,1,100,487642.3656572,2232966.6730295,487642.3696155,28,
1715672208.766230,3510130,50767,8,LM,1,100,487643.0322605,2232967.3396328,487643.0359348,25,
1715672209.315529,3510654,50854,8,LM,1,100,487643.5494224,2232967.8567931,487643.5689190,28,
1715672210.128996,3511430,50975,8,LM,1,100,487644.3661585,2232968.6735291,487644.3691670,25,
1715672211.018987,3512279,51102,8,LM,1,100,487644.9440608,2232969.2514315,487644.9695732,28,
1715672211.336617,3512582,51156,8,LM,1,100,487645.5826553,2232969.8900318,487645.6026069,24,
1715672211.850275,3513072,51242,8,LM,1,100,487646.0823339,2232970.3897104,487646.1024939,26,
1715672212.704625,3513887,51377,8,LM,1,100,487646.9656637,2232971.2730402,487646.9690641,25,
1715672213.267552,3514424,51466,8,LM,1,100,487647.5157804,2232971.8231380,487647.5359189,28,
1715672213.938452,3515064,51567,8,LM,1,100,487648.1824860,2232972.4898436,487648.2025546,25,
1715672214.470979,3515572,51656,8,LM,1,100,487648.7157050,2232973.0230625,487648.7359469,28,
1715672215.215260,3516282,51773,8,LM,1,100,487649.4322240,2232973.7395951,487649.4357287,24,
1715672215.722628,3516766,51844,8,LM,1,100,487649.9492155,2232974.2565866,487649.9694275,26,
1715672216.557060,3517562,51983,8,LM,1,100,487650.7823007,2232975.0896718,487650.8029801,25,
1715672217.875799,3518820,52186,8,LM,1,100,487652.0158000,2232976.3231560,487652.0366095,25,
1715672218.936660,3519832,52354,8,LM,1,100,487652.5656585,2232976.8730145,487652.5693305,28,
1715672219.145268,3520031,52391,8,LM,1,100,487653.3657088,2232977.6730648,487653.3697896,24,
1715672219.656830,3520519,52478,8,LM,1,100,487653.8991570,2232978.2064969,487653.9025810,26,
1715672220.430462,3521257,52595,8,LM,1,100,487654.6322663,2232978.9396062,487654.6355937,25,
1715672220.869692,3521676,52667,8,LM,1,100,487655.1325196,2232979.4398595,487655.1360841,28,
1715672221.712510,3522480,52795,8,LM,1,100,487655.9162370,2232980.2235590,487655.9362850,25,
1715672222.168513,3522915,52863,8,LM,1,100,487656.4168210,2232980.7241430,487656.4361172,28,
1715672223.543859,3524227,53084,8,LM,1,100,487657.2491066,2232981.5564286,487657.2693986,25,
1715672223.569017,3524251,53087,8,LM,1,100,487657.7828186,2232982.0901337,487657.8024824,28,
1715672224.334263,3524981,53206,8,LM,1,100,487658.4991716,2232982.8064868,487658.5031765,25,
1715672224.847921,3525471,53295,8,LM,1,100,487659.0491401,2232983.3564553,487659.0698164,28,
1715672225.593250,3526182,53412,8,LM,1,100,487659.7490951,2232984.0564137,487659.7691612,25,
1715672226.042963,3526611,53486,8,LM,1,100,487660.2824143,2232984.5897329,487660.3028694,28,
1715672226.991657,3527516,53626,8,LM,1,100,487661.0823044,2232985.3896230,487661.1023971,25,
1715672227.439274,3527943,53697,8,LM,1,100,487661.6540612,2232985.9613916,487661.6695406,28,
1715672228.101788,3528575,53799,8,LM,1,100,487662.3656805,2232986.6730109,487662.3696879,25,
1715672228.631170,3529080,53886,8,LM,1,100,487662.9008076,2232987.2081380,487662.9021858,28,
1715672229.463506,3529874,54023,8,LM,1,100,487663.6491358,2232987.9564211,487663.6694689,24,
1715672229.993937,3530380,54108,8,LM,1,100,487664.1828980,2232988.4901833,487664.2029461,26,
1715672230.771762,3531122,54228,8,LM,1,100,487664.9490864,2232989.2563717,487664.9691569,25,
1715672231.198413,3531529,54300,8,LM,1,100,487665.4658876,2232989.7731553,487665.4692075,28,
1715672232.009783,3532303,54422,8,LM,1,100,487666.2324451,2232990.5397128,487666.2364031,25,
1715672232.545455,3532814,54508,8,LM,1,100,487666.7492322,2232991.0564999,487666.7691615,28,
1715672233.267721,3533503,54625,8,LM,1,100,487667.5159238,2232991.8231877,487667.5357754,25,
1715672233.835890,3534045,54711,8,LM,1,100,487668.0492335,2232992.3564974,487668.0695335,28,
1715672234.562349,3534738,54831,8,LM,1,100,487668.7991085,2232993.1063724,487668.8024159,25,
1715672235.103262,3535254,54917,8,LM,1,100,487669.3330185,2232993.6402824,487669.3358364,28,
1715672235.822384,3535940,55035,8,LM,1,100,487670.0324669,2232994.3397293,487670.0356011,25,
1715672236.384263,3536476,55123,8,LM,1,100,487670.5492638,2232994.8565262,487670.5691479,28,
1715672237.038391,3537100,55225,8,LM,1,100,487671.2992726,2232995.6065350,487671.3024385,25,
1715672237.653732,3537687,55317,8,LM,1,100,487671.7993337,2232996.1065861,487671.8024345,28,
1715672238.625489,3538614,55470,8,LM,1,100,487672.7324985,2232997.0397510,487672.7358378,24,
1715672239.069961,3539038,55539,8,LM,1,100,487673.3324972,2232997.6397496,487673.3355491,26,
1715672239.794323,3539729,55659,8,LM,1,100,487673.9994790,2232998.3067356,487674.0024142,25,
1715672240.339430,3540249,55745,8,LM,1,100,487674.5325103,2232998.8397669,487674.5358506,28,
1715672241.082662,3540958,55867,8,LM,1,100,487675.3157830,2232999.6230396,487675.3356978,25,
1715672242.339552,3542157,56052,8,LM,1,100,487676.5493485,2233000.8565887,487676.5691194,25,
1715672242.855306,3542649,56128,8,LM,1,100,487677.0826650,2233001.3899052,487677.1023963,28,
1715672243.684497,3543440,56262,8,LM,1,100,487677.8824863,2233002.1897501,487677.9023525,25,
1715672244.955015,3544652,56464,8,LM,1,100,487679.1493954,2233003.4566592,487679.1690124,25,
1715672246.236015,3545874,56669,8,LM,1,100,487680.4491961,2233004.7564438,487680.4691871,25,
1715672246.871274,3546480,56771,8,LM,1,100,487680.9827276,2233005.2899753,487681.0024386,28,
1715672247.517016,3547096,56875,8,LM,1,100,487681.6992993,2233006.0065136,487681.7025297,25,
1715672248.047446,3547602,56948,8,LM,1,100,487682.2331335,2233006.5403478,487682.2359405,28,
1715672248.699478,3548224,57053,8,LM,1,100,487682.9659593,2233007.2731736,487682.9692261,24,
1715672249.233053,3548733,57138,8,LM,1,100,487683.4998351,2233007.8070473,487683.5025745,26,
1715672250.087403,3549548,57274,8,LM,1,100,487684.2995507,2233008.6067629,487684.3022847,25,
1715672250.546550,3549986,57343,8,LM,1,100,487684.7993353,2233009.1065475,487684.8026357,28,
1715672251.393562,3550794,57482,8,LM,1,100,487685.5993866,2233009.9065754,487685.6027072,25,
1715672252.657790,3552000,57685,8,LM,1,100,487686.8827563,2233011.1899451,487686.9024692,25,
1715672253.188221,3552506,57771,8,LM,1,100,487687.4330699,2233011.7402696,487687.4359708,28,
1715672253.868555,3553155,57862,8,LM,1,100,487688.1326127,2233012.4398124,487688.1359774,25,
1715672254.489138,3553747,57965,8,LM,1,100,487688.6660446,2233012.9732443,487688.6693218,28,
1715672255.225032,3554449,58086,8,LM,1,100,487689.4661351,2233013.7733250,487689.4695195,25,
1715672255.755463,3554955,58171,8,LM,1,100,487689.9998800,2233014.3070699,487690.0025701,28,
1715672256.487163,3555653,58293,8,LM,1,100,487690.7160406,2233015.0232305,487690.7358910,25,
1715672257.149678,3556285,58394,8,LM,1,100,487691.2494276,2233015.5566175,487691.2693479,28,
1715672257.780743,3556887,58498,8,LM,1,100,487691.9993448,2233016.3065216,487692.0024741,24,
1715672258.330043,3557411,58584,8,LM,1,100,487692.4998771,2233016.8070539,487692.5023422,26,
1715672258.966350,3558018,58674,8,LM,1,100,487693.2329021,2233017.5400788,487693.2357164,25,
1715672260.343792,3559332,58893,8,LM,1,100,487694.5993153,2233018.9064782,487694.6027388,25,
1715672261.718090,3560643,59114,8,LM,1,100,487695.8828655,2233020.1900061,487695.9024741,25,
1715672262.236989,3561138,59201,8,LM,1,100,487696.4169804,2233020.7241211,487696.4360466,28,
1715672263.028442,3561893,59321,8,LM,1,100,487697.1829070,2233021.4900477,487697.2027809,25,
1715672263.454044,3562299,59390,8,LM,1,100,487697.6828450,2233021.9899878,487697.7027134,28,
1715672264.291621,3563098,59500,8,LM,1,100,487698.3995370,2233022.7066798,487698.4030454,25,
1715672264.765445,3563550,59569,8,LM,1,100,487698.9498302,2233023.2569730,487698.9694201,28,
1715672265.483518,3564235,59689,8,LM,1,100,487699.6996692,2233024.0068013,487699.7027488,25,
1715672266.857816,3565546,59909,8,LM,1,100,487701.0168228,2233025.3239549,487701.0360455,24,
1715672267.326397,3565993,59982,8,LM,1,100,487701.5328680,2233025.8400015,487701.5361958,26,
1715672268.068581,3566701,60100,8,LM,1,100,487702.3327658,2233026.6398993,487702.3362767,25,
1715672269.492148,3568059,60309,8,LM,1,100,487703.5829428,2233027.8900553,487703.6028865,25,
1715672270.695575,3569207,60495,8,LM,1,100,487704.8999260,2233029.2070386,487704.9024927,25,
1715672271.130612,3569622,60567,8,LM,1,100,487705.3996892,2233029.7068018,487705.4030989,28,
1715672272.396937,3570830,60770,8,LM,1,100,487706.1327799,2233030.4398932,487706.1361275,25,
1715672272.525875,3570953,60790,8,LM,1,100,487706.7045461,2233031.0116594,487706.7361657,28,
1715672273.180003,3571577,60894,8,LM,1,100,487707.4171040,2233031.7242173,487707.4363201,25,
1715672274.502935,3572839,61097,8,LM,1,100,487708.7497032,2233033.0568060,487708.7694885,25,
1715672275.774501,3574052,61287,8,LM,1,100,487709.9996943,2233034.3067821,487710.0028936,24,
1715672276.317511,3574570,61375,8,LM,1,100,487710.5328614,2233034.8399492,487710.5360268,26,
1715672277.081708,3575299,61495,8,LM,1,100,487711.2829111,2233035.5899989,487711.3028238,25,
1715672278.400447,3576557,61698,8,LM,1,100,487712.5995472,2233036.9066241,487712.6028572,25,
1715672279.651047,3577750,61901,8,LM,1,100,487713.8829469,2233038.1900058,487713.9029351,25,
1715672280.195105,3578269,61976,8,LM,1,100,487714.3996321,2233038.7066911,487714.4029672,28,
1715672280.956158,3578995,62100,8,LM,1,100,487715.1830595,2233039.4901184,487715.2036109,24,
1715672281.581982,3579592,62201,8,LM,1,100,487715.7834318,2233040.0904886,487715.8029989,26,
1715672282.230868,3580211,62305,8,LM,1,100,487716.3663364,2233040.6733932,487716.3701591,25,
1715672282.665905,3580626,62374,8,LM,1,100,487716.9163544,2233041.2234112,487716.9366472,28,
1715672283.437441,3581362,62495,8,LM,1,100,487717.6996963,2233042.0067796,487717.7037120,25,
1715672283.968920,3581869,62580,8,LM,1,100,487718.2334040,2233042.5404874,487718.2361383,28,
1715672284.735214,3582600,62699,8,LM,1,100,487718.9662445,2233043.2733278,487718.9708192,25,
1715672285.239437,3583081,62785,8,LM,1,100,487719.4997739,2233043.8068324,487719.5031680,28,
1715672286.105318,3583907,62913,8,LM,1,100,487720.2498807,2233044.5569392,487720.2704283,25,
1715672286.636797,3584414,63000,8,LM,1,100,487720.7663869,2233045.0734454,487720.7698890,28,
1715672287.306649,3585053,63105,8,LM,1,100,487721.5663538,2233045.8734017,487721.5700301,24,
1715672287.921990,3585640,63206,8,LM,1,100,487722.1498070,2233046.4568549,487722.1704079,26,
1715672288.560394,3586249,63307,8,LM,1,100,487722.7997952,2233047.1068431,487722.8036764,25,
1715672289.942029,3587567,63528,8,LM,1,100,487724.1831893,2233048.4902030,487724.2036631,25,
1715672290.480846,3588081,63612,8,LM,1,100,487724.7330421,2233049.0400559,487724.7366192,28,
1715672291.215692,3588782,63720,8,LM,1,100,487725.4664016,2233049.7734316,487725.4702433,25,
1715672291.857240,3589394,63824,8,LM,1,100,487726.0447711,2233050.3518011,487726.0696847,28,
1715672292.515561,3590022,63928,8,LM,1,100,487726.6829536,2233050.9899836,487726.7030087,25,
1715672293.761968,3591211,64130,8,LM,1,100,487727.9831070,2233052.2901342,487728.0028780,25,
1715672294.422386,3591841,64231,8,LM,1,100,487728.5329632,2233052.8399904,487728.5367161,28,
1715672294.974831,3592368,64319,8,LM,1,100,487729.2334893,2233053.5405165,487729.2365216,24,
1715672295.512599,3592881,64404,8,LM,1,100,487729.7663891,2233054.0733784,487729.7706615,26,
1715672296.414121,3593741,64532,8,LM,1,100,487730.5665075,2233054.8734968,487730.5701287,25,
1715672297.372251,3594655,64685,8,LM,1,100,487731.1447878,2233055.4517771,487731.1699693,28,
1715672297.684639,3594953,64740,8,LM,1,100,487731.8831264,2233056.1900826,487731.9035942,25,
1715672298.668976,3595892,64893,8,LM,1,100,487732.4333718,2233056.7403280,487732.4367206,28,
1715672298.947819,3596158,64944,8,LM,1,100,487733.1665498,2233057.4735060,487733.1706046,25,
1715672299.487684,3596673,65029,8,LM,1,100,487733.7002743,2233058.0072561,487733.7029779,28,
1715672300.243495,3597394,65149,8,LM,1,100,487734.4497771,2233058.7567589,487734.4702180,25,
1715672301.499337,3598592,65355,8,LM,1,100,487735.6831955,2233059.9901622,487735.7033916,25,
1715672301.952194,3599024,65415,8,LM,1,100,487736.1833069,2233060.4902736,487736.2030782,28,
1715672302.900889,3599929,31,8,LM,1,100,487737.0833057,2233061.3902723,487737.1037310,25,
1715672303.434465,3600438,118,8,LM,1,100,487737.6332480,2233061.9401963,487737.6367980,28,
1715672304.186083,3601155,236,8,LM,1,100,487738.4169179,2233062.7238662,487738.4369758,25,
1715672304.712320,3601657,324,8,LM,1,100,487738.9332435,2233063.2401918,487738.9368114,28,
1715672305.478615,3602388,440,8,LM,1,100,487739.7164732,2233064.0234194,487739.7364884,24,
1715672305.972355,3602859,516,8,LM,1,100,487740.2168246,2233064.5237709,487740.2367664,26,
1715672306.943064,3603785,673,8,LM,1,100,487741.0332254,2233065.3401716,487741.0365825,25,
1715672307.333025,3604157,741,8,LM,1,100,487741.5666383,2233065.8735792,487741.5699886,28,
1715672308.090933,3604880,861,8,LM,1,100,487742.3006357,2233066.6075766,487742.3032851,25,
1715672309.273395,3606008,1048,8,LM,1,100,487743.5332431,2233067.8402125,487743.5368872,25,
1715672309.885591,3606592,1152,8,LM,1,100,487744.0667213,2233068.3736908,487744.0705234,28,
1715672310.650837,3607322,1268,8,LM,1,100,487744.8832409,2233069.1902103,487744.9033140,25,
1715672311.917161,3608530,1475,8,LM,1,100,487746.1000890,2233070.4070155,487746.1032738,25,
1715672313.130023,3609687,1666,8,LM,1,100,487747.3667194,2233071.6736459,487747.3704339,24,
1715672313.765282,3610293,1768,8,LM,1,100,487747.9333623,2233072.2403035,487747.9369508,26,
1715672314.643743,3611131,1904,8,LM,1,100,487748.8833828,2233073.1903240,487748.9031643,25,
1715672315.153208,3611617,1990,8,LM,1,100,487749.4001456,2233073.7070868,487749.4036678,28,
1715672315.894343,3612324,2112,8,LM,1,100,487750.1332695,2233074.4401801,487750.1364828,25,
1715672316.519119,3612920,2214,8,LM,1,100,487750.7049525,2233075.0118630,487750.7363594,28,
1715672317.108253,3613482,2300,8,LM,1,100,487751.3666721,2233075.6735827,487751.3704925,25,
1715672317.729884,3614075,2393,8,LM,1,100,487751.8838125,2233076.1907260,487751.9032506,28,
1715672318.594717,3614900,2531,8,LM,1,100,487752.7332575,2233077.0401710,487752.7368866,25,
1715672319.019271,3615305,2599,8,LM,1,100,487753.2672447,2233077.5741582,487753.2704858,28,
1715672319.778227,3616029,2720,8,LM,1,100,487754.0169030,2233078.3237916,487754.0367814,25,
1715672321.038262,3617231,2923,8,LM,1,100,487755.2670363,2233079.5739249,487755.2699032,25,
1715672322.301441,3618436,3126,8,LM,1,100,487756.5333126,2233080.8401974,487756.5370196,25,
1715672322.832920,3618943,3212,8,LM,1,100,487757.0834350,2233081.3903198,487757.1032144,28,
1715672323.701946,3619772,3351,8,LM,1,100,487757.8334760,2233082.1403461,487757.8364685,24,
1715672324.174721,3620223,3422,8,LM,1,100,487758.4335638,2233082.7404339,487758.4369480,26,
1715672324.900132,3620915,3541,8,LM,1,100,487759.1502118,2233083.4570819,487759.1707343,25,
1715672325.421128,3621412,3625,8,LM,1,100,487759.6668485,2233083.9737164,487759.6707571,28,
1715672326.207339,3622162,3748,8,LM,1,100,487760.4338958,2233084.7407637,487760.4368325,25,
1715672326.824777,3622751,3852,8,LM,1,100,487761.0050557,2233085.3119236,487761.0373594,28,
1715672327.378270,3623279,3937,8,LM,1,100,487761.6333716,2233085.9402304,487761.6373854,25,
1715672327.991515,3623864,4041,8,LM,1,100,487762.2050385,2233086.5118973,487762.2372312,28,
1715672328.702250,3624542,4149,8,LM,1,100,487762.9505961,2233087.2574549,487762.9708563,25,
1715672329.328074,3625139,4252,8,LM,1,100,487763.5006399,2233087.8074689,487763.5037664,28,
1715672330.002120,3625782,4356,8,LM,1,100,487764.1839608,2233088.4907898,487764.2039932,25,
1715672331.269492,3626991,4560,8,LM,1,100,487765.5167801,2233089.8236154,487765.5371713,25,
1715672332.573555,3628235,4763,8,LM,1,100,487766.7838612,2233091.0906966,487766.8039601,25,
1715672333.096648,3628734,4847,8,LM,1,100,487767.3169333,2233091.6237687,487767.3373497,28,
1715672333.835686,3629439,4971,8,LM,1,100,487768.0834784,2233092.3902957,487768.1034811,24,
1715672334.381841,3629960,5058,8,LM,1,100,487768.6190402,2233092.9258575,487768.6375424,26,
1715672335.105155,3630650,5176,8,LM,1,100,487769.3503791,2233093.6571964,487769.3707565,25,
1715672335.633489,3631154,5264,8,LM,1,100,487769.8669566,2233094.1737912,487769.8703257,28,
1715672336.380914,3631867,5386,8,LM,1,100,487770.6342343,2233094.9410689,487770.6368741,25,
1715672336.901911,3632364,5472,8,LM,1,100,487771.1503442,2233095.4571788,487771.1701188,28,
1715672338.091710,3633499,5641,8,LM,1,100,487771.9172916,2233096.2241213,487771.9368303,25,
1715672339.059274,3634422,5796,8,LM,1,100,487773.2173959,2233097.5242256,487773.2369119,25,
