LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1715670656.758779,2029605.000,4110,1,TH,1,100,35.938
1715670656.890863,2029731.000,4144,1,TH,1,100,35.972
1715670657.021898,2029856.000,4160,1,TH,1,100,35.972
1715670657.155030,2029983.000,4177,1,TH,1,100,35.986
1715670657.289210,2030111.000,4194,1,TH,1,100,35.986
1715670657.424438,2030240.000,4225,1,TH,1,100,35.954
1715670657.556522,2030366.000,4243,1,TH,1,100,35.954
1715670657.690702,2030494.000,4259,1,TH,1,100,35.970
1715670657.824882,2030622.000,4276,1,TH,1,100,35.970
1715670657.954869,2030746.000,4308,1,TH,1,100,35.917
1715670658.086952,2030872.000,4324,1,TH,1,100,35.917
1715670658.222181,2031001.000,4341,1,TH,1,100,36.078
1715670658.353216,2031126.000,4358,1,TH,1,100,36.078
1715670658.487396,2031254.000,4391,1,TH,1,100,35.986
1715670658.623673,2031384.000,4411,1,TH,1,100,35.986
1715670658.755756,2031510.000,4427,1,TH,1,100,35.998
1715670658.890985,2031639.000,4444,1,TH,1,100,35.998
1715670659.022020,2031764.000,4476,1,TH,1,100,35.947
1715670659.154103,2031890.000,4492,1,TH,1,100,35.947
1715670659.286187,2032016.000,4510,1,TH,1,100,35.961
1715670659.420367,2032144.000,4526,1,TH,1,100,35.961
1715670659.552450,2032270.000,4560,1,TH,1,100,36.014
1715670659.688727,2032400.000,4577,1,TH,1,100,36.014
1715670659.821859,2032527.000,4593,1,TH,1,100,35.922
1715670659.956039,2032655.000,4611,1,TH,1,100,35.922
1715670660.086026,2032779.000,4642,1,TH,1,100,35.945
1715670660.218109,2032905.000,4659,1,TH,1,100,35.945
1715670660.349144,2033030.000,4676,1,TH,1,100,36.014
1715670660.482276,2033157.000,4692,1,TH,1,100,36.014
1715670660.616456,2033285.000,4726,1,TH,1,100,35.995
1715670660.751685,2033414.000,4743,1,TH,1,100,35.996
1715670660.883768,2033540.000,4759,1,TH,1,100,35.991
1715670661.017948,2033668.000,4777,1,TH,1,100,35.991
1715670661.152128,2033796.000,4808,1,TH,1,100,36.042
1715670661.282115,2033920.000,4825,1,TH,1,100,36.042
1715670661.414199,2034046.000,4842,1,TH,1,100,35.959
1715670661.548379,2034174.000,4858,1,TH,1,100,35.959
1715670661.679414,2034299.000,4892,1,TH,1,100,35.975
1715670661.813594,2034427.000,4909,1,TH,1,100,35.975
1715670661.949871,2034557.000,4926,1,TH,1,100,35.949
1715670662.081954,2034683.000,4957,1,TH,1,100,35.949
1715670662.217183,2034812.000,4975,1,TH,1,100,35.991
1715670662.348218,2034937.000,4991,1,TH,1,100,35.991
1715670662.479253,2035062.000,5008,1,TH,1,100,36.002
1715670662.611337,2035188.000,5042,1,TH,1,100,36.002
1715670662.745517,2035316.000,5058,1,TH,1,100,35.998
1715670662.877600,2035442.000,5075,1,TH,1,100,35.998
1715670663.013877,2035572.000,5092,1,TH,1,100,36.044
1715670663.147009,2035699.000,5123,1,TH,1,100,36.044
1715670663.280140,2035826.000,5141,1,TH,1,100,35.970
1715670663.412224,2035952.000,5157,1,TH,1,100,35.970
1715670663.544307,2036078.000,5174,1,TH,1,100,35.945
1715670663.675343,2036203.000,5210,1,TH,1,100,35.945
1715670663.808475,2036330.000,5226,1,TH,1,100,36.069
1715670663.942655,2036458.000,5244,1,TH,1,100,36.069
1715670664.077883,2036587.000,5260,1,TH,1,100,35.924
1715670664.209966,2036713.000,5292,1,TH,1,100,35.924
1715670664.344146,2036841.000,5309,1,TH,1,100,35.956
1715670664.479375,2036970.000,5325,1,TH,1,100,35.956
1715670664.609362,2037094.000,5343,1,TH,1,100,35.917
1715670664.741445,2037220.000,5376,1,TH,1,100,35.917
1715670664.874577,2037347.000,5393,1,TH,1,100,35.968
1715670665.005612,2037472.000,5410,1,TH,1,100,35.968
1715670665.139792,2037600.000,5426,1,TH,1,100,36.028
1715670665.276069,2037730.000,5458,1,TH,1,100,36.028
1715670665.408153,2037856.000,5475,1,TH,1,100,36.007
1715670665.543381,2037985.000,5491,1,TH,1,100,36.007
1715670665.674416,2038110.000,5509,1,TH,1,100,36.030
1715670665.805451,2038235.000,5542,1,TH,1,100,36.030
1715670665.937535,2038361.000,5559,1,TH,1,100,35.961
1715670666.071715,2038489.000,5576,1,TH,1,100,35.961
1715670666.203799,2038615.000,5592,1,TH,1,100,35.917
1715670666.340075,2038745.000,5624,1,TH,1,100,35.917
1715670666.473207,2038872.000,5641,1,TH,1,100,35.961
1715670666.606339,2038999.000,5658,1,TH,1,100,35.961
1715670666.739470,2039126.000,5675,1,TH,1,100,36.030
1715670666.871554,2039252.000,5709,1,TH,1,100,36.030
1715670667.002589,2039377.000,5725,1,TH,1,100,35.961
1715670667.135721,2039504.000,5742,1,TH,1,100,35.961
1715670667.267805,2039630.000,5759,1,TH,1,100,36.030
1715670667.403033,2039759.000,5790,1,TH,1,100,36.030
1715670667.535116,2039885.000,5808,1,TH,1,100,36.030
1715670667.669297,2040013.000,5824,1,TH,1,100,36.030
1715670667.804525,2040142.000,5841,1,TH,1,100,35.952
1715670667.934512,2040266.000,5875,1,TH,1,100,35.952
1715670668.066595,2040392.000,5891,1,TH,1,100,36.032
1715670668.198679,2040518.000,5908,1,TH,1,100,36.032
1715670668.329714,2040643.000,5925,1,TH,1,100,35.952
1715670668.463894,2040771.000,5956,1,TH,1,100,35.952
1715670668.600171,2040901.000,5976,1,TH,1,100,36.023
1715670668.732254,2041027.000,5994,1,TH,1,100,36.023
1715670668.867483,2041156.000,6011,1,TH,1,100,36.032
1715670668.998518,2041281.000,6043,1,TH,1,100,36.032
1715670669.130601,2041407.000,6059,1,TH,1,100,36.021
1715670669.262685,2041533.000,6077,1,TH,1,100,36.021
1715670669.396865,2041661.000,6093,1,TH,1,100,35.972
1715670669.528949,2041787.000,6125,1,TH,1,100,35.972
1715670669.665225,2041917.000,6142,1,TH,1,100,35.945
1715670669.798357,2042044.000,6160,1,TH,1,100,35.945
1715670669.931489,2042171.000,6178,1,TH,1,100,35.970
1715670670.065669,2042299.000,6209,1,TH,1,100,35.970
1715670670.197752,2042425.000,6225,1,TH,1,100,35.963
1715670670.328788,2042550.000,6243,1,TH,1,100,35.963
1715670670.461919,2042677.000,6259,1,TH,1,100,35.906
1715670670.594003,2042803.000,6293,1,TH,1,100,35.906
1715670670.729231,2042932.000,6310,1,TH,1,100,35.936
1715670670.861315,2043058.000,6326,1,TH,1,100,35.936
1715670670.995495,2043186.000,6344,1,TH,1,100,35.931
1715670671.130723,2043315.000,6375,1,TH,1,100,35.931
1715670671.260710,2043439.000,6394,1,TH,1,100,35.973
1715670671.392793,2043565.000,6411,1,TH,1,100,35.972
1715670671.524877,2043691.000,6427,1,TH,1,100,35.890
1715670671.655912,2043816.000,6459,1,TH,1,100,35.890
1715670671.790092,2043944.000,6476,1,TH,1,100,36.002
1715670671.926369,2044074.000,6493,1,TH,1,100,36.002
1715670672.058453,2044200.000,6510,1,TH,1,100,35.949
1715670672.193681,2044329.000,6544,1,TH,1,100,35.949
1715670672.324716,2044454.000,6560,1,TH,1,100,35.993
1715670672.456800,2044580.000,6577,1,TH,1,100,35.993
1715670672.588883,2044706.000,6594,1,TH,1,100,35.926
1715670672.723063,2044834.000,6625,1,TH,1,100,35.926
1715670672.855147,2044960.000,6643,1,TH,1,100,36.023
1715670672.991423,2045090.000,6659,1,TH,1,100,36.023
1715670673.124555,2045217.000,6676,1,TH,1,100,36.048
1715670673.257687,2045344.000,6710,1,TH,1,100,36.048
1715670673.391867,2045472.000,6726,1,TH,1,100,35.929
1715670673.523951,2045598.000,6743,1,TH,1,100,35.929
1715670673.654986,2045723.000,6762,1,TH,1,100,36.014
1715670673.787069,2045849.000,6793,1,TH,1,100,36.014
1715670673.919153,2045975.000,6811,1,TH,1,100,35.959
1715670674.054381,2046104.000,6827,1,TH,1,100,35.959
1715670674.186465,2046230.000,6844,1,TH,1,100,35.984
1715670674.320645,2046358.000,6876,1,TH,1,100,35.984
1715670674.455873,2046487.000,6894,1,TH,1,100,35.919
1715670674.585860,2046611.000,6912,1,TH,1,100,35.919
1715670674.717943,2046737.000,6928,1,TH,1,100,35.998
1715670674.850027,2046863.000,6960,1,TH,1,100,35.998
1715670674.981062,2046988.000,6977,1,TH,1,100,35.984
1715670675.115242,2047116.000,6993,1,TH,1,100,35.984
1715670675.251519,2047246.000,7011,1,TH,1,100,36.069
1715670675.383602,2047372.000,7042,1,TH,1,100,36.069
1715670675.518831,2047501.000,7060,1,TH,1,100,35.995
1715670675.650914,2047627.000,7078,1,TH,1,100,35.996
1715670675.782998,2047753.000,7109,1,TH,1,100,35.965
1715670675.915081,2047879.000,7126,1,TH,1,100,35.965
1715670676.049261,2048007.000,7143,1,TH,1,100,35.975
1715670676.181345,2048133.000,7159,1,TH,1,100,35.975
1715670676.317621,2048263.000,7191,1,TH,1,100,35.975
1715670676.450753,2048390.000,7210,1,TH,1,100,35.975
1715670676.583885,2048517.000,7227,1,TH,1,100,36.019
1715670676.718065,2048645.000,7244,1,TH,1,100,36.019
1715670676.849625,2048770.500,7277,2,TH,1,100,36.021
1715670676.981184,2048896.000,7277,2,TH,1,100,36.021
1715670677.113267,2049022.000,7308,1,TH,1,100,35.984
1715670677.245351,2049148.000,7325,1,TH,1,100,35.984
1715670677.380579,2049277.000,7342,1,TH,1,100,35.965
1715670677.512663,2049403.000,7358,1,TH,1,100,35.965
1715670677.646843,2049531.000,7392,1,TH,1,100,35.952
1715670677.782071,2049660.000,7409,1,TH,1,100,35.952
1715670677.912058,2049784.000,7426,1,TH,1,100,35.952
1715670678.044142,2049910.000,7443,1,TH,1,100,35.952
1715670678.176225,2050036.000,7475,1,TH,1,100,35.979
1715670678.307261,2050161.000,7491,1,TH,1,100,35.979
1715670678.441441,2050289.000,7508,1,TH,1,100,35.975
1715670678.577717,2050419.000,7525,1,TH,1,100,35.975
1715670678.709801,2050545.000,7560,1,TH,1,100,35.979
1715670678.845029,2050674.000,7578,1,TH,1,100,35.979
1715670678.977113,2050800.000,7594,1,TH,1,100,35.996
1715670679.109196,2050926.000,7611,1,TH,1,100,35.996
1715670679.241280,2051052.000,7643,1,TH,1,100,35.867
1715670679.375460,2051180.000,7659,1,TH,1,100,35.867
1715670679.506495,2051305.000,7676,1,TH,1,100,35.995
1715670679.642771,2051435.000,7693,1,TH,1,100,35.995
1715670679.775903,2051562.000,7726,1,TH,1,100,35.929
1715670679.909035,2051689.000,7744,1,TH,1,100,35.929
1715670680.043215,2051817.000,7760,1,TH,1,100,35.929
1715670680.175299,2051943.000,7777,1,TH,1,100,35.929
1715670680.306334,2052068.000,7809,1,TH,1,100,35.965
1715670680.437369,2052193.000,7825,1,TH,1,100,35.965
1715670680.569453,2052319.000,7843,1,TH,1,100,35.961
1715670680.704681,2052448.000,7859,1,TH,1,100,35.961
1715670680.836765,2052574.000,7893,1,TH,1,100,35.963
1715670680.970945,2052702.000,7910,1,TH,1,100,35.963
1715670681.106173,2052831.000,7926,1,TH,1,100,36.046
1715670681.236160,2052955.000,7944,1,TH,1,100,36.046
1715670681.368243,2053081.000,7975,1,TH,1,100,35.970
1715670681.500327,2053207.000,7992,1,TH,1,100,35.970
1715670681.631362,2053332.000,8009,1,TH,1,100,36.046
1715670681.765542,2053460.000,8025,1,TH,1,100,36.046
1715670681.901819,2053590.000,8057,1,TH,1,100,36.014
1715670682.033902,2053716.000,8076,1,TH,1,100,36.014
1715670682.169131,2053845.000,8092,1,TH,1,100,35.919
1715670682.301214,2053971.000,8110,1,TH,1,100,35.919
1715670682.433298,2054097.000,8141,1,TH,1,100,35.998
1715670682.565381,2054223.000,8158,1,TH,1,100,35.998
1715670682.699561,2054351.000,8175,1,TH,1,100,35.919
1715670682.830596,2054476.000,8191,1,TH,1,100,35.919
1715670682.966873,2054606.000,8223,1,TH,1,100,36.007
1715670683.100005,2054733.000,8242,1,TH,1,100,36.007
1715670683.233137,2054860.000,8259,1,TH,1,100,35.965
1715670683.367317,2054988.000,8276,1,TH,1,100,35.965
1715670683.499400,2055114.000,8308,1,TH,1,100,36.037
1715670683.630435,2055239.000,8326,1,TH,1,100,36.037
1715670683.762519,2055365.000,8343,1,TH,1,100,35.979
1715670683.894603,2055491.000,8360,1,TH,1,100,35.979
1715670684.029831,2055620.000,8391,1,TH,1,100,36.002
1715670684.161914,2055746.000,8411,1,TH,1,100,36.002
1715670684.296094,2055874.000,8427,1,TH,1,100,36.028
1715670684.431323,2056003.000,8444,1,TH,1,100,36.028
1715670684.561310,2056127.000,8476,1,TH,1,100,36.048
1715670684.693393,2056253.000,8492,1,TH,1,100,36.048
1715670684.825477,2056379.000,8509,1,TH,1,100,36.007
1715670684.956512,2056504.000,8526,1,TH,1,100,36.007
1715670685.090692,2056632.000,8557,1,TH,1,100,35.998
1715670685.226969,2056762.000,8577,1,TH,1,100,35.998
1715670685.359052,2056888.000,8593,1,TH,1,100,35.952
1715670685.494281,2057017.000,8610,1,TH,1,100,35.952
1715670685.627413,2057144.000,8642,1,TH,1,100,35.945
1715670685.759496,2057270.000,8658,1,TH,1,100,35.945
1715670685.891579,2057396.000,8676,1,TH,1,100,35.933
1715670686.025759,2057524.000,8692,1,TH,1,100,35.926
1715670686.156795,2057649.000,8724,1,TH,1,100,35.921
1715670686.293072,2057779.000,8743,1,TH,1,100,35.929
1715670686.426203,2057906.000,8759,1,TH,1,100,35.952
1715670686.559335,2058033.000,8777,1,TH,1,100,35.952
1715670686.693515,2058161.000,8793,1,TH,1,100,35.947
1715670686.825598,2058287.000,8825,1,TH,1,100,35.947
1715670686.955585,2058411.000,8842,1,TH,1,100,35.993
1715670687.087669,2058537.000,8858,1,TH,1,100,35.993
1715670687.219753,2058663.000,8876,1,TH,1,100,35.984
1715670687.354981,2058792.000,8907,1,TH,1,100,35.984
1715670687.488113,2058919.000,8925,1,TH,1,100,35.906
1715670687.622293,2059047.000,8943,1,TH,1,100,35.906
1715670687.757521,2059176.000,8959,1,TH,1,100,35.945
1715670687.887508,2059300.000,8991,1,TH,1,100,35.938
1715670688.019592,2059426.000,9008,1,TH,1,100,35.933
1715670688.151675,2059552.000,9024,1,TH,1,100,35.940
1715670688.282710,2059677.000,9042,1,TH,1,100,35.968
1715670688.416890,2059805.000,9075,1,TH,1,100,35.968
1715670688.553167,2059935.000,9092,1,TH,1,100,35.938
1715670688.685251,2060061.000,9111,1,TH,1,100,35.938
1715670688.820479,2060190.000,9127,1,TH,1,100,35.954
1715670688.953611,2060317.000,9159,1,TH,1,100,35.954
1715670689.085694,2060443.000,9176,1,TH,1,100,35.957
1715670689.217778,2060569.000,9193,1,TH,1,100,35.957
1715670689.351958,2060697.000,9210,1,TH,1,100,35.986
1715670689.481945,2060821.000,9242,1,TH,1,100,35.986
1715670689.618221,2060951.000,9260,1,TH,1,100,35.988
1715670689.751353,2061078.000,9277,1,TH,1,100,35.988
1715670689.884485,2061205.000,9294,1,TH,1,100,35.933
1715670690.018665,2061333.000,9325,1,TH,1,100,35.933
1715670690.150748,2061459.000,9342,1,TH,1,100,35.945
1715670690.280735,2061583.000,9359,1,TH,1,100,35.945
1715670690.412819,2061709.000,9376,1,TH,1,100,36.025
1715670690.544903,2061835.000,9408,1,TH,1,100,36.025
1715670690.680131,2061964.000,9424,1,TH,1,100,35.938
1715670690.812214,2062090.000,9443,1,TH,1,100,35.931
1715670690.946394,2062218.000,9460,1,TH,1,100,35.972
1715670691.081623,2062347.000,9491,1,TH,1,100,35.979
1715670691.211610,2062471.000,9509,1,TH,1,100,35.942
1715670691.344742,2062598.000,9525,1,TH,1,100,35.942
1715670691.476825,2062724.000,9542,1,TH,1,100,36.039
1715670691.607860,2062849.000,9574,1,TH,1,100,36.039
1715670691.742040,2062977.000,9592,1,TH,1,100,35.926
1715670691.878317,2063107.000,9610,1,TH,1,100,35.926
1715670692.010401,2063233.000,9626,1,TH,1,100,35.998
1715670692.145629,2063362.000,9658,1,TH,1,100,35.998
1715670692.279809,2063490.000,9675,1,TH,1,100,35.975
1715670692.411892,2063616.000,9691,1,TH,1,100,35.975
1715670692.543976,2063742.000,9709,1,TH,1,100,35.986
1715670692.678156,2063870.000,9740,1,TH,1,100,35.986
1715670692.808143,2063994.000,9757,1,TH,1,100,35.977
1715670692.944420,2064124.000,9776,1,TH,1,100,35.977
1715670693.077551,2064251.000,9792,1,TH,1,100,35.998
1715670693.210683,2064378.000,9824,1,TH,1,100,35.998
1715670693.344863,2064506.000,9841,1,TH,1,100,35.996
1715670693.476947,2064632.000,9857,1,TH,1,100,35.996
1715670693.607982,2064757.000,9877,1,TH,1,100,35.938
1715670693.740066,2064883.000,9908,1,TH,1,100,35.938
1715670693.873197,2065010.000,9925,1,TH,1,100,35.977
1715670694.008426,2065139.000,9944,1,TH,1,100,35.977
1715670694.140509,2065265.000,9960,1,TH,1,100,35.965
1715670694.274689,2065393.000,9992,1,TH,1,100,35.965
1715670694.409918,2065522.000,10009,1,TH,1,100,36.027
1715670694.539905,2065646.000,10026,1,TH,1,100,36.027
1715670694.673036,2065773.000,10043,1,TH,1,100,35.984
1715670694.805120,2065899.000,10075,1,TH,1,100,35.984
1715670694.936155,2066024.000,10091,1,TH,1,100,35.942
1715670695.069287,2066151.000,10110,1,TH,1,100,35.942
1715670695.205564,2066281.000,10127,1,TH,1,100,36.085
1715670695.337647,2066407.000,10158,1,TH,1,100,36.078
1715670695.472875,2066536.000,10175,1,TH,1,100,36.000
1715670695.607055,2066664.000,10192,1,TH,1,100,36.007
1715670695.739139,2066790.000,10223,1,TH,1,100,35.882
1715670695.871222,2066916.000,10241,1,TH,1,100,35.883
1715670696.004354,2067043.000,10257,1,TH,1,100,36.005
1715670696.134341,2067167.000,10276,1,TH,1,100,36.005
1715670696.270618,2067297.000,10293,1,TH,1,100,35.959
1715670696.403750,2067424.000,10324,1,TH,1,100,35.959
1715670696.536881,2067551.000,10342,1,TH,1,100,35.984
1715670696.671062,2067679.000,10358,1,TH,1,100,35.984
1715670696.803145,2067805.000,10375,1,TH,1,100,36.014
1715670696.934180,2067930.000,10407,1,TH,1,100,36.014
1715670697.066264,2068056.000,10423,1,TH,1,100,35.995
1715670697.199395,2068183.000,10441,1,TH,1,100,35.988
1715670697.334624,2068312.000,10459,1,TH,1,100,35.901
1715670697.466707,2068438.000,10491,1,TH,1,100,35.908
1715670697.600888,2068566.000,10508,1,TH,1,100,36.004
1715670697.736116,2068695.000,10524,1,TH,1,100,36.004
1715670697.867151,2068820.000,10542,1,TH,1,100,35.933
1715670698.000283,2068947.000,10573,1,TH,1,100,35.926
1715670698.132366,2069073.000,10589,1,TH,1,100,36.002
1715670698.263402,2069198.000,10609,1,TH,1,100,36.009
1715670698.395485,2069324.000,10625,1,TH,1,100,35.944
1715670698.531762,2069454.000,10659,1,TH,1,100,35.937
1715670698.663845,2069580.000,10676,1,TH,1,100,35.970
1715670698.799074,2069709.000,10692,1,TH,1,100,35.977
1715670698.933254,2069837.000,10710,1,TH,1,100,35.998
1715670699.065337,2069963.000,10741,1,TH,1,100,35.990
1715670699.197421,2070089.000,10758,1,TH,1,100,35.965
1715670699.329504,2070215.000,10775,1,TH,1,100,35.972
1715670699.459491,2070339.000,10793,1,TH,1,100,36.037
1715670699.595768,2070469.000,10825,1,TH,1,100,36.030
1715670699.728899,2070596.000,10842,1,TH,1,100,35.949
1715670699.862031,2070723.000,10859,1,TH,1,100,35.956
1715670699.996212,2070851.000,10876,1,TH,1,100,35.887
1715670700.128295,2070977.000,10908,1,TH,1,100,35.887
1715670700.260378,2071103.000,10924,1,TH,1,100,35.995
1715670700.392462,2071229.000,10943,1,TH,1,100,35.995
1715670700.525594,2071356.000,10960,1,TH,1,100,36.019
1715670700.660822,2071485.000,10991,1,TH,1,100,36.019
1715670700.792906,2071611.000,11009,1,TH,1,100,35.965
1715670700.927086,2071739.000,11025,1,TH,1,100,35.965
1715670701.062314,2071868.000,11042,1,TH,1,100,35.952
1715670701.194397,2071994.000,11074,1,TH,1,100,35.952
1715670701.327529,2072121.000,11092,1,TH,1,100,35.952
1715670701.459613,2072247.000,11109,1,TH,1,100,35.952
1715670701.590648,2072372.000,11126,1,TH,1,100,36.030
1715670701.721683,2072497.000,11157,1,TH,1,100,36.023
1715670701.857960,2072627.000,11175,1,TH,1,100,35.949
1715670701.990043,2072753.000,11191,1,TH,1,100,35.949
1715670702.125272,2072882.000,11208,1,TH,1,100,36.023
1715670702.259452,2073010.000,11240,1,TH,1,100,36.023
1715670702.391536,2073136.000,11258,1,TH,1,100,35.972
1715670702.523619,2073262.000,11276,1,TH,1,100,35.979
1715670702.655702,2073388.000,11292,1,TH,1,100,35.938
1715670702.785689,2073512.000,11324,1,TH,1,100,35.931
1715670702.921966,2073642.000,11341,1,TH,1,100,35.986
1715670703.055098,2073769.000,11357,1,TH,1,100,35.993
1715670703.188230,2073896.000,11375,1,TH,1,100,35.929
1715670703.322410,2074024.000,11406,1,TH,1,100,35.929
1715670703.454493,2074150.000,11424,1,TH,1,100,35.982
1715670703.587625,2074277.000,11444,1,TH,1,100,35.982
1715670703.719708,2074403.000,11460,1,TH,1,100,35.908
1715670703.852840,2074530.000,11492,1,TH,1,100,35.900
1715670703.988069,2074659.000,11509,1,TH,1,100,35.961
1715670704.120152,2074785.000,11525,1,TH,1,100,35.968
1715670704.254332,2074913.000,11543,1,TH,1,100,35.990
1715670704.389560,2075042.000,11576,1,TH,1,100,35.983
1715670704.522692,2075169.000,11593,1,TH,1,100,36.007
1715670704.655824,2075296.000,11610,1,TH,1,100,36.007
1715670704.787908,2075422.000,11626,1,TH,1,100,35.940
1715670704.918943,2075547.000,11658,1,TH,1,100,35.947
1715670705.049978,2075672.000,11675,1,TH,1,100,36.032
1715670705.186255,2075802.000,11692,1,TH,1,100,36.025
1715670705.318338,2075928.000,11711,1,TH,1,100,35.958
1715670705.453567,2076057.000,11743,1,TH,1,100,35.958
1715670705.587747,2076185.000,11759,1,TH,1,100,35.986
1715670705.719830,2076311.000,11776,1,TH,1,100,35.986
1715670705.851914,2076437.000,11808,1,TH,1,100,35.940
1715670705.983997,2076563.000,11824,1,TH,1,100,35.940
1715670706.113984,2076687.000,11841,1,TH,1,100,36.027
1715670706.250261,2076817.000,11858,1,TH,1,100,36.027
1715670706.383393,2076944.000,11891,1,TH,1,100,35.972
1715670706.516524,2077071.000,11909,1,TH,1,100,35.972
1715670706.650704,2077199.000,11925,1,TH,1,100,35.944
1715670706.782788,2077325.000,11942,1,TH,1,100,35.944
1715670706.915920,2077452.000,11959,1,TH,1,100,35.965
1715670707.048003,2077578.000,11990,1,TH,1,100,35.965
1715670707.181135,2077705.000,12008,1,TH,1,100,36.000
1715670707.316363,2077834.000,12024,1,TH,1,100,36.000
1715670707.448447,2077960.000,12041,1,TH,1,100,35.935
1715670707.582627,2078088.000,12075,1,TH,1,100,35.935
1715670707.717855,2078217.000,12091,1,TH,1,100,35.949
1715670707.849939,2078343.000,12109,1,TH,1,100,35.949
1715670707.983071,2078470.000,12125,1,TH,1,100,36.000
1715670708.115154,2078596.000,12157,1,TH,1,100,36.000
1715670708.246189,2078721.000,12174,1,TH,1,100,36.018
1715670708.377225,2078846.000,12190,1,TH,1,100,36.018
1715670708.513501,2078976.000,12208,1,TH,1,100,35.880
1715670708.645585,2079102.000,12243,1,TH,1,100,35.880
1715670708.780813,2079231.000,12259,1,TH,1,100,35.889
1715670708.914993,2079359.000,12277,1,TH,1,100,35.889
1715670709.047077,2079485.000,12308,1,TH,1,100,35.956
1715670709.179160,2079611.000,12325,1,TH,1,100,35.956
