LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1715670614.833796,1989611.000,63179,3,AY,1,100,0.098
1715670614.874679,1989650.000,63195,2,AY,1,100,0.098
1715670614.915562,1989689.000,63195,2,AY,1,100,0.100
1715670614.955397,1989727.000,63211,3,AY,1,100,0.097
1715670614.995231,1989765.000,63211,3,AY,1,100,0.099
1715670615.035066,1989803.000,63211,3,AY,1,100,0.097
1715670615.075600,1989841.667,63229,3,AY,1,100,0.099
1715670615.116133,1989880.333,63229,3,AY,1,100,0.098
1715670615.156667,1989919.000,63229,3,AY,1,100,0.100
1715670615.195977,1989956.500,63245,2,AY,1,100,0.101
1715670615.235288,1989994.000,63245,2,AY,1,100,0.097
1715670615.274860,1990031.750,63265,4,AY,1,100,0.098
1715670615.314433,1990069.500,63265,4,AY,1,100,0.096
1715670615.354006,1990107.250,63265,4,AY,1,100,0.097
1715670615.393578,1990145.000,63265,4,AY,1,100,0.099
1715670615.433413,1990183.000,63281,2,AY,1,100,0.099
1715670615.473248,1990221.000,63281,2,AY,1,100,0.098
1715670615.512733,1990258.667,63297,3,AY,1,100,0.100
1715670615.552218,1990296.333,63297,3,AY,1,100,0.098
1715670615.591704,1990334.000,63297,3,AY,1,100,0.098
1715670615.631538,1990372.000,63313,3,AY,1,100,0.100
1715670615.671373,1990410.000,63313,3,AY,1,100,0.097
1715670615.711208,1990448.000,63313,3,AY,1,100,0.102
1715670615.751567,1990486.500,63330,2,AY,1,100,0.097
1715670615.791925,1990525.000,63330,2,AY,1,100,0.098
1715670615.831760,1990563.000,63346,3,AY,1,100,0.102
1715670615.871595,1990601.000,63346,3,AY,1,100,0.097
1715670615.911430,1990639.000,63346,3,AY,1,100,0.097
1715670615.959651,1990685.000,63364,2,AY,1,100,0.096
1715670616.007872,1990731.000,63364,2,AY,1,100,0.100
1715670616.047706,1990769.000,63378,3,AY,1,100,0.099
1715670616.087541,1990807.000,63378,3,AY,1,100,0.102
1715670616.127376,1990845.000,63378,3,AY,1,100,0.096
1715670616.167735,1990883.500,63395,2,AY,1,100,0.100
1715670616.208093,1990922.000,63395,2,AY,1,100,0.098
1715670616.247579,1990959.667,63412,3,AY,1,100,0.099
1715670616.287064,1990997.333,63412,3,AY,1,100,0.097
1715670616.326549,1991035.000,63412,3,AY,1,100,0.099
1715670616.366384,1991073.000,63429,3,AY,1,100,0.100
1715670616.406219,1991111.000,63429,3,AY,1,100,0.099
1715670616.446053,1991149.000,63429,3,AY,1,100,0.100
1715670616.485888,1991187.000,63447,2,AY,1,100,0.100
1715670616.525723,1991225.000,63447,2,AY,1,100,0.097
1715670616.564859,1991262.333,63463,3,AY,1,100,0.099
1715670616.603994,1991299.667,63463,3,AY,1,100,0.099
1715670616.643130,1991337.000,63463,3,AY,1,100,0.097
1715670616.683315,1991375.333,63479,3,AY,1,100,0.103
1715670616.723499,1991413.667,63479,3,AY,1,100,0.099
1715670616.763683,1991452.000,63479,3,AY,1,100,0.100
1715670616.804042,1991490.500,63496,2,AY,1,100,0.102
1715670616.844400,1991529.000,63496,2,AY,1,100,0.100
1715670616.884235,1991567.000,63512,3,AY,1,100,0.099
1715670616.924070,1991605.000,63512,3,AY,1,100,0.101
1715670616.963905,1991643.000,63512,3,AY,1,100,0.101
1715670617.004089,1991681.333,63530,3,AY,1,100,0.103
1715670617.044273,1991719.667,63530,3,AY,1,100,0.098
1715670617.084457,1991758.000,63530,3,AY,1,100,0.099
1715670617.124816,1991796.500,63544,2,AY,1,100,0.099
1715670617.165175,1991835.000,63544,2,AY,1,100,0.099
1715670617.205359,1991873.333,63561,3,AY,1,100,0.100
1715670617.245543,1991911.667,63561,3,AY,1,100,0.100
1715670617.285727,1991950.000,63561,3,AY,1,100,0.100
1715670617.325911,1991988.333,63580,3,AY,1,100,0.102
1715670617.366095,1992026.667,63580,3,AY,1,100,0.100
1715670617.406280,1992065.000,63580,3,AY,1,100,0.102
1715670617.446464,1992103.333,63597,3,AY,1,100,0.100
1715670617.486648,1992141.667,63597,3,AY,1,100,0.099
1715670617.526832,1992180.000,63597,3,AY,1,100,0.100
1715670617.566317,1992217.667,63613,3,AY,1,100,0.098
1715670617.605803,1992255.333,63613,3,AY,1,100,0.100
1715670617.645288,1992293.000,63613,3,AY,1,100,0.100
1715670617.685122,1992331.000,63631,2,AY,1,100,0.098
1715670617.724957,1992369.000,63631,2,AY,1,100,0.099
1715670617.765141,1992407.333,63645,3,AY,1,100,0.097
1715670617.805326,1992445.667,63645,3,AY,1,100,0.103
1715670617.845510,1992484.000,63645,3,AY,1,100,0.100
1715670617.884995,1992521.667,63662,3,AY,1,100,0.098
1715670617.924480,1992559.333,63662,3,AY,1,100,0.101
1715670617.963965,1992597.000,63662,3,AY,1,100,0.098
1715670618.004324,1992635.500,63679,2,AY,1,100,0.096
1715670618.044683,1992674.000,63679,2,AY,1,100,0.099
1715670618.084518,1992712.000,63696,3,AY,1,100,0.098
1715670618.124352,1992750.000,63696,3,AY,1,100,0.100
1715670618.164187,1992788.000,63696,3,AY,1,100,0.096
1715670618.204721,1992826.667,63712,3,AY,1,100,0.099
1715670618.245254,1992865.333,63712,3,AY,1,100,0.097
1715670618.285788,1992904.000,63712,3,AY,1,100,0.099
1715670618.325623,1992942.000,63728,2,AY,1,100,0.097
1715670618.365457,1992980.000,63728,2,AY,1,100,0.096
1715670618.405991,1993018.667,63744,3,AY,1,100,0.098
1715670618.446524,1993057.333,63744,3,AY,1,100,0.101
1715670618.487058,1993096.000,63744,3,AY,1,100,0.096
1715670618.526543,1993133.667,63763,3,AY,1,100,0.098
1715670618.566029,1993171.333,63763,3,AY,1,100,0.101
1715670618.605514,1993209.000,63763,3,AY,1,100,0.098
1715670618.644825,1993246.500,63780,2,AY,1,100,0.100
1715670618.684135,1993284.000,63780,2,AY,1,100,0.098
1715670618.723970,1993322.000,63799,3,AY,1,100,0.095
1715670618.763804,1993360.000,63799,3,AY,1,100,0.100
1715670618.803639,1993398.000,63799,3,AY,1,100,0.099
1715670618.842950,1993435.500,63813,2,AY,1,100,0.097
1715670618.882260,1993473.000,63813,2,AY,1,100,0.100
1715670618.921746,1993510.667,63831,3,AY,1,100,0.098
1715670618.961231,1993548.333,63831,3,AY,1,100,0.098
1715670619.000716,1993586.000,63831,3,AY,1,100,0.097
1715670619.041250,1993624.667,63847,3,AY,1,100,0.099
1715670619.081783,1993663.333,63847,3,AY,1,100,0.098
1715670619.122317,1993702.000,63847,3,AY,1,100,0.099
1715670619.162152,1993740.000,63864,3,AY,1,100,0.099
1715670619.201986,1993778.000,63864,3,AY,1,100,0.101
1715670619.241821,1993816.000,63864,3,AY,1,100,0.099
1715670619.282704,1993855.000,63881,2,AY,1,100,0.100
1715670619.323587,1993894.000,63881,2,AY,1,100,0.096
1715670619.370235,1993938.500,63896,2,AY,1,100,0.096
1715670619.416884,1993983.000,63896,2,AY,1,100,0.100
1715670619.457243,1994021.500,63914,4,AY,1,100,0.097
1715670619.497602,1994060.000,63914,4,AY,1,100,0.099
1715670619.537961,1994098.500,63914,4,AY,1,100,0.102
1715670619.578320,1994137.000,63914,4,AY,1,100,0.099
1715670619.617630,1994174.500,63932,2,AY,1,100,0.100
1715670619.656940,1994212.000,63932,2,AY,1,100,0.100
1715670619.696775,1994250.000,63948,3,AY,1,100,0.099
1715670619.736610,1994288.000,63948,3,AY,1,100,0.096
1715670619.776445,1994326.000,63948,3,AY,1,100,0.098
1715670619.815930,1994363.667,63965,3,AY,1,100,0.100
1715670619.855415,1994401.333,63965,3,AY,1,100,0.099
1715670619.894901,1994439.000,63965,3,AY,1,100,0.099
1715670619.934211,1994476.500,63981,2,AY,1,100,0.099
1715670619.973522,1994514.000,63981,2,AY,1,100,0.099
1715670620.013706,1994552.333,63997,3,AY,1,100,0.098
1715670620.053890,1994590.667,63997,3,AY,1,100,0.098
1715670620.094074,1994629.000,63997,3,AY,1,100,0.098
1715670620.134258,1994667.333,64013,3,AY,1,100,0.098
1715670620.174442,1994705.667,64013,3,AY,1,100,0.099
1715670620.214627,1994744.000,64013,3,AY,1,100,0.099
1715670620.254461,1994782.000,64030,2,AY,1,100,0.099
1715670620.294296,1994820.000,64030,2,AY,1,100,0.098
1715670620.334480,1994858.333,64047,3,AY,1,100,0.100
1715670620.374664,1994896.667,64047,3,AY,1,100,0.098
1715670620.414848,1994935.000,64047,3,AY,1,100,0.099
1715670620.455207,1994973.500,64063,2,AY,1,100,0.098
1715670620.495566,1995012.000,64063,2,AY,1,100,0.099
1715670620.535750,1995050.333,64080,3,AY,1,100,0.096
1715670620.575934,1995088.667,64080,3,AY,1,100,0.097
1715670620.616118,1995127.000,64080,3,AY,1,100,0.099
1715670620.656303,1995165.333,64098,3,AY,1,100,0.096
1715670620.696487,1995203.667,64098,3,AY,1,100,0.097
1715670620.736671,1995242.000,64098,3,AY,1,100,0.098
1715670620.777030,1995280.500,64114,2,AY,1,100,0.100
1715670620.817389,1995319.000,64114,2,AY,1,100,0.098
1715670620.857223,1995357.000,64131,3,AY,1,100,0.097
1715670620.897058,1995395.000,64131,3,AY,1,100,0.100
1715670620.936893,1995433.000,64131,3,AY,1,100,0.096
1715670620.976378,1995470.667,64147,3,AY,1,100,0.099
1715670621.015863,1995508.333,64147,3,AY,1,100,0.097
1715670621.055349,1995546.000,64147,3,AY,1,100,0.096
1715670621.095183,1995584.000,64163,3,AY,1,100,0.096
1715670621.135018,1995622.000,64163,3,AY,1,100,0.096
1715670621.174853,1995660.000,64163,3,AY,1,100,0.094
1715670621.213639,1995697.000,64179,2,AY,1,100,0.098
1715670621.252425,1995734.000,64179,2,AY,1,100,0.099
1715670621.292959,1995772.667,64197,3,AY,1,100,0.096
1715670621.333493,1995811.333,64197,3,AY,1,100,0.096
1715670621.374026,1995850.000,64197,3,AY,1,100,0.095
1715670621.414385,1995888.500,64213,2,AY,1,100,0.096
1715670621.454744,1995927.000,64213,2,AY,1,100,0.095
1715670621.494928,1995965.333,64228,3,AY,1,100,0.097
1715670621.535112,1996003.667,64228,3,AY,1,100,0.096
1715670621.575296,1996042.000,64228,3,AY,1,100,0.096
1715670621.615131,1996080.000,64247,3,AY,1,100,0.097
1715670621.654966,1996118.000,64247,3,AY,1,100,0.099
1715670621.694800,1996156.000,64247,3,AY,1,100,0.097
1715670621.735334,1996194.667,64263,3,AY,1,100,0.098
1715670621.775867,1996233.333,64263,3,AY,1,100,0.095
1715670621.816401,1996272.000,64263,3,AY,1,100,0.096
1715670621.855886,1996309.667,64279,3,AY,1,100,0.095
1715670621.895372,1996347.333,64279,3,AY,1,100,0.099
1715670621.934857,1996385.000,64279,3,AY,1,100,0.097
1715670621.974342,1996422.667,64297,3,AY,1,100,0.095
1715670622.013828,1996460.333,64297,3,AY,1,100,0.099
1715670622.053313,1996498.000,64297,3,AY,1,100,0.094
1715670622.092798,1996535.667,64313,3,AY,1,100,0.097
1715670622.132283,1996573.333,64313,3,AY,1,100,0.099
1715670622.171769,1996611.000,64313,3,AY,1,100,0.097
1715670622.211603,1996649.000,64330,2,AY,1,100,0.096
1715670622.251438,1996687.000,64330,2,AY,1,100,0.093
1715670622.291273,1996725.000,64345,3,AY,1,100,0.097
1715670622.331108,1996763.000,64345,3,AY,1,100,0.096
1715670622.370942,1996801.000,64345,3,AY,1,100,0.094
1715670622.411301,1996839.500,64362,2,AY,1,100,0.095
1715670622.451660,1996878.000,64362,2,AY,1,100,0.096
1715670622.491495,1996916.000,64378,3,AY,1,100,0.098
1715670622.531329,1996954.000,64378,3,AY,1,100,0.094
1715670622.571164,1996992.000,64378,3,AY,1,100,0.100
1715670622.611698,1997030.667,64398,3,AY,1,100,0.097
1715670622.652231,1997069.333,64398,3,AY,1,100,0.096
1715670622.692765,1997108.000,64398,3,AY,1,100,0.098
1715670622.739937,1997153.000,64414,2,AY,1,100,0.097
1715670622.787110,1997198.000,64414,2,AY,1,100,0.097
1715670622.827294,1997236.333,64429,3,AY,1,100,0.097
1715670622.867478,1997274.667,64429,3,AY,1,100,0.098
1715670622.907663,1997313.000,64429,3,AY,1,100,0.099
1715670622.946973,1997350.500,64446,2,AY,1,100,0.096
1715670622.986284,1997388.000,64446,2,AY,1,100,0.098
1715670623.026468,1997426.333,64463,3,AY,1,100,0.095
1715670623.066652,1997464.667,64463,3,AY,1,100,0.095
1715670623.106836,1997503.000,64463,3,AY,1,100,0.098
1715670623.146321,1997540.667,64479,3,AY,1,100,0.098
1715670623.185807,1997578.333,64479,3,AY,1,100,0.097
1715670623.225292,1997616.000,64479,3,AY,1,100,0.095
1715670623.264602,1997653.500,64496,2,AY,1,100,0.096
1715670623.303913,1997691.000,64496,2,AY,1,100,0.097
1715670623.344097,1997729.333,64511,3,AY,1,100,0.098
1715670623.384281,1997767.667,64511,3,AY,1,100,0.099
1715670623.424465,1997806.000,64511,3,AY,1,100,0.095
1715670623.464300,1997844.000,64528,3,AY,1,100,0.099
1715670623.504135,1997882.000,64528,3,AY,1,100,0.096
1715670623.543970,1997920.000,64528,3,AY,1,100,0.097
1715670623.583804,1997958.000,64544,2,AY,1,100,0.096
1715670623.623639,1997996.000,64544,2,AY,1,100,0.094
1715670623.663823,1998034.333,64566,3,AY,1,100,0.096
1715670623.704007,1998072.667,64566,3,AY,1,100,0.094
1715670623.744191,1998111.000,64566,3,AY,1,100,0.097
1715670623.784326,1998149.286,64584,7,AY,1,100,0.095
1715670623.824460,1998187.571,64584,7,AY,1,100,0.097
1715670623.864594,1998225.857,64584,7,AY,1,100,0.099
1715670623.904728,1998264.143,64584,7,AY,1,100,0.096
1715670623.944863,1998302.429,64584,7,AY,1,100,0.097
1715670623.984997,1998340.714,64584,7,AY,1,100,0.097
1715670624.025131,1998379.000,64584,7,AY,1,100,0.100
1715670624.065097,1998417.125,64602,8,AY,1,100,0.097
1715670624.105062,1998455.250,64602,8,AY,1,100,0.098
1715670624.145028,1998493.375,64602,8,AY,1,100,0.096
1715670624.184994,1998531.500,64602,8,AY,1,100,0.098
1715670624.224960,1998569.625,64602,8,AY,1,100,0.095
1715670624.264925,1998607.750,64602,8,AY,1,100,0.098
1715670624.304891,1998645.875,64602,8,AY,1,100,0.098
1715670624.344857,1998684.000,64602,8,AY,1,100,0.097
1715670624.384561,1998721.875,64619,8,AY,1,100,0.098
1715670624.424264,1998759.750,64619,8,AY,1,100,0.098
1715670624.463968,1998797.625,64619,8,AY,1,100,0.097
1715670624.503672,1998835.500,64619,8,AY,1,100,0.096
1715670624.543375,1998873.375,64619,8,AY,1,100,0.098
1715670624.583079,1998911.250,64619,8,AY,1,100,0.097
1715670624.622783,1998949.125,64619,8,AY,1,100,0.096
1715670624.662486,1998987.000,64619,8,AY,1,100,0.098
1715670624.702845,1999025.500,64637,2,AY,1,100,0.096
1715670624.743204,1999064.000,64637,2,AY,1,100,0.101
1715670624.783039,1999102.000,64654,3,AY,1,100,0.097
1715670624.822873,1999140.000,64654,3,AY,1,100,0.098
1715670624.862708,1999178.000,64654,3,AY,1,100,0.098
1715670624.902892,1999216.333,64670,3,AY,1,100,0.095
1715670624.943076,1999254.667,64670,3,AY,1,100,0.098
1715670624.983261,1999293.000,64670,3,AY,1,100,0.099
1715670625.023619,1999331.500,64688,2,AY,1,100,0.099
1715670625.063978,1999370.000,64688,2,AY,1,100,0.100
1715670625.104162,1999408.333,64703,3,AY,1,100,0.099
1715670625.144346,1999446.667,64703,3,AY,1,100,0.100
1715670625.184531,1999485.000,64703,3,AY,1,100,0.097
1715670625.223841,1999522.500,64719,2,AY,1,100,0.098
1715670625.263152,1999560.000,64719,2,AY,1,100,0.098
1715670625.302986,1999598.000,64736,3,AY,1,100,0.100
1715670625.342821,1999636.000,64736,3,AY,1,100,0.099
1715670625.382656,1999674.000,64736,3,AY,1,100,0.099
1715670625.422141,1999711.667,64753,3,AY,1,100,0.097
1715670625.461627,1999749.333,64753,3,AY,1,100,0.098
1715670625.501112,1999787.000,64753,3,AY,1,100,0.098
1715670625.540248,1999824.333,64769,3,AY,1,100,0.096
1715670625.579383,1999861.667,64769,3,AY,1,100,0.096
1715670625.618519,1999899.000,64769,3,AY,1,100,0.097
1715670625.659402,1999938.000,64788,2,AY,1,100,0.099
1715670625.700285,1999977.000,64788,2,AY,1,100,0.098
1715670625.740469,2000015.333,64803,3,AY,1,100,0.093
1715670625.780653,2000053.667,64803,3,AY,1,100,0.099
1715670625.820838,2000092.000,64803,3,AY,1,100,0.099
1715670625.861022,2000130.333,64820,3,AY,1,100,0.096
1715670625.901206,2000168.667,64820,3,AY,1,100,0.097
1715670625.941390,2000207.000,64820,3,AY,1,100,0.099
1715670625.981749,2000245.500,64837,2,AY,1,100,0.095
1715670626.022108,2000284.000,64837,2,AY,1,100,0.097
1715670626.066834,2000326.667,64854,3,AY,1,100,0.098
1715670626.111561,2000369.333,64854,3,AY,1,100,0.096
1715670626.156288,2000412.000,64854,3,AY,1,100,0.093
1715670626.196647,2000450.500,64869,2,AY,1,100,0.097
1715670626.237006,2000489.000,64869,2,AY,1,100,0.094
1715670626.277190,2000527.333,64886,3,AY,1,100,0.095
1715670626.317374,2000565.667,64886,3,AY,1,100,0.096
1715670626.357558,2000604.000,64886,3,AY,1,100,0.094
1715670626.397393,2000642.000,64902,3,AY,1,100,0.095
1715670626.437227,2000680.000,64902,3,AY,1,100,0.095
1715670626.477062,2000718.000,64902,3,AY,1,100,0.095
1715670626.516373,2000755.500,64919,2,AY,1,100,0.093
1715670626.555683,2000793.000,64919,2,AY,1,100,0.094
1715670626.594819,2000830.333,64938,3,AY,1,100,0.094
1715670626.633955,2000867.667,64938,3,AY,1,100,0.094
1715670626.673091,2000905.000,64938,3,AY,1,100,0.095
1715670626.713974,2000944.000,64954,2,AY,1,100,0.093
1715670626.754857,2000983.000,64954,2,AY,1,100,0.093
1715670626.794342,2001020.667,64969,3,AY,1,100,0.091
1715670626.833827,2001058.333,64969,3,AY,1,100,0.094
1715670626.873313,2001096.000,64969,3,AY,1,100,0.094
1715670626.913497,2001134.333,64987,3,AY,1,100,0.094
1715670626.953681,2001172.667,64987,3,AY,1,100,0.093
1715670626.993865,2001211.000,64987,3,AY,1,100,0.093
1715670627.033700,2001249.000,65003,3,AY,1,100,0.093
1715670627.073534,2001287.000,65003,3,AY,1,100,0.092
1715670627.113369,2001325.000,65003,3,AY,1,100,0.094
1715670627.154252,2001364.000,65020,2,AY,1,100,0.093
1715670627.195135,2001403.000,65020,2,AY,1,100,0.093
1715670627.234970,2001441.000,65035,3,AY,1,100,0.092
1715670627.274805,2001479.000,65035,3,AY,1,100,0.092
1715670627.314639,2001517.000,65035,3,AY,1,100,0.093
1715670627.354998,2001555.500,65052,2,AY,1,100,0.094
1715670627.395357,2001594.000,65052,2,AY,1,100,0.096
1715670627.435192,2001632.000,65068,3,AY,1,100,0.094
1715670627.475026,2001670.000,65068,3,AY,1,100,0.093
1715670627.514861,2001708.000,65068,3,AY,1,100,0.095
1715670627.554346,2001745.667,65085,3,AY,1,100,0.092
1715670627.593832,2001783.333,65085,3,AY,1,100,0.096
1715670627.633317,2001821.000,65085,3,AY,1,100,0.094
1715670627.673152,2001859.000,65104,2,AY,1,100,0.093
1715670627.712986,2001897.000,65104,2,AY,1,100,0.092
1715670627.752472,2001934.667,65120,3,AY,1,100,0.094
1715670627.791957,2001972.333,65120,3,AY,1,100,0.089
1715670627.831442,2002010.000,65120,3,AY,1,100,0.094
1715670627.870928,2002047.667,65135,3,AY,1,100,0.091
1715670627.910413,2002085.333,65135,3,AY,1,100,0.091
1715670627.949898,2002123.000,65135,3,AY,1,100,0.092
1715670627.990257,2002161.500,65153,2,AY,1,100,0.089
1715670628.030616,2002200.000,65153,2,AY,1,100,0.093
1715670628.070451,2002238.000,65169,3,AY,1,100,0.092
1715670628.110285,2002276.000,65169,3,AY,1,100,0.094
1715670628.150120,2002314.000,65169,3,AY,1,100,0.094
1715670628.190654,2002352.667,65186,3,AY,1,100,0.096
1715670628.231187,2002391.333,65186,3,AY,1,100,0.093
1715670628.271721,2002430.000,65186,3,AY,1,100,0.095
1715670628.311555,2002468.000,65201,2,AY,1,100,0.095
1715670628.351390,2002506.000,65201,2,AY,1,100,0.096
1715670628.391924,2002544.667,65218,3,AY,1,100,0.094
1715670628.432457,2002583.333,65218,3,AY,1,100,0.095
1715670628.472991,2002622.000,65218,3,AY,1,100,0.094
1715670628.512476,2002659.667,65234,3,AY,1,100,0.096
1715670628.551961,2002697.333,65234,3,AY,1,100,0.095
1715670628.591447,2002735.000,65234,3,AY,1,100,0.095
1715670628.631281,2002773.000,65252,2,AY,1,100,0.097
1715670628.671116,2002811.000,65252,2,AY,1,100,0.094
1715670628.711300,2002849.333,65272,3,AY,1,100,0.095
1715670628.751484,2002887.667,65272,3,AY,1,100,0.094
1715670628.791668,2002926.000,65272,3,AY,1,100,0.094
1715670628.831154,2002963.667,65287,3,AY,1,100,0.093
1715670628.870639,2003001.333,65287,3,AY,1,100,0.096
1715670628.910124,2003039.000,65287,3,AY,1,100,0.097
1715670628.949435,2003076.500,65304,2,AY,1,100,0.094
1715670628.988745,2003114.000,65304,2,AY,1,100,0.096
1715670629.028929,2003152.333,65321,3,AY,1,100,0.096
1715670629.069114,2003190.667,65321,3,AY,1,100,0.097
1715670629.109298,2003229.000,65321,3,AY,1,100,0.095
1715670629.149132,2003267.000,65337,3,AY,1,100,0.095
1715670629.188967,2003305.000,65337,3,AY,1,100,0.098
1715670629.228802,2003343.000,65337,3,AY,1,100,0.095
1715670629.269685,2003382.000,65355,2,AY,1,100,0.094
1715670629.310568,2003421.000,65355,2,AY,1,100,0.098
1715670629.350752,2003459.333,65371,3,AY,1,100,0.095
1715670629.390936,2003497.667,65371,3,AY,1,100,0.094
1715670629.431120,2003536.000,65371,3,AY,1,100,0.095
1715670629.478293,2003581.000,65388,2,AY,1,100,0.094
1715670629.525466,2003626.000,65388,2,AY,1,100,0.094
1715670629.565300,2003664.000,65405,3,AY,1,100,0.095
1715670629.605135,2003702.000,65405,3,AY,1,100,0.095
1715670629.644970,2003740.000,65405,3,AY,1,100,0.096
1715670629.685154,2003778.333,65422,3,AY,1,100,0.094
1715670629.725338,2003816.667,65422,3,AY,1,100,0.096
1715670629.765522,2003855.000,65422,3,AY,1,100,0.092
1715670629.805357,2003893.000,65438,2,AY,1,100,0.094
1715670629.845192,2003931.000,65438,2,AY,1,100,0.094
1715670629.884327,2003968.333,65453,3,AY,1,100,0.094
1715670629.923463,2004005.667,65453,3,AY,1,100,0.096
1715670629.962599,2004043.000,65453,3,AY,1,100,0.094
1715670630.002434,2004081.000,65470,3,AY,1,100,0.095
1715670630.042269,2004119.000,65470,3,AY,1,100,0.093
1715670630.082103,2004157.000,65470,3,AY,1,100,0.094
1715670630.121414,2004194.500,65487,2,AY,1,100,0.093
1715670630.160724,2004232.000,65487,2,AY,1,100,0.093
1715670630.200559,2004270.000,65503,3,AY,1,100,0.094
1715670630.240394,2004308.000,65503,3,AY,1,100,0.096
1715670630.280229,2004346.000,65503,3,AY,1,100,0.096
1715670630.320413,2004384.333,65523,3,AY,1,100,0.094
1715670630.360597,2004422.667,65523,3,AY,1,100,0.094
1715670630.400781,2004461.000,65523,3,AY,1,100,0.095
1715670630.441140,2004499.500,1,2,AY,1,100,0.096
1715670630.481499,2004538.000,1,2,AY,1,100,0.093
1715670630.521683,2004576.333,18,3,AY,1,100,0.096
1715670630.561867,2004614.667,18,3,AY,1,100,0.094
