LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL,LC,
1715672198.583220,3500416,49175,4,TX,1,100,2024-05-14_13-06-38-529833,487632.8026971,
1715672199.118892,3500927,49260,4,TX,1,100,2024-05-14_13-06-39-062770,487633.3356337,
1715672199.910345,3501682,49371,4,TX,1,100,2024-05-14_13-06-39-829198,487634.1020623,
1715672200.442872,3502190,49456,4,TX,1,100,2024-05-14_13-06-40-363057,487634.6359210,
1715672201.083372,3502801,49561,4,TX,1,100,2024-05-14_13-06-41-063182,487635.3360464,
1715672201.611706,3503305,49649,4,TX,1,100,2024-05-14_13-06-41-595978,487635.8688424,
1715672202.471298,3504125,49783,4,TX,1,100,2024-05-14_13-06-42-362708,487636.6355725,
1715672202.917866,3504551,49855,4,TX,1,100,2024-05-14_13-06-42-895807,487637.1686708,
1715672203.756491,3505351,49991,4,TX,1,100,2024-05-14_13-06-43-695958,487637.9688221,
1715672204.400136,3505965,50092,4,TX,1,100,2024-05-14_13-06-44-263205,487638.5360693,
1715672205.116112,3506648,50185,4,TX,1,100,2024-05-14_13-06-44-929982,487639.2028464,
1715672206.319540,3507796,50373,4,TX,1,100,2024-05-14_13-06-46-262422,487640.5352863,
1715672206.838439,3508291,50461,4,TX,1,100,2024-05-14_13-06-46-795984,487641.0688485,
1715672207.577478,3508996,50579,4,TX,1,100,2024-05-14_13-06-47-562937,487641.8358012,
1715672208.117343,3509511,50667,4,TX,1,100,2024-05-14_13-06-48-096762,487642.3696257,
1715672208.778809,3510142,50769,4,TX,1,100,2024-05-14_13-06-48-763081,487643.0359450,
1715672209.329157,3510667,50856,4,TX,1,100,2024-05-14_13-06-49-296065,487643.5689295,
1715672210.141576,3511442,50977,4,TX,1,100,2024-05-14_13-06-50-096313,487644.3691772,
1715672211.031567,3512291,51104,4,TX,1,100,2024-05-14_13-06-50-696719,487644.9695831,
1715672211.350245,3512595,51158,4,TX,1,100,2024-05-14_13-06-51-329754,487645.6026177,
1715672211.861806,3513083,51244,4,TX,1,100,2024-05-14_13-06-51-829640,487646.1025037,
1715672212.716156,3513898,51379,4,TX,1,100,2024-05-14_13-06-52-696210,487646.9690742,
1715672213.286421,3514442,51468,4,TX,1,100,2024-05-14_13-06-53-263065,487647.5359295,
1715672213.949983,3515075,51569,4,TX,1,100,2024-05-14_13-06-53-929701,487648.2025647,
1715672214.484607,3515585,51658,4,TX,1,100,2024-05-14_13-06-54-463093,487648.7359570,
1715672215.226791,3516293,51775,4,TX,1,100,2024-05-14_13-06-55-162875,487649.4357388,
1715672215.855760,3516893,51864,4,TX,1,100,2024-05-14_13-06-55-696574,487649.9694378,
1715672216.569640,3517574,51985,4,TX,1,100,2024-05-14_13-06-56-530127,487650.8029913,
1715672217.892571,3518836,52188,4,TX,1,100,2024-05-14_13-06-57-763756,487652.0366200,
1715672218.940853,3519836,52356,4,TX,1,100,2024-05-14_13-06-58-296476,487652.5693405,
1715672219.157847,3520043,52393,4,TX,1,100,2024-05-14_13-06-59-096936,487653.3698004,
1715672219.669409,3520531,52480,4,TX,1,100,2024-05-14_13-06-59-629727,487653.9025911,
1715672220.443041,3521269,52597,4,TX,1,100,2024-05-14_13-07-00-362739,487654.6356033,
1715672220.883319,3521689,52669,4,TX,1,100,2024-05-14_13-07-00-863231,487655.1360947,
1715672221.727186,3522494,52797,4,TX,1,100,2024-05-14_13-07-01-663432,487655.9362957,
1715672222.181092,3522927,52865,4,TX,1,100,2024-05-14_13-07-02-163264,487656.4361277,
1715672223.557486,3524240,53086,4,TX,1,100,2024-05-14_13-07-02-996545,487657.2694087,
1715672223.582645,3524264,53089,4,TX,1,100,2024-05-14_13-07-03-529628,487657.8024926,
1715672224.346843,3524993,53208,4,TX,1,100,2024-05-14_13-07-04-230322,487658.5031865,
1715672224.860501,3525483,53297,4,TX,1,100,2024-05-14_13-07-04-796962,487659.0698263,
1715672225.605829,3526194,53414,4,TX,1,100,2024-05-14_13-07-05-496307,487659.7691712,
1715672226.054494,3526622,53488,4,TX,1,100,2024-05-14_13-07-06-030015,487660.3028794,
1715672227.005285,3527529,53628,4,TX,1,100,2024-05-14_13-07-06-829543,487661.1024073,
1715672227.452902,3527956,53699,4,TX,1,100,2024-05-14_13-07-07-396694,487661.6695576,
1715672228.191940,3528661,53820,4,TX,1,100,2024-05-14_13-07-08-096835,487662.3696990,
1715672228.643750,3529092,53888,4,TX,1,100,2024-05-14_13-07-08-629332,487662.9021959,
1715672229.477134,3529887,54025,4,TX,1,100,2024-05-14_13-07-09-396615,487663.6694789,
1715672230.006516,3530392,54110,4,TX,1,100,2024-05-14_13-07-09-930093,487664.2029573,
1715672230.783293,3531133,54230,4,TX,1,100,2024-05-14_13-07-10-696303,487664.9691671,
1715672231.210992,3531541,54302,4,TX,1,100,2024-05-14_13-07-11-196354,487665.4692177,
1715672232.021314,3532314,54424,4,TX,1,100,2024-05-14_13-07-11-963549,487666.2364133,
1715672232.565372,3532833,54510,4,TX,1,100,2024-05-14_13-07-12-496308,487666.7691721,
1715672233.282397,3533517,54627,4,TX,1,100,2024-05-14_13-07-13-262921,487667.5357855,
1715672233.848469,3534057,54713,4,TX,1,100,2024-05-14_13-07-13-796680,487668.0695440,
1715672234.574928,3534750,54833,4,TX,1,100,2024-05-14_13-07-14-529563,487668.8024267,
1715672235.116890,3535267,54919,4,TX,1,100,2024-05-14_13-07-15-062982,487669.3358465,
1715672235.836011,3535953,55037,4,TX,1,100,2024-05-14_13-07-15-762747,487670.0356114,
1715672236.403132,3536494,55125,4,TX,1,100,2024-05-14_13-07-16-296294,487670.5691577,
1715672237.050970,3537112,55227,4,TX,1,100,2024-05-14_13-07-17-029584,487671.3024482,
1715672237.666312,3537699,55319,4,TX,1,100,2024-05-14_13-07-17-529581,487671.8024447,
1715672238.645407,3538633,55472,4,TX,1,100,2024-05-14_13-07-18-462984,487672.7358478,
1715672239.082540,3539050,55541,4,TX,1,100,2024-05-14_13-07-19-062696,487673.3355598,
1715672239.806903,3539741,55661,4,TX,1,100,2024-05-14_13-07-19-729561,487674.0024247,
1715672240.350961,3540260,55747,4,TX,1,100,2024-05-14_13-07-20-262996,487674.5358605,
1715672241.096290,3540971,55869,4,TX,1,100,2024-05-14_13-07-21-062844,487675.3357082,
1715672242.352131,3542169,56054,4,TX,1,100,2024-05-14_13-07-22-296265,487676.5691295,
1715672242.867886,3542661,56130,4,TX,1,100,2024-05-14_13-07-22-829542,487677.1024065,
1715672243.697077,3543452,56264,4,TX,1,100,2024-05-14_13-07-23-629498,487677.9023623,
1715672244.966546,3544663,56466,4,TX,1,100,2024-05-14_13-07-24-896158,487679.1690225,
1715672246.248595,3545886,56671,4,TX,1,100,2024-05-14_13-07-26-196333,487680.4691974,
1715672246.884902,3546493,56773,4,TX,1,100,2024-05-14_13-07-26-729586,487681.0024498,
1715672247.530643,3547109,56877,4,TX,1,100,2024-05-14_13-07-27-429676,487681.7025400,
1715672248.060026,3547614,56950,4,TX,1,100,2024-05-14_13-07-27-963086,487682.2359504,
1715672248.712057,3548236,57055,4,TX,1,100,2024-05-14_13-07-28-696380,487682.9692446,
1715672249.247729,3548747,57140,4,TX,1,100,2024-05-14_13-07-29-229720,487683.5025842,
1715672250.101030,3549561,57276,4,TX,1,100,2024-05-14_13-07-30-029432,487684.3022962,
1715672250.566468,3550005,57345,4,TX,1,100,2024-05-14_13-07-30-529782,487684.8026460,
1715672251.405093,3550805,57484,4,TX,1,100,2024-05-14_13-07-31-329853,487685.6027167,
1715672252.670369,3552012,57687,4,TX,1,100,2024-05-14_13-07-32-629615,487686.9024793,
1715672253.200800,3552518,57773,4,TX,1,100,2024-05-14_13-07-33-163117,487687.4359813,
1715672253.881135,3553167,57864,4,TX,1,100,2024-05-14_13-07-33-863124,487688.1359877,
1715672254.502766,3553760,57967,4,TX,1,100,2024-05-14_13-07-34-396468,487688.6693318,
1715672255.237611,3554461,58088,4,TX,1,100,2024-05-14_13-07-35-196665,487689.4695296,
1715672255.768042,3554967,58173,4,TX,1,100,2024-05-14_13-07-35-729716,487690.0025803,
1715672256.499743,3555665,58295,4,TX,1,100,2024-05-14_13-07-36-463037,487690.7359011,
1715672257.161209,3556296,58396,4,TX,1,100,2024-05-14_13-07-36-996495,487691.2693587,
1715672257.793323,3556899,58500,4,TX,1,100,2024-05-14_13-07-37-729620,487692.0024840,
1715672258.342622,3557423,58586,4,TX,1,100,2024-05-14_13-07-38-229488,487692.5023522,
1715672258.978929,3558030,58676,4,TX,1,100,2024-05-14_13-07-38-962874,487693.2357383,
1715672260.355323,3559343,58895,4,TX,1,100,2024-05-14_13-07-40-329887,487694.6027508,
1715672261.731717,3560656,59116,4,TX,1,100,2024-05-14_13-07-41-629620,487695.9024846,
1715672262.249568,3561150,59203,4,TX,1,100,2024-05-14_13-07-42-163192,487696.4360566,
1715672263.046263,3561910,59323,4,TX,1,100,2024-05-14_13-07-42-929927,487697.2027907,
1715672263.466624,3562311,59392,4,TX,1,100,2024-05-14_13-07-43-429860,487697.7027237,
1715672264.312587,3563118,59502,4,TX,1,100,2024-05-14_13-07-44-130192,487698.4030560,
1715672264.778024,3563562,59571,4,TX,1,100,2024-05-14_13-07-44-696566,487698.9694302,
1715672265.496097,3564247,59691,4,TX,1,100,2024-05-14_13-07-45-429895,487699.7027593,
1715672266.870395,3565558,59911,4,TX,1,100,2024-05-14_13-07-46-763191,487701.0360555,
1715672267.340025,3566006,59984,4,TX,1,100,2024-05-14_13-07-47-263342,487701.5362061,
1715672268.081160,3566713,60102,4,TX,1,100,2024-05-14_13-07-48-063423,487702.3362873,
1715672269.505775,3568072,60311,4,TX,1,100,2024-05-14_13-07-49-330032,487703.6028963,
1715672270.708155,3569219,60497,4,TX,1,100,2024-05-14_13-07-50-629643,487704.9025068,
1715672271.143192,3569634,60569,4,TX,1,100,2024-05-14_13-07-51-130245,487705.4031093,
1715672272.410564,3570843,60772,4,TX,1,100,2024-05-14_13-07-51-863273,487706.1361375,
1715672272.539503,3570966,60792,4,TX,1,100,2024-05-14_13-07-52-463312,487706.7361760,
1715672273.192583,3571589,60896,4,TX,1,100,2024-05-14_13-07-53-163467,487707.4363307,
1715672274.515514,3572851,61099,4,TX,1,100,2024-05-14_13-07-54-496634,487708.7694986,
1715672275.787080,3574064,61289,4,TX,1,100,2024-05-14_13-07-55-730052,487710.0029161,
1715672276.335331,3574587,61377,4,TX,1,100,2024-05-14_13-07-56-263173,487710.5360366,
1715672277.094287,3575311,61497,4,TX,1,100,2024-05-14_13-07-57-029969,487711.3028336,
1715672278.411978,3576568,61700,4,TX,1,100,2024-05-14_13-07-58-330003,487712.6028669,
1715672279.663626,3577762,61903,4,TX,1,100,2024-05-14_13-07-59-630081,487713.9029452,
1715672280.208733,3578282,61978,4,TX,1,100,2024-05-14_13-08-00-130113,487714.4029769,
1715672280.971882,3579010,62102,4,TX,1,100,2024-05-14_13-08-00-930757,487715.2036210,
1715672281.602947,3579612,62203,4,TX,1,100,2024-05-14_13-08-01-530145,487715.8030094,
1715672282.243448,3580223,62307,4,TX,1,100,2024-05-14_13-08-02-097306,487716.3701698,
1715672282.678485,3580638,62376,4,TX,1,100,2024-05-14_13-08-02-663793,487716.9366571,
1715672283.450020,3581374,62497,4,TX,1,100,2024-05-14_13-08-03-430858,487717.7037224,
1715672283.982547,3581882,62582,4,TX,1,100,2024-05-14_13-08-03-963285,487718.2361490,
1715672284.747793,3582612,62701,4,TX,1,100,2024-05-14_13-08-04-697966,487718.9708297,
1715672285.253065,3583094,62787,4,TX,1,100,2024-05-14_13-08-05-230314,487719.5031780,
1715672286.118946,3583920,62915,4,TX,1,100,2024-05-14_13-08-05-997575,487720.2704388,
1715672286.649376,3584426,63002,4,TX,1,100,2024-05-14_13-08-06-497035,487720.7698995,
1715672287.319228,3585065,63107,4,TX,1,100,2024-05-14_13-08-07-297176,487721.5700404,
1715672287.934570,3585652,63208,4,TX,1,100,2024-05-14_13-08-07-897554,487722.1704182,
1715672288.572973,3586261,63309,4,TX,1,100,2024-05-14_13-08-08-530822,487722.8036864,
1715672289.955657,3587580,63530,4,TX,1,100,2024-05-14_13-08-09-930809,487724.2036732,
1715672290.493426,3588093,63614,4,TX,1,100,2024-05-14_13-08-10-463765,487724.7366293,
1715672291.228271,3588794,63722,4,TX,1,100,2024-05-14_13-08-11-197389,487725.4702533,
1715672291.869820,3589406,63826,4,TX,1,100,2024-05-14_13-08-11-796831,487726.0696950,
1715672292.528141,3590034,63930,4,TX,1,100,2024-05-14_13-08-12-430155,487726.7030187,
1715672293.774548,3591223,64132,4,TX,1,100,2024-05-14_13-08-13-730024,487728.0028886,
1715672294.443352,3591861,64233,4,TX,1,100,2024-05-14_13-08-14-263862,487728.5367264,
1715672294.992651,3592385,64321,4,TX,1,100,2024-05-14_13-08-14-963667,487729.2365313,
1715672295.524130,3592892,64406,4,TX,1,100,2024-05-14_13-08-15-497808,487729.7706719,
1715672296.427749,3593754,64534,4,TX,1,100,2024-05-14_13-08-16-297275,487730.5701390,
1715672297.385879,3594668,64687,4,TX,1,100,2024-05-14_13-08-16-897116,487731.1699799,
1715672297.698267,3594966,64742,4,TX,1,100,2024-05-14_13-08-17-630741,487731.9036049,
1715672298.673169,3595896,64895,4,TX,1,100,2024-05-14_13-08-18-163867,487732.4367312,
1715672298.960398,3596170,64946,4,TX,1,100,2024-05-14_13-08-18-897751,487733.1706147,
1715672299.501312,3596686,65031,4,TX,1,100,2024-05-14_13-08-19-430134,487733.7029983,
1715672300.256074,3597406,65151,4,TX,1,100,2024-05-14_13-08-20-197364,487734.4702285,
1715672301.511916,3598604,65357,4,TX,1,100,2024-05-14_13-08-21-430538,487735.7034018,
1715672301.963726,3599035,65417,4,TX,1,100,2024-05-14_13-08-21-930224,487736.2030882,
1715672302.913469,3599941,33,4,TX,1,100,2024-05-14_13-08-22-830877,487737.1037412,
1715672303.447044,3600450,120,4,TX,1,100,2024-05-14_13-08-23-363944,487737.6368083,
1715672304.199711,3601168,238,4,TX,1,100,2024-05-14_13-08-24-164122,487738.4369862,
1715672304.725948,3601670,326,4,TX,1,100,2024-05-14_13-08-24-663958,487738.9368219,
1715672305.491194,3602400,442,4,TX,1,100,2024-05-14_13-08-25-463671,487739.7365349,
1715672305.984935,3602871,518,4,TX,1,100,2024-05-14_13-08-25-963912,487740.2367764,
1715672306.954595,3603796,675,4,TX,1,100,2024-05-14_13-08-26-763729,487741.0365932,
1715672307.345604,3604169,743,4,TX,1,100,2024-05-14_13-08-27-297135,487741.5699987,
1715672308.109802,3604898,863,4,TX,1,100,2024-05-14_13-08-28-030451,487742.3033150,
1715672309.287022,3606021,1050,4,TX,1,100,2024-05-14_13-08-29-264033,487743.5368974,
1715672309.898171,3606604,1154,4,TX,1,100,2024-05-14_13-08-29-797669,487744.0705335,
1715672310.662368,3607333,1270,4,TX,1,100,2024-05-14_13-08-30-630460,487744.9033242,
1715672311.929741,3608542,1477,4,TX,1,100,2024-05-14_13-08-31-830420,487746.1032838,
1715672313.153086,3609709,1668,4,TX,1,100,2024-05-14_13-08-33-097581,487747.3704450,
1715672313.777862,3610305,1770,4,TX,1,100,2024-05-14_13-08-33-664115,487747.9369792,
1715672314.656322,3611143,1906,4,TX,1,100,2024-05-14_13-08-34-630310,487748.9031744,
1715672315.171028,3611634,1992,4,TX,1,100,2024-05-14_13-08-35-130814,487749.4036780,
1715672315.905874,3612335,2114,4,TX,1,100,2024-05-14_13-08-35-863629,487750.1364928,
1715672316.531698,3612932,2216,4,TX,1,100,2024-05-14_13-08-36-463505,487750.7363694,
1715672317.120832,3613494,2302,4,TX,1,100,2024-05-14_13-08-37-097639,487751.3705027,
1715672317.742464,3614087,2395,4,TX,1,100,2024-05-14_13-08-37-630399,487751.9032627,
1715672318.608344,3614913,2533,4,TX,1,100,2024-05-14_13-08-38-464033,487752.7368968,
1715672319.030802,3615316,2601,4,TX,1,100,2024-05-14_13-08-38-997632,487753.2704958,
1715672319.791855,3616042,2722,4,TX,1,100,2024-05-14_13-08-39-763927,487754.0367916,
1715672321.050841,3617243,2925,4,TX,1,100,2024-05-14_13-08-40-997050,487755.2699137,
1715672322.314021,3618448,3128,4,TX,1,100,2024-05-14_13-08-42-264166,487756.5370299,
1715672322.846548,3618956,3214,4,TX,1,100,2024-05-14_13-08-42-830360,487757.1032242,
1715672323.721863,3619791,3353,4,TX,1,100,2024-05-14_13-08-43-563615,487757.8364789,
1715672324.187300,3620235,3424,4,TX,1,100,2024-05-14_13-08-44-164094,487758.4369586,
1715672324.913759,3620928,3543,4,TX,1,100,2024-05-14_13-08-44-897881,487759.1707451,
1715672325.434756,3621425,3627,4,TX,1,100,2024-05-14_13-08-45-397904,487759.6707677,
1715672326.225160,3622179,3750,4,TX,1,100,2024-05-14_13-08-46-163979,487760.4368428,
1715672326.837357,3622763,3854,4,TX,1,100,2024-05-14_13-08-46-764505,487761.0373695,
1715672327.391898,3623292,3939,4,TX,1,100,2024-05-14_13-08-47-364532,487761.6373958,
1715672328.005143,3623877,4043,4,TX,1,100,2024-05-14_13-08-47-964378,487762.2372422,
1715672328.723216,3624562,4151,4,TX,1,100,2024-05-14_13-08-48-698002,487762.9708663,
1715672329.339605,3625150,4254,4,TX,1,100,2024-05-14_13-08-49-230912,487763.5037765,
1715672330.015747,3625795,4358,4,TX,1,100,2024-05-14_13-08-49-931139,487764.2040034,
1715672331.283120,3627004,4562,4,TX,1,100,2024-05-14_13-08-51-264317,487765.5371814,
1715672332.587183,3628248,4765,4,TX,1,100,2024-05-14_13-08-52-531107,487766.8039709,
1715672333.111323,3628748,4849,4,TX,1,100,2024-05-14_13-08-53-064496,487767.3373602,
1715672333.848265,3629451,4973,4,TX,1,100,2024-05-14_13-08-53-830627,487768.1034915,
1715672334.394420,3629972,5060,4,TX,1,100,2024-05-14_13-08-54-364689,487768.6375529,
1715672335.124024,3630668,5178,4,TX,1,100,2024-05-14_13-08-55-097903,487769.3707672,
1715672335.647117,3631167,5266,4,TX,1,100,2024-05-14_13-08-55-597472,487769.8703359,
1715672336.393494,3631879,5388,4,TX,1,100,2024-05-14_13-08-56-364021,487770.6368848,
1715672336.914490,3632376,5474,4,TX,1,100,2024-05-14_13-08-56-897265,487771.1701290,
1715672338.104290,3633511,5643,4,TX,1,100,2024-05-14_13-08-57-663976,487771.9368405,
1715672339.071854,3634434,5798,4,TX,1,100,2024-05-14_13-08-58-964058,487773.2369220,
1715672339.522615,3634864,5874,4,TX,1,100,2024-05-14_13-08-59-463766,487773.7366299,
1715672340.270040,3635577,5992,4,TX,1,100,2024-05-14_13-09-00-230864,487774.5037282,
1715672341.646434,3636890,6214,4,TX,1,100,2024-05-14_13-09-01-564606,487775.8374698,
1715672342.202024,3637420,6299,4,TX,1,100,2024-05-14_13-09-02-130673,487776.4035368,
1715672342.843572,3638032,6402,4,TX,1,100,2024-05-14_13-09-02-831372,487777.1042362,
1715672343.384485,3638548,6488,4,TX,1,100,2024-05-14_13-09-03-364680,487777.6375439,
1715672344.109896,3639240,6608,4,TX,1,100,2024-05-14_13-09-04-064317,487778.3371813,
1715672344.675968,3639780,6699,4,TX,1,100,2024-05-14_13-09-04-630717,487778.9035814,
1715672345.416055,3640486,6817,4,TX,1,100,2024-05-14_13-09-05-364328,487779.6371919,
1715672346.701249,3641712,7022,4,TX,1,100,2024-05-14_13-09-06-663812,487780.9366759,
1715672348.069257,3643017,7240,4,TX,1,100,2024-05-14_13-09-08-030658,487782.3035224,
1715672348.604929,3643528,7327,4,TX,1,100,2024-05-14_13-09-08-564107,487782.8369716,
1715672349.347112,3644236,7448,4,TX,1,100,2024-05-14_13-09-09-331068,487783.6039321,
1715672349.993902,3644853,7555,4,TX,1,100,2024-05-14_13-09-09-931200,487784.2040639,
1715672350.610292,3645441,7658,4,TX,1,100,2024-05-14_13-09-10-597584,487784.8704481,
1715672351.151205,3645957,7744,4,TX,1,100,2024-05-14_13-09-11-098201,487785.3710654,
1715672351.908065,3646679,7865,4,TX,1,100,2024-05-14_13-09-11-897434,487786.1702979,
1715672352.542275,3647284,7967,4,TX,1,100,2024-05-14_13-09-12-464646,487786.7375097,
1715672353.287604,3647995,8087,4,TX,1,100,2024-05-14_13-09-13-165148,487787.4380121,
1715672353.813841,3648497,8171,4,TX,1,100,2024-05-14_13-09-13-764535,487788.0373994,
1715672354.458534,3649112,8274,4,TX,1,100,2024-05-14_13-09-14-431450,487788.7043145,
1715672354.993158,3649622,8361,4,TX,1,100,2024-05-14_13-09-14-930844,487789.2037077,
1715672355.745825,3650340,8485,4,TX,1,100,2024-05-14_13-09-15-730811,487790.0036755,
1715672356.424063,3650987,8591,4,TX,1,100,2024-05-14_13-09-16-331595,487790.6044595,
1715672356.949252,3651488,8676,4,TX,1,100,2024-05-14_13-09-16-931139,487791.2040030,
1715672357.478634,3651993,8764,4,TX,1,100,2024-05-14_13-09-17-464425,487791.7372888,
1715672358.322501,3652798,8899,4,TX,1,100,2024-05-14_13-09-18-297623,487792.5704875,
1715672359.588826,3654006,9102,4,TX,1,100,2024-05-14_13-09-19-530994,487793.8038577,
1715672360.902323,3655259,9312,4,TX,1,100,2024-05-14_13-09-20-831371,487795.1042347,
1715672361.433802,3655766,9396,4,TX,1,100,2024-05-14_13-09-21-363937,487795.6368014,
1715672362.172840,3656471,9516,4,TX,1,100,2024-05-14_13-09-22-098286,487796.3711504,
1715672363.555524,3657790,9735,4,TX,1,100,2024-05-14_13-09-23-430638,487797.7035020,
1715672363.979030,3658194,9805,4,TX,1,100,2024-05-14_13-09-23-964236,487798.2371002,
1715672364.724358,3658905,9923,4,TX,1,100,2024-05-14_13-09-24-697484,487798.9703479,
1715672366.058821,3660178,10114,4,TX,1,100,2024-05-14_13-09-25-997457,487800.2703214,
1715672366.622797,3660716,10203,4,TX,1,100,2024-05-14_13-09-26-530720,487800.8035839,
1715672367.521174,3661573,10340,4,TX,1,100,2024-05-14_13-09-27-197549,487801.4704131,
1715672367.752845,3661794,10376,4,TX,1,100,2024-05-14_13-09-27-730879,487802.0037429,
1715672368.584132,3662587,10512,4,TX,1,100,2024-05-14_13-09-28-564433,487802.8372973,
1715672369.209956,3663184,10615,4,TX,1,100,2024-05-14_13-09-29-130975,487803.4038394,
1715672369.923836,3663865,10700,4,TX,1,100,2024-05-14_13-09-29-797509,487804.0703735,
1715672370.377742,3664298,10773,4,TX,1,100,2024-05-14_13-09-30-297756,487804.5706200,
1715672371.122022,3665008,10894,4,TX,1,100,2024-05-14_13-09-31-064401,487805.3372647,
1715672371.677612,3665538,10986,4,TX,1,100,2024-05-14_13-09-31-630970,487805.9038261,
1715672372.352705,3666182,11088,4,TX,1,100,2024-05-14_13-09-32-330887,487806.6037511,
1715672373.071827,3666868,11207,4,TX,1,100,2024-05-14_13-09-32-897568,487807.1704325,
1715672373.742727,3667508,11311,4,TX,1,100,2024-05-14_13-09-33-664282,487807.9371459,
1715672374.180909,3667926,11380,4,TX,1,100,2024-05-14_13-09-34-164288,487808.4371525,
1715672375.024776,3668731,11517,4,TX,1,100,2024-05-14_13-09-34-997660,487809.2705242,
1715672376.217720,3669869,11705,4,TX,1,100,2024-05-14_13-09-36-197640,487810.4705039,
1715672376.770165,3670396,11795,4,TX,1,100,2024-05-14_13-09-36-697744,487810.9706078,
1715672377.537507,3671128,11915,4,TX,1,100,2024-05-14_13-09-37-497674,487811.7705379,
1715672378.082614,3671648,12003,4,TX,1,100,2024-05-14_13-09-38-064247,487812.3371107,
1715672378.918094,3672445,12139,4,TX,1,100,2024-05-14_13-09-38-797728,487813.0705924,
1715672379.385628,3672891,12207,4,TX,1,100,2024-05-14_13-09-39-330869,487813.6037329,
1715672380.216916,3673684,12345,4,TX,1,100,2024-05-14_13-09-40-131044,487814.4039083,
1715672380.742105,3674185,12433,4,TX,1,100,2024-05-14_13-09-40-664149,487814.9370129,
1715672381.421391,3674833,12536,4,TX,1,100,2024-05-14_13-09-41-364129,487815.6369933,
1715672381.953918,3675341,12623,4,TX,1,100,2024-05-14_13-09-41-930935,487816.2037988,
1715672382.750613,3676101,12749,4,TX,1,100,2024-05-14_13-09-42-664246,487816.9371101,
1715672383.252740,3676580,12836,4,TX,1,100,2024-05-14_13-09-43-230990,487817.5038541,
1715672383.920495,3677217,12937,4,TX,1,100,2024-05-14_13-09-43-897704,487818.1705634,
1715672384.546319,3677814,13040,4,TX,1,100,2024-05-14_13-09-44-464493,487818.7373568,
1715672385.289551,3678523,13158,4,TX,1,100,2024-05-14_13-09-45-197897,487819.4707611,
1715672385.824175,3679033,13248,4,TX,1,100,2024-05-14_13-09-45-764522,487820.0373864,
1715672386.576841,3679751,13367,4,TX,1,100,2024-05-14_13-09-46-497700,487820.7705646,
1715672387.104127,3680254,13452,4,TX,1,100,2024-05-14_13-09-47-031102,487821.3039661,
1715672387.879856,3680994,13578,4,TX,1,100,2024-05-14_13-09-47-797913,487822.0707771,
1715672388.424962,3681514,13662,4,TX,1,100,2024-05-14_13-09-48-364518,487822.6373822,
1715672389.063366,3682123,13766,4,TX,1,100,2024-05-14_13-09-49-031222,487823.3040865,
1715672389.616859,3682651,13854,4,TX,1,100,2024-05-14_13-09-49-564219,487823.8370829,
1715672390.461774,3683457,13989,4,TX,1,100,2024-05-14_13-09-50-397737,487824.6706008,
1715672390.982770,3683954,14078,4,TX,1,100,2024-05-14_13-09-50-897930,487825.1707945,
1715672391.825588,3684758,14214,4,TX,1,100,2024-05-14_13-09-51-664645,487825.9375090,
1715672392.245950,3685159,14282,4,TX,1,100,2024-05-14_13-09-52-197738,487826.4706018,
1715672392.944105,3685825,14391,4,TX,1,100,2024-05-14_13-09-52-864444,487827.1373084,
1715672393.469294,3686326,14478,4,TX,1,100,2024-05-14_13-09-53-431082,487827.7039461,
1715672394.306872,3687125,14615,4,TX,1,100,2024-05-14_13-09-54-231025,487828.5038895,
1715672395.487237,3688251,14800,4,TX,1,100,2024-05-14_13-09-55-464593,487829.7374572,
1715672396.122496,3688857,14904,4,TX,1,100,2024-05-14_13-09-56-030933,487830.3037973,
1715672396.786058,3689490,15008,4,TX,1,100,2024-05-14_13-09-56-697857,487830.9707212,
1715672397.400351,3690076,15111,4,TX,1,100,2024-05-14_13-09-57-298002,487831.5708659,
1715672398.204383,3690843,15235,4,TX,1,100,2024-05-14_13-09-58-064529,487832.3373934,
1715672399.992752,3692549,15520,4,TX,1,100,2024-05-14_13-09-59-364322,487833.6371859,
1715672400.632204,3693159,15624,4,TX,1,100,2024-05-14_13-10-00-564448,487834.8373119,
1715672401.190938,3693692,15696,4,TX,1,100,2024-05-14_13-10-01-064624,487835.3374881,
1715672402.033757,3694496,15833,4,TX,1,100,2024-05-14_13-10-01-898258,487836.1711219,
1715672402.465649,3694908,15902,4,TX,1,100,2024-05-14_13-10-02-431111,487836.7039756,
1715672403.313709,3695717,16037,4,TX,1,100,2024-05-14_13-10-03-231233,487837.5040975,
1715672404.599951,3696944,16247,4,TX,1,100,2024-05-14_13-10-04-531259,487838.8041234,
1715672405.233113,3697548,16349,4,TX,1,100,2024-05-14_13-10-05-064602,487839.3374658,
1715672405.797089,3698086,16439,4,TX,1,100,2024-05-14_13-10-05-764799,487840.0376631,
1715672407.038254,3699270,16638,4,TX,1,100,2024-05-14_13-10-06-998714,487841.2715778,
1715672407.599085,3699805,16724,4,TX,1,100,2024-05-14_13-10-07-565144,487841.8380077,
1715672408.438759,3700606,16862,4,TX,1,100,2024-05-14_13-10-08-364572,487842.6374357,
1715672409.006927,3701148,16953,4,TX,1,100,2024-05-14_13-10-08-898767,487843.1716308,
1715672409.944092,3702042,17106,4,TX,1,100,2024-05-14_13-10-09-765284,487844.0381483,
