LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1715672171.633991,3474708.000,44942,1,T1,1,100,37.268
1715672171.766074,3474834.000,44959,1,T1,1,100,37.329
1715672171.902351,3474964.000,44975,1,T1,1,100,37.390
1715672172.034435,3475090.000,45010,1,T1,1,100,37.346
1715672172.168615,3475218.000,45027,1,T1,1,100,37.433
1715672172.302795,3475346.000,45043,1,T1,1,100,37.471
1715672172.433830,3475471.000,45061,1,T1,1,100,37.310
1715672172.565913,3475597.000,45083,1,T1,1,100,37.241
1715672172.697997,3475723.000,45101,1,T1,1,100,37.246
1715672172.827984,3475847.000,45122,1,T1,1,100,37.319
1715672172.963212,3475976.000,45139,1,T1,1,100,37.351
1715672173.098441,3476105.000,45171,1,T1,1,100,37.400
1715672173.231572,3476232.000,45187,1,T1,1,100,37.421
1715672173.365752,3476360.000,45205,1,T1,1,100,37.395
1715672173.497836,3476486.000,45224,1,T1,1,100,37.384
1715672173.630968,3476613.000,45256,1,T1,1,100,37.414
1715672173.762003,3476738.000,45273,1,T1,1,100,37.286
1715672173.894087,3476864.000,45291,1,T1,1,100,37.265
1715672174.028267,3476992.000,45308,1,T1,1,100,37.363
1715672174.162447,3477120.000,45343,1,T1,1,100,37.441
1715672174.295578,3477247.000,45359,1,T1,1,100,37.439
1715672174.430807,3477376.000,45377,1,T1,1,100,37.403
1715672174.563939,3477503.000,45393,1,T1,1,100,37.352
1715672174.697070,3477630.000,45428,1,T1,1,100,37.365
1715672174.829154,3477756.000,45445,1,T1,1,100,37.406
1715672174.959141,3477880.000,45461,1,T1,1,100,37.424
1715672175.091224,3478006.000,45481,1,T1,1,100,37.361
1715672175.227501,3478136.000,45512,1,T1,1,100,37.298
1715672175.359585,3478262.000,45529,1,T1,1,100,37.306
1715672175.493765,3478390.000,45549,1,T1,1,100,37.310
1715672175.627945,3478518.000,45565,1,T1,1,100,37.382
1715672175.758980,3478643.000,45597,1,T1,1,100,37.272
1715672175.891063,3478769.000,45614,1,T1,1,100,37.330
1715672176.023147,3478895.000,45631,1,T1,1,100,37.249
1715672176.153134,3479019.000,45652,1,T1,1,100,37.356
1715672176.288362,3479148.000,45684,1,T1,1,100,37.367
1715672176.423591,3479277.000,45700,1,T1,1,100,37.371
1715672176.556722,3479404.000,45717,1,T1,1,100,37.373
1715672176.690902,3479532.000,45733,1,T1,1,100,37.339
1715672176.825083,3479660.000,45768,1,T1,1,100,37.395
1715672176.958214,3479787.000,45786,1,T1,1,100,37.348
1715672177.089250,3479912.000,45804,1,T1,1,100,37.399
1715672177.221333,3480038.000,45821,1,T1,1,100,37.421
1715672177.354465,3480165.000,45853,1,T1,1,100,37.288
1715672177.488645,3480293.000,45869,1,T1,1,100,37.338
1715672177.621777,3480420.000,45886,1,T1,1,100,37.323
1715672177.757005,3480549.000,45904,1,T1,1,100,37.282
1715672177.890137,3480676.000,45930,2,T1,1,100,37.299
1715672178.023269,3480803.000,45930,2,T1,1,100,37.378
1715672178.155352,3480929.000,45948,1,T1,1,100,37.305
1715672178.285339,3481053.000,45966,1,T1,1,100,37.238
1715672178.417423,3481179.000,45982,1,T1,1,100,37.280
1715672178.553699,3481309.000,46002,1,T1,1,100,37.440
1715672178.685783,3481435.000,46019,1,T1,1,100,37.368
1715672178.819963,3481563.000,46050,1,T1,1,100,37.266
1715672178.954143,3481691.000,46068,1,T1,1,100,37.257
1715672179.085178,3481816.000,46084,1,T1,1,100,37.324
1715672179.219358,3481944.000,46101,1,T1,1,100,37.246
1715672179.351442,3482070.000,46138,1,T1,1,100,37.284
1715672179.481429,3482194.000,46154,1,T1,1,100,37.336
1715672179.616657,3482323.000,46171,1,T1,1,100,37.429
1715672179.750837,3482451.000,46188,1,T1,1,100,37.469
1715672179.883969,3482578.000,46222,1,T1,1,100,37.309
1715672180.018149,3482706.000,46240,1,T1,1,100,37.311
1715672180.152329,3482834.000,46256,1,T1,1,100,37.347
1715672180.285461,3482961.000,46275,1,T1,1,100,37.434
1715672180.416496,3483086.000,46307,1,T1,1,100,37.365
1715672180.548579,3483212.000,46326,1,T1,1,100,37.335
1715672180.680663,3483338.000,46344,1,T1,1,100,37.322
1715672180.814843,3483466.000,46360,1,T1,1,100,37.388
1715672180.947975,3483593.000,46392,1,T1,1,100,37.310
1715672181.083203,3483722.000,46411,1,T1,1,100,37.453
1715672181.216335,3483849.000,46429,1,T1,1,100,37.409
1715672181.349467,3483976.000,46447,1,T1,1,100,37.354
1715672181.482599,3484103.000,46478,1,T1,1,100,37.331
1715672181.612586,3484227.000,46495,1,T1,1,100,37.356
1715672181.744669,3484353.000,46512,1,T1,1,100,37.331
1715672181.880946,3484483.000,46531,1,T1,1,100,37.392
1715672182.013029,3484609.000,46563,1,T1,1,100,37.382
1715672182.147209,3484737.000,46580,1,T1,1,100,37.307
1715672182.281389,3484865.000,46599,1,T1,1,100,37.417
1715672182.413473,3484991.000,46619,1,T1,1,100,37.428
1715672182.547653,3485119.000,46650,1,T1,1,100,37.363
1715672182.679737,3485245.000,46667,1,T1,1,100,37.370
1715672182.809723,3485369.000,46684,1,T1,1,100,37.302
1715672182.943903,3485497.000,46700,1,T1,1,100,37.343
1715672183.078084,3485625.000,46735,1,T1,1,100,37.326
1715672183.211215,3485752.000,46752,1,T1,1,100,37.354
1715672183.345396,3485880.000,46774,1,T1,1,100,37.472
1715672183.479576,3486008.000,46791,1,T1,1,100,37.452
1715672183.612707,3486135.000,46808,1,T1,1,100,37.373
1715672183.743742,3486260.000,46825,1,T1,1,100,37.303
1715672183.874778,3486385.000,46841,1,T1,1,100,37.344
1715672184.006861,3486511.000,46859,1,T1,1,100,37.432
1715672184.141041,3486639.000,46890,1,T1,1,100,37.364
1715672184.274173,3486766.000,46906,1,T1,1,100,37.335
1715672184.409401,3486895.000,46929,1,T1,1,100,37.322
1715672184.542533,3487022.000,46945,1,T1,1,100,37.317
1715672184.675665,3487149.000,46977,1,T1,1,100,37.385
1715672184.808797,3487276.000,46994,1,T1,1,100,37.344
1715672184.938784,3487400.000,47013,1,T1,1,100,37.397
1715672185.070867,3487526.000,47031,1,T1,1,100,37.349
1715672185.207144,3487656.000,47062,1,T1,1,100,37.399
1715672185.339227,3487782.000,47079,1,T1,1,100,37.385
1715672185.473408,3487910.000,47098,1,T1,1,100,37.273
1715672185.607588,3488038.000,47133,1,T1,1,100,37.331
1715672185.740720,3488165.000,47149,1,T1,1,100,37.356
1715672185.874900,3488293.000,47166,1,T1,1,100,37.367
1715672186.006983,3488419.000,47183,1,T1,1,100,37.265
1715672186.136970,3488543.000,47202,1,T1,1,100,37.221
1715672186.270102,3488670.000,47237,1,T1,1,100,37.273
1715672186.404282,3488798.000,47253,1,T1,1,100,37.260
1715672186.537414,3488925.000,47272,1,T1,1,100,37.290
1715672186.671594,3489053.000,47304,1,T1,1,100,37.338
1715672186.805774,3489181.000,47320,1,T1,1,100,37.359
1715672186.937857,3489307.000,47337,1,T1,1,100,37.404
1715672187.069941,3489433.000,47357,1,T1,1,100,37.387
1715672187.202024,3489559.000,47388,1,T1,1,100,37.309
1715672187.334108,3489685.000,47406,1,T1,1,100,37.347
1715672187.468288,3489813.000,47424,1,T1,1,100,37.363
1715672187.601420,3489940.000,47441,1,T1,1,100,37.441
1715672187.736648,3490069.000,47476,1,T1,1,100,37.332
1715672187.869780,3490196.000,47492,1,T1,1,100,37.357
1715672188.002912,3490323.000,47510,1,T1,1,100,37.438
1715672188.138140,3490452.000,47526,1,T1,1,100,37.367
1715672188.268127,3490576.000,47561,1,T1,1,100,37.371
1715672188.400210,3490702.000,47578,1,T1,1,100,37.303
1715672188.536487,3490832.000,47596,1,T1,1,100,37.344
1715672188.667522,3490957.000,47614,1,T1,1,100,37.361
1715672188.801702,3491085.000,47634,1,T1,1,100,37.405
1715672188.935882,3491213.000,47650,1,T1,1,100,37.352
1715672189.069014,3491340.000,47668,1,T1,1,100,37.330
1715672189.203194,3491468.000,47684,1,T1,1,100,37.426
1715672189.335278,3491594.000,47716,1,T1,1,100,37.433
1715672189.465265,3491718.000,47736,1,T1,1,100,37.435
1715672189.597348,3491844.000,47754,1,T1,1,100,37.366
1715672189.731528,3491972.000,47772,1,T1,1,100,37.442
1715672189.864660,3492099.000,47803,1,T1,1,100,37.368
1715672189.998840,3492227.000,47820,1,T1,1,100,37.266
1715672190.133020,3492355.000,47837,1,T1,1,100,37.328
1715672190.265104,3492481.000,47853,1,T1,1,100,37.355
1715672190.397187,3492607.000,47885,1,T1,1,100,37.366
1715672190.529271,3492733.000,47902,1,T1,1,100,37.371
1715672190.661354,3492859.000,47921,1,T1,1,100,37.409
1715672190.795534,3492987.000,47938,1,T1,1,100,37.354
1715672190.928666,3493114.000,47973,1,T1,1,100,37.295
1715672191.063895,3493243.000,47991,1,T1,1,100,37.376
1715672191.197026,3493370.000,48008,1,T1,1,100,37.340
1715672191.331206,3493498.000,48028,1,T1,1,100,37.395
1715672191.466435,3493627.000,48059,1,T1,1,100,37.313
1715672191.596422,3493751.000,48076,1,T1,1,100,37.277
1715672191.728505,3493877.000,48093,1,T1,1,100,37.297
1715672191.863734,3494006.000,48112,1,T1,1,100,37.377
1715672191.994769,3494131.000,48144,1,T1,1,100,37.411
1715672192.128949,3494259.000,48163,1,T1,1,100,37.462
1715672192.263129,3494387.000,48180,1,T1,1,100,37.412
1715672192.396261,3494514.000,48197,1,T1,1,100,37.391
1715672192.530441,3494642.000,48228,1,T1,1,100,37.382
1715672192.662524,3494768.000,48249,1,T1,1,100,37.378
1715672192.792511,3494892.000,48267,1,T1,1,100,37.376
1715672192.924595,3495018.000,48284,1,T1,1,100,37.376
1715672193.058775,3495146.000,48316,1,T1,1,100,37.375
1715672193.191907,3495273.000,48332,1,T1,1,100,37.411
1715672193.326087,3495401.000,48350,1,T1,1,100,37.426
1715672193.460267,3495529.000,48366,1,T1,1,100,37.539
1715672193.592350,3495655.000,48401,1,T1,1,100,37.375
1715672193.725482,3495782.000,48418,1,T1,1,100,37.304
1715672193.857566,3495908.000,48436,1,T1,1,100,37.309
1715672193.989649,3496034.000,48457,1,T1,1,100,37.346
1715672194.123829,3496162.000,48477,1,T1,1,100,37.398
1715672194.255913,3496288.000,48494,1,T1,1,100,37.314
1715672194.391141,3496417.000,48511,1,T1,1,100,37.313
1715672194.524273,3496544.000,48527,1,T1,1,100,37.277
1715672194.658453,3496672.000,48545,1,T1,1,100,37.333
1715672194.793681,3496801.000,48579,1,T1,1,100,37.357
1715672194.923668,3496925.000,48597,1,T1,1,100,37.403
1715672195.055752,3497051.000,48615,1,T1,1,100,37.422
1715672195.189932,3497179.000,48631,1,T1,1,100,37.431
1715672195.320967,3497304.000,48666,1,T1,1,100,37.435
1715672195.455147,3497432.000,48683,1,T1,1,100,37.401
1715672195.589327,3497560.000,48699,1,T1,1,100,37.422
1715672195.722459,3497687.000,48717,1,T1,1,100,37.360
1715672195.856639,3497815.000,48748,1,T1,1,100,37.297
1715672195.988723,3497941.000,48770,1,T1,1,100,37.341
1715672196.120806,3498067.000,48789,1,T1,1,100,37.396
1715672196.252890,3498193.000,48805,1,T1,1,100,37.349
1715672196.387070,3498321.000,48840,1,T1,1,100,37.434
1715672196.520201,3498448.000,48857,1,T1,1,100,37.330
1715672196.654382,3498576.000,48874,1,T1,1,100,37.391
1715672196.788562,3498704.000,48891,1,T1,1,100,37.453
1715672196.920645,3498830.000,48923,1,T1,1,100,37.373
1715672197.055873,3498959.000,48939,1,T1,1,100,37.445
1715672197.187957,3499085.000,48958,1,T1,1,100,37.370
1715672197.320040,3499211.000,48978,1,T1,1,100,37.302
1715672197.453172,3499338.000,49009,1,T1,1,100,37.343
1715672197.584208,3499463.000,49027,1,T1,1,100,37.326
1715672197.719436,3499592.000,49043,1,T1,1,100,37.318
1715672197.852568,3499719.000,49063,1,T1,1,100,37.315
1715672197.986748,3499847.000,49095,1,T1,1,100,37.278
1715672198.121976,3499976.000,49111,1,T1,1,100,37.439
1715672198.253011,3500101.000,49130,1,T1,1,100,37.297
1715672198.385095,3500227.000,49147,1,T1,1,100,37.376
1715672198.518227,3500354.000,49181,1,T1,1,100,37.376
1715672198.649262,3500479.000,49199,1,T1,1,100,37.482
1715672198.783442,3500607.000,49215,1,T1,1,100,37.421
1715672198.917622,3500735.000,49232,1,T1,1,100,37.253
1715672199.050754,3500862.000,49267,1,T1,1,100,37.322
1715672199.184934,3500990.000,49283,1,T1,1,100,37.246
1715672199.318066,3501117.000,49303,1,T1,1,100,37.319
1715672199.450149,3501243.000,49325,2,T1,1,100,37.315
1715672199.582233,3501369.000,49325,2,T1,1,100,37.314
1715672199.716413,3501497.000,49358,1,T1,1,100,37.242
1715672199.848496,3501623.000,49377,1,T1,1,100,37.282
1715672199.982676,3501751.000,49395,1,T1,1,100,37.193
1715672200.116856,3501879.000,49411,1,T1,1,100,37.332
1715672200.249988,3502006.000,49443,1,T1,1,100,37.463
1715672200.385216,3502135.000,49465,1,T1,1,100,37.448
1715672200.517300,3502261.000,49481,1,T1,1,100,37.442
1715672200.649384,3502387.000,49499,1,T1,1,100,37.404
1715672200.781467,3502513.000,49530,1,T1,1,100,37.317
1715672200.912502,3502638.000,49546,1,T1,1,100,37.314
1715672201.047731,3502767.000,49569,1,T1,1,100,37.278
1715672201.180862,3502894.000,49585,1,T1,1,100,37.333
1715672201.315042,3503022.000,49617,1,T1,1,100,37.357
1715672201.450271,3503151.000,49636,1,T1,1,100,37.332
1715672201.580258,3503275.000,49655,1,T1,1,100,37.427
1715672201.713390,3503402.000,49673,1,T1,1,100,37.433
1715672201.846521,3503529.000,49704,1,T1,1,100,37.294
1715672201.977557,3503654.000,49721,1,T1,1,100,37.446
1715672202.111737,3503782.000,49738,1,T1,1,100,37.477
1715672202.245917,3503910.000,49754,1,T1,1,100,37.419
1715672202.379049,3504037.000,49791,1,T1,1,100,37.394
1715672202.513229,3504165.000,49808,1,T1,1,100,37.419
1715672202.647409,3504293.000,49825,1,T1,1,100,37.500
1715672202.779492,3504419.000,49842,1,T1,1,100,37.429
1715672202.911576,3504545.000,49861,1,T1,1,100,37.469
1715672203.045756,3504673.000,49893,1,T1,1,100,37.451
1715672203.176791,3504798.000,49910,1,T1,1,100,37.443
1715672203.310971,3504926.000,49927,1,T1,1,100,37.334
1715672203.445151,3505054.000,49944,1,T1,1,100,37.464
1715672203.578283,3505181.000,49978,1,T1,1,100,37.342
1715672203.713511,3505310.000,49997,1,T1,1,100,37.325
1715672203.845595,3505436.000,50014,1,T1,1,100,37.283
1715672203.977678,3505562.000,50030,1,T1,1,100,37.300
1715672204.109762,3505688.000,50062,1,T1,1,100,37.342
1715672204.240797,3505813.000,50079,1,T1,1,100,37.325
1715672204.376025,3505942.000,50099,1,T1,1,100,37.318
1715672204.509157,3506069.000,50116,1,T1,1,100,37.350
1715672204.643337,3506197.000,50150,1,T1,1,100,37.329
1715672204.775945,3506323.500,50172,2,T1,1,100,37.391
1715672204.908553,3506450.000,50172,2,T1,1,100,37.346
1715672205.041684,3506577.000,50192,1,T1,1,100,37.221
1715672205.174816,3506704.000,50209,1,T1,1,100,37.273
1715672205.305851,3506829.000,50226,1,T1,1,100,37.437
1715672205.440032,3506957.000,50243,1,T1,1,100,37.296
1715672205.574212,3507085.000,50277,1,T1,1,100,37.305
1715672205.707343,3507212.000,50293,1,T1,1,100,37.345
1715672205.841523,3507340.000,50310,1,T1,1,100,37.362
1715672205.975703,3507468.000,50327,1,T1,1,100,37.369
1715672206.107787,3507594.000,50360,1,T1,1,100,37.337
1715672206.239871,3507720.000,50381,1,T1,1,100,37.394
1715672206.374051,3507848.000,50397,1,T1,1,100,37.348
1715672206.505086,3507973.000,50414,1,T1,1,100,37.363
1715672206.639266,3508101.000,50430,1,T1,1,100,37.228
1715672206.773446,3508229.000,50467,1,T1,1,100,37.241
1715672206.906578,3508356.000,50484,1,T1,1,100,37.352
1715672207.041806,3508485.000,50501,1,T1,1,100,37.294
1715672207.173890,3508611.000,50532,1,T1,1,100,37.163
1715672207.305973,3508737.000,50550,1,T1,1,100,37.319
1715672207.438057,3508863.000,50566,1,T1,1,100,37.315
1715672207.569092,3508988.000,50586,1,T1,1,100,37.385
1715672207.704320,3509117.000,50620,1,T1,1,100,37.450
1715672207.837452,3509244.000,50636,1,T1,1,100,37.301
1715672207.971632,3509372.000,50654,1,T1,1,100,37.237
1715672208.106860,3509501.000,50673,1,T1,1,100,37.351
1715672208.236847,3509625.000,50690,1,T1,1,100,37.400
1715672208.371027,3509753.000,50722,1,T1,1,100,37.421
1715672208.504159,3509880.000,50738,1,T1,1,100,37.253
1715672208.635195,3510005.000,50756,1,T1,1,100,37.251
1715672208.769375,3510133.000,50777,1,T1,1,100,37.215
1715672208.903555,3510261.000,50809,1,T1,1,100,37.306
1715672209.036686,3510388.000,50826,1,T1,1,100,37.274
1715672209.170866,3510516.000,50842,1,T1,1,100,37.402
1715672209.305047,3510644.000,50863,1,T1,1,100,37.387
1715672209.437130,3510770.000,50894,1,T1,1,100,37.345
1715672209.569214,3510896.000,50911,1,T1,1,100,37.255
1715672209.703394,3511024.000,50928,1,T1,1,100,37.394
1715672209.834429,3511149.000,50947,1,T1,1,100,37.348
1715672209.968609,3511277.000,50964,1,T1,1,100,37.363
1715672210.102789,3511405.000,50984,1,T1,1,100,37.441
1715672210.235921,3511532.000,51006,1,T1,1,100,37.333
1715672210.371149,3511661.000,51023,1,T1,1,100,37.321
1715672210.503233,3511787.000,51039,1,T1,1,100,37.387
1715672210.635316,3511913.000,51057,1,T1,1,100,37.345
1715672210.767400,3512039.000,51073,1,T1,1,100,37.397
1715672210.898435,3512164.000,51092,1,T1,1,100,37.527
1715672211.033663,3512293.000,51111,1,T1,1,100,37.405
1715672211.166795,3512420.000,51145,1,T1,1,100,37.423
1715672211.300975,3512548.000,51166,1,T1,1,100,37.467
1715672211.436203,3512677.000,51182,1,T1,1,100,37.415
1715672211.567239,3512802.000,51199,1,T1,1,100,37.463
1715672211.701419,3512930.000,51231,1,T1,1,100,37.271
1715672211.834551,3513057.000,51250,1,T1,1,100,37.295
1715672211.965586,3513182.000,51270,1,T1,1,100,37.518
1715672212.098718,3513309.000,51286,1,T1,1,100,37.437
1715672212.232898,3513437.000,51318,1,T1,1,100,37.402
1715672212.366030,3513564.000,51335,1,T1,1,100,37.387
1715672212.500210,3513692.000,51351,1,T1,1,100,37.415
1715672212.634390,3513820.000,51386,1,T1,1,100,37.393
1715672212.766473,3513946.000,51403,1,T1,1,100,37.453
1715672212.898557,3514072.000,51419,1,T1,1,100,37.409
1715672213.031688,3514199.000,51439,1,T1,1,100,37.354
1715672213.162724,3514324.000,51455,1,T1,1,100,37.437
1715672213.296904,3514452.000,51490,1,T1,1,100,37.366
1715672213.431084,3514580.000,51507,1,T1,1,100,37.407
1715672213.564216,3514707.000,51523,1,T1,1,100,37.353
1715672213.699444,3514836.000,51541,1,T1,1,100,37.366
1715672213.831527,3514962.000,51575,1,T1,1,100,37.300
1715672213.963611,3515088.000,51592,1,T1,1,100,37.307
1715672214.095695,3515214.000,51611,1,T1,1,100,37.239
1715672214.226730,3515339.000,51627,1,T1,1,100,37.316
1715672214.361958,3515468.000,51645,1,T1,1,100,37.385
1715672214.495090,3515595.000,51679,1,T1,1,100,37.308
1715672214.629270,3515723.000,51696,1,T1,1,100,37.417
1715672214.764498,3515852.000,51713,1,T1,1,100,37.429
1715672214.896582,3515978.000,51729,1,T1,1,100,37.398
1715672215.030762,3516106.000,51761,1,T1,1,100,37.385
1715672215.163894,3516233.000,51783,1,T1,1,100,37.308
1715672215.294929,3516358.000,51800,1,T1,1,100,37.382
1715672215.427012,3516484.000,51817,1,T1,1,100,37.378
1715672215.560668,3516611.500,51852,2,T1,1,100,37.305
1715672215.694324,3516739.000,51852,2,T1,1,100,37.380
1715672215.828504,3516867.000,51870,1,T1,1,100,37.377
1715672215.962684,3516995.000,51887,1,T1,1,100,37.270
1715672216.094768,3517121.000,51921,1,T1,1,100,37.294
1715672216.226851,3517247.000,51937,1,T1,1,100,37.340
1715672216.358935,3517373.000,51957,1,T1,1,100,37.360
1715672216.489970,3517498.000,51973,1,T1,1,100,37.368
1715672216.624150,3517626.000,52008,1,T1,1,100,37.337
1715672216.758330,3517754.000,52025,1,T1,1,100,37.465
1715672216.891462,3517881.000,52041,1,T1,1,100,37.343
1715672217.026690,3518010.000,52073,1,T1,1,100,37.432
1715672217.158774,3518136.000,52090,1,T1,1,100,37.364
1715672217.291906,3518263.000,52107,1,T1,1,100,37.406
1715672217.423989,3518389.000,52126,1,T1,1,100,37.424
1715672217.555025,3518514.000,52158,1,T1,1,100,37.290
1715672217.690253,3518643.000,52174,1,T1,1,100,37.303
1715672217.823385,3518770.000,52194,1,T1,1,100,37.273
1715672217.957565,3518898.000,52211,1,T1,1,100,37.331
1715672218.092793,3519027.000,52228,1,T1,1,100,37.356
1715672218.223828,3519152.000,52260,1,T1,1,100,37.296
1715672218.358008,3519280.000,52278,1,T1,1,100,37.199
1715672218.491140,3519407.000,52295,1,T1,1,100,37.370
1715672218.622175,3519532.000,52312,1,T1,1,100,37.479
1715672218.754259,3519658.000,52343,1,T1,1,100,37.385
1715672218.888439,3519786.000,52363,1,T1,1,100,37.308
1715672219.021571,3519913.000,52380,1,T1,1,100,37.417
1715672219.155751,3520041.000,52400,1,T1,1,100,37.393
1715672219.289931,3520169.000,52432,1,T1,1,100,37.312
1715672219.422014,3520295.000,52450,1,T1,1,100,37.419
1715672219.554098,3520421.000,52467,1,T1,1,100,37.500
1715672219.687230,3520548.000,52487,1,T1,1,100,37.358
1715672219.818265,3520673.000,52518,1,T1,1,100,37.332
1715672219.952445,3520801.000,52536,1,T1,1,100,37.321
1715672220.086625,3520929.000,52552,1,T1,1,100,37.316
1715672220.219757,3521056.000,52569,1,T1,1,100,37.279
1715672220.354985,3521185.000,52604,1,T1,1,100,37.333
1715672220.487069,3521311.000,52620,1,T1,1,100,37.357
1715672220.620201,3521438.000,52640,1,T1,1,100,37.403
1715672220.753332,3521565.000,52656,1,T1,1,100,37.387
1715672220.884368,3521690.000,52676,1,T1,1,100,37.274
1715672221.017499,3521817.000,52697,1,T1,1,100,37.367
1715672221.150631,3521944.000,52716,1,T1,1,100,37.336
1715672221.284811,3522072.000,52733,1,T1,1,100,37.358
1715672221.420040,3522201.000,52750,1,T1,1,100,37.332
1715672221.551075,3522326.000,52784,1,T1,1,100,37.321
1715672221.685255,3522454.000,52803,1,T1,1,100,37.352
1715672221.818387,3522581.000,52820,1,T1,1,100,37.471
1715672221.948374,3522705.000,52837,1,T1,1,100,37.417
1715672222.079409,3522830.000,52871,1,T1,1,100,37.428
1715672222.213589,3522958.000,52889,1,T1,1,100,37.398
1715672222.346721,3523085.000,52905,1,T1,1,100,37.456
1715672222.480901,3523213.000,52924,1,T1,1,100,37.481
1715672222.615081,3523341.000,52956,1,T1,1,100,37.456
1715672222.747164,3523467.000,52972,1,T1,1,100,37.446
1715672222.880296,3523594.000,52989,1,T1,1,100,37.299
1715672223.013428,3523721.000,53006,1,T1,1,100,37.307
1715672223.144463,3523846.000,53039,1,T1,1,100,37.345
1715672223.278643,3523974.000,53057,1,T1,1,100,37.291
1715672223.412823,3524102.000,53073,1,T1,1,100,37.303
1715672223.545955,3524229.000,53096,1,T1,1,100,37.131
1715672223.681184,3524358.000,53113,1,T1,1,100,37.340
1715672223.814315,3524485.000,53144,1,T1,1,100,37.360
1715672223.947447,3524612.000,53162,1,T1,1,100,37.333
1715672224.080579,3524739.000,53178,1,T1,1,100,37.321
1715672224.211614,3524864.000,53195,1,T1,1,100,37.316
1715672224.343698,3524990.000,53215,1,T1,1,100,37.350
1715672224.476830,3525117.000,53248,1,T1,1,100,37.364
1715672224.611010,3525245.000,53266,1,T1,1,100,37.370
1715672224.746238,3525374.000,53284,1,T1,1,100,37.444
1715672224.877273,3525499.000,53304,1,T1,1,100,37.369
1715672225.011453,3525627.000,53336,1,T1,1,100,37.373
1715672225.144585,3525754.000,53352,1,T1,1,100,37.338
1715672225.274572,3525878.000,53370,1,T1,1,100,37.395
1715672225.405607,3526003.000,53386,1,T1,1,100,37.454
1715672225.539787,3526131.000,53421,1,T1,1,100,37.445
1715672225.672919,3526258.000,53438,1,T1,1,100,37.441
1715672225.807099,3526386.000,53456,1,T1,1,100,37.332
1715672225.941279,3526514.000,53474,1,T1,1,100,37.357
1715672226.073363,3526640.000,53510,1,T1,1,100,37.438
1715672226.208591,3526769.000,53526,1,T1,1,100,37.331
1715672226.340675,3526895.000,53547,2,T1,1,100,37.427
1715672226.472758,3527021.000,53547,2,T1,1,100,37.468
1715672226.605890,3527148.000,53582,1,T1,1,100,37.486
1715672226.740070,3527276.000,53598,1,T1,1,100,37.459
1715672226.873202,3527403.000,53615,1,T1,1,100,37.482
1715672227.008430,3527532.000,53635,1,T1,1,100,37.421
1715672227.141562,3527659.000,53666,1,T1,1,100,37.289
1715672227.274694,3527786.000,53686,1,T1,1,100,37.338
1715672227.407825,3527913.000,53705,1,T1,1,100,37.323
1715672227.538861,3528038.000,53722,1,T1,1,100,37.424
1715672227.669896,3528163.000,53739,1,T1,1,100,37.538
1715672227.803028,3528290.000,53770,1,T1,1,100,37.304
1715672227.937208,3528418.000,53788,1,T1,1,100,37.202
1715672228.072436,3528547.000,53807,1,T1,1,100,37.300
1715672228.203471,3528672.000,53826,1,T1,1,100,37.378
1715672228.337651,3528800.000,53858,1,T1,1,100,37.376
1715672228.470783,3528927.000,53874,1,T1,1,100,37.376
1715672228.601819,3529052.000,53897,1,T1,1,100,37.340
1715672228.732854,3529177.000,53913,1,T1,1,100,37.324
1715672228.867034,3529305.000,53945,1,T1,1,100,37.353
1715672229.000165,3529432.000,53962,1,T1,1,100,37.259
1715672229.134346,3529560.000,53980,1,T1,1,100,37.289
1715672229.268526,3529688.000,53998,1,T1,1,100,37.267
1715672229.400609,3529814.000,54032,1,T1,1,100,37.399
1715672229.535838,3529943.000,54048,1,T1,1,100,37.315
1715672229.668969,3530070.000,54066,1,T1,1,100,37.278
1715672229.800004,3530195.000,54082,1,T1,1,100,37.333
1715672229.932088,3530321.000,54117,1,T1,1,100,37.321
1715672230.066268,3530449.000,54134,1,T1,1,100,37.352
1715672230.199400,3530576.000,54150,1,T1,1,100,37.400
1715672230.334628,3530705.000,54168,1,T1,1,100,37.386
1715672230.467760,3530832.000,54199,1,T1,1,100,37.344
1715672230.600892,3530959.000,54216,1,T1,1,100,37.255
1715672230.734024,3531086.000,54238,1,T1,1,100,37.323
1715672230.865059,3531211.000,54254,1,T1,1,100,37.353
1715672230.996094,3531336.000,54272,1,T1,1,100,37.294
1715672231.129226,3531463.000,54310,1,T1,1,100,37.269
1715672231.263406,3531591.000,54327,1,T1,1,100,37.294
1715672231.398634,3531720.000,54344,1,T1,1,100,37.269
1715672231.529670,3531845.000,54360,1,T1,1,100,37.365
1715672231.663850,3531973.000,54394,2,T1,1,100,37.300
1715672231.798030,3532101.000,54394,2,T1,1,100,37.271
1715672231.929065,3532226.000,54412,1,T1,1,100,37.330
1715672232.060100,3532351.000,54447,1,T1,1,100,37.391
1715672232.194280,3532479.000,54464,1,T1,1,100,37.382
1715672232.326364,3532605.000,54481,1,T1,1,100,37.413
1715672232.460544,3532733.000,54498,1,T1,1,100,37.250
1715672232.594724,3532861.000,54533,1,T1,1,100,37.321
1715672232.726807,3532987.000,54549,1,T1,1,100,37.316
1715672232.862036,3533116.000,54566,1,T1,1,100,37.243
1715672232.995167,3533243.000,54598,1,T1,1,100,37.282
1715672233.126203,3533368.000,54614,1,T1,1,100,37.335
1715672233.257238,3533493.000,54635,1,T1,1,100,37.322
