LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1715672209.641545,3510965.000,50905,1,SF,1,100,0.0000
1715672210.040941,3511346.000,50958,1,SF,1,100,0.0000
1715672210.310349,3511603.000,51000,1,SF,1,100,0.0000
1715672210.642654,3511920.000,51051,1,SF,1,100,0.0000
1715672210.971815,3512234.000,51105,1,SF,1,100,0.0000
1715672211.308313,3512555.000,51160,1,SF,1,100,0.0000
1715672211.642715,3512874.000,51209,1,SF,1,100,0.0000
1715672211.971876,3513188.000,51264,1,SF,1,100,0.0000
1715672212.305229,3513506.000,51312,1,SF,1,100,0.0000
1715672212.707769,3513890.000,51380,1,SF,1,100,0.0000
1715672213.037978,3514205.000,51433,1,SF,1,100,0.0000
1715672213.369235,3514521.000,51484,1,SF,1,100,0.0000
1715672213.706782,3514843.000,51535,1,SF,1,100,0.0000
1715672214.035943,3515157.000,51586,1,SF,1,100,0.0000
1715672214.368248,3515474.000,51639,1,SF,1,100,0.0000
1715672214.636608,3515730.000,51690,1,SF,1,100,0.0000
1715672214.972058,3516050.000,51741,1,SF,1,100,0.0000
1715672215.301219,3516364.000,51794,1,SF,1,100,0.0000
1715672215.701662,3516746.000,51846,1,SF,1,100,0.0000
1715672216.036064,3517065.000,51899,1,SF,1,100,0.0000
1715672216.365225,3517379.000,51951,1,SF,1,100,0.0000
1715672216.696482,3517695.000,52002,1,SF,1,100,0.0000
1715672216.965890,3517952.000,52053,1,SF,1,100,0.0000
1715672217.299244,3518270.000,52101,1,SF,1,100,0.0000
1715672217.628404,3518584.000,52152,1,SF,1,100,0.0000
1715672217.964903,3518905.000,52205,1,SF,1,100,0.0000
1715672218.299305,3519224.000,52254,1,SF,1,100,0.0000
1715672218.628465,3519538.000,52306,1,SF,1,100,0.0000
1715672219.028909,3519920.000,52374,1,SF,1,100,0.0000
1715672219.363311,3520239.000,52426,1,SF,1,100,0.0000
1715672219.693520,3520554.000,52481,1,SF,1,100,0.0000
1715672220.024776,3520870.000,52530,1,SF,1,100,0.0000
1715672220.294185,3521127.000,52580,1,SF,1,100,0.0000
1715672220.627539,3521445.000,52634,1,SF,1,100,0.0000
1715672221.023789,3521823.000,52691,1,SF,1,100,0.0000
1715672221.292149,3522079.000,52727,1,SF,1,100,0.0000
1715672221.626551,3522398.000,52778,1,SF,1,100,0.0000
1715672221.954664,3522711.000,52831,1,SF,1,100,0.0000
1715672222.285920,3523027.000,52883,1,SF,1,100,0.0000
1715672222.688461,3523411.000,52950,1,SF,1,100,0.0000
1715672223.019718,3523727.000,53000,1,SF,1,100,0.0000
1715672223.350975,3524043.000,53051,1,SF,1,100,0.0000
1715672223.688522,3524365.000,53107,1,SF,1,100,0.0000
1715672224.020827,3524682.000,53156,1,SF,1,100,0.0000
1715672224.349987,3524996.000,53209,1,SF,1,100,0.0000
1715672224.618347,3525252.000,53260,1,SF,1,100,0.0000
1715672224.952749,3525571.000,53314,1,SF,1,100,0.0000
1715672225.280862,3525884.000,53364,1,SF,1,100,0.0000
1715672225.612119,3526200.000,53415,1,SF,1,100,0.0000
1715672225.948617,3526521.000,53468,1,SF,1,100,0.0000
1715672226.413006,3526964.000,53541,1,SF,1,100,0.0000
1715672226.678221,3527217.000,53576,1,SF,1,100,0.0000
1715672227.015768,3527539.000,53629,1,SF,1,100,0.0000
1715672227.348073,3527856.000,53680,1,SF,1,100,0.0000
1715672227.676186,3528169.000,53733,1,SF,1,100,0.0000
1715672227.944546,3528425.000,53782,1,SF,1,100,0.0000
1715672228.278948,3528744.000,53836,1,SF,1,100,0.0000
1715672228.608108,3529058.000,53891,1,SF,1,100,0.0000
1715672228.939365,3529374.000,53939,1,SF,1,100,0.0000
1715672229.275864,3529695.000,53992,1,SF,1,100,0.0000
1715672229.675259,3530076.000,54060,1,SF,1,100,0.0000
1715672230.004420,3530390.000,54111,1,SF,1,100,0.0000
1715672230.273828,3530647.000,54162,1,SF,1,100,0.0000
1715672230.608230,3530966.000,54210,1,SF,1,100,0.0000
1715672230.936342,3531279.000,54266,1,SF,1,100,0.0000
1715672231.270744,3531598.000,54321,1,SF,1,100,0.0000
1715672231.605146,3531917.000,54371,1,SF,1,100,0.0000
1715672232.001396,3532295.000,54426,1,SF,1,100,0.0000
1715672232.333702,3532612.000,54475,1,SF,1,100,0.0000
1715672232.668104,3532931.000,54527,1,SF,1,100,0.0000
1715672232.934367,3533185.000,54577,1,SF,1,100,0.0000
1715672233.264576,3533500.000,54629,1,SF,1,100,0.0000
1715672233.598978,3533819.000,54677,1,SF,1,100,0.0000
1715672233.933380,3534138.000,54731,1,SF,1,100,0.0000
1715672234.262540,3534452.000,54781,1,SF,1,100,0.0000
1715672234.662984,3534834.000,54850,1,SF,1,100,0.0000
1715672234.997386,3535153.000,54900,1,SF,1,100,0.0000
1715672235.328643,3535469.000,54953,1,SF,1,100,0.0000
1715672235.592810,3535721.000,55004,1,SF,1,100,0.0000
1715672235.929308,3536042.000,55055,1,SF,1,100,0.0000
1715672236.261614,3536359.000,55106,1,SF,1,100,0.0000
1715672236.591823,3536674.000,55159,1,SF,1,100,0.0000
1715672236.926224,3536993.000,55208,1,SF,1,100,0.0000
1715672237.326668,3537375.000,55266,1,SF,1,100,0.0000
1715672237.655828,3537689.000,55321,1,SF,1,100,0.0000
1715672237.990231,3538008.000,55369,1,SF,1,100,0.0000
1715672238.324632,3538327.000,55420,1,SF,1,100,0.0000
1715672238.590896,3538581.000,55473,1,SF,1,100,0.0000
1715672238.920057,3538895.000,55524,1,SF,1,100,0.0000
1715672239.256555,3539216.000,55575,1,SF,1,100,0.0000
1715672239.588860,3539533.000,55627,1,SF,1,100,0.0000
1715672239.919069,3539848.000,55679,1,SF,1,100,0.0000
1715672240.253471,3540167.000,55728,1,SF,1,100,0.0000
1715672240.653915,3540549.000,55798,1,SF,1,100,0.0000
1715672240.985172,3540865.000,55850,1,SF,1,100,0.0000
1715672241.319574,3541184.000,55902,1,SF,1,100,0.0000
1715672241.587934,3541440.000,55952,1,SF,1,100,0.0000
1715672241.986281,3541820.000,56003,1,SF,1,100,0.0000
1715672242.316490,3542135.000,56055,1,SF,1,100,0.0000
1715672242.584850,3542391.000,56092,1,SF,1,100,0.0000
1715672242.917155,3542708.000,56148,1,SF,1,100,0.0000
1715672243.247364,3543023.000,56196,1,SF,1,100,0.0000
1715672243.581766,3543342.000,56246,1,SF,1,100,0.0000
1715672243.916168,3543661.000,56300,1,SF,1,100,0.0000
1715672244.247425,3543977.000,56349,1,SF,1,100,0.0000
1715672244.646820,3544358.000,56414,1,SF,1,100,0.0000
1715672244.981222,3544677.000,56467,1,SF,1,100,0.0000
1715672245.313527,3544994.000,56518,1,SF,1,100,0.0000
1715672245.574549,3545243.000,56568,1,SF,1,100,0.0000
1715672245.911048,3545564.000,56617,1,SF,1,100,0.0000
1715672246.243353,3545881.000,56672,1,SF,1,100,0.0000
1715672246.574610,3546197.000,56723,1,SF,1,100,0.0000
1715672246.909012,3546516.000,56774,1,SF,1,100,0.0000
1715672247.310504,3546899.000,56841,1,SF,1,100,0.0000
1715672247.641761,3547215.000,56895,1,SF,1,100,0.0000
1715672248.044302,3547599.000,56952,1,SF,1,100,0.0000
1715672248.243475,3547789.000,56986,1,SF,1,100,0.0000
1715672248.575780,3548106.000,57036,1,SF,1,100,0.0000
1715672248.902844,3548418.000,57089,1,SF,1,100,0.0000
1715672249.239343,3548739.000,57141,1,SF,1,100,0.0000
1715672249.571648,3549056.000,57192,1,SF,1,100,0.0000
1715672249.967899,3549434.000,57257,1,SF,1,100,0.0000
1715672250.305445,3549756.000,57310,1,SF,1,100,0.0000
1715672250.638799,3550074.000,57365,1,SF,1,100,0.0000
1715672250.970056,3550390.000,57416,1,SF,1,100,0.0000
1715672251.303410,3550708.000,57465,1,SF,1,100,0.0000
1715672251.571770,3550964.000,57520,1,SF,1,100,0.0000
1715672251.904075,3551281.000,57569,1,SF,1,100,0.0000
1715672252.231139,3551593.000,57618,1,SF,1,100,0.0000
1715672252.567638,3551914.000,57668,1,SF,1,100,0.0000
1715672252.899943,3552231.000,57721,1,SF,1,100,0.0000
1715672253.365380,3552675.000,57796,1,SF,1,100,0.0000
1715672253.633740,3552931.000,57830,1,SF,1,100,0.0000
1715672253.967094,3553249.000,57883,1,SF,1,100,0.0000
1715672254.298351,3553565.000,57934,1,SF,1,100,0.0000
1715672254.565663,3553820.000,57985,1,SF,1,100,0.0000
1715672254.900065,3554139.000,58038,1,SF,1,100,0.0000
1715672255.232370,3554456.000,58089,1,SF,1,100,0.0000
1715672255.559434,3554768.000,58138,1,SF,1,100,0.0000
1715672255.895932,3555089.000,58191,1,SF,1,100,0.0000
1715672256.295328,3555470.000,58260,1,SF,1,100,0.0000
1715672256.624488,3555784.000,58312,1,SF,1,100,0.0000
1715672256.893897,3556041.000,58362,1,SF,1,100,0.0000
1715672257.228299,3556360.000,58416,1,SF,1,100,0.0000
1715672257.560604,3556677.000,58464,1,SF,1,100,0.0000
1715672257.893958,3556995.000,58518,1,SF,1,100,0.0000
1715672258.228359,3557314.000,58566,1,SF,1,100,0.0000
1715672258.756693,3557818.000,58641,1,SF,1,100,0.0000
1715672258.955867,3558008.000,58678,1,SF,1,100,0.0000
1715672259.290269,3558327.000,58726,1,SF,1,100,0.0000
1715672259.623623,3558645.000,58779,1,SF,1,100,0.0000
1715672259.887789,3558897.000,58827,1,SF,1,100,0.0000
1715672260.222192,3559216.000,58878,1,SF,1,100,0.0000
1715672260.556593,3559535.000,58929,1,SF,1,100,0.0000
1715672260.888899,3559852.000,58980,1,SF,1,100,0.0000
1715672261.220156,3560168.000,59032,1,SF,1,100,0.0000
1715672261.620600,3560550.000,59097,1,SF,1,100,0.0000
1715672261.952905,3560867.000,59151,1,SF,1,100,0.0000
1715672262.213927,3561116.000,59204,1,SF,1,100,0.0000
1715672262.550425,3561437.000,59253,1,SF,1,100,0.0000
1715672262.882731,3561754.000,59303,1,SF,1,100,0.0000
1715672263.215036,3562071.000,59357,1,SF,1,100,0.0000
1715672263.548390,3562389.000,59409,1,SF,1,100,0.0000
1715672263.882792,3562708.000,59459,1,SF,1,100,0.0000
1715672264.281139,3563088.000,59503,1,SF,1,100,0.0000
1715672264.545306,3563340.000,59537,1,SF,1,100,0.0000
1715672264.879708,3563659.000,59589,1,SF,1,100,0.0000
1715672265.278055,3564039.000,59657,1,SF,1,100,0.0000
1715672265.608263,3564354.000,59709,1,SF,1,100,0.0000
1715672265.942665,3564673.000,59760,1,SF,1,100,0.0000
1715672266.209977,3564928.000,59812,1,SF,1,100,0.0000
1715672266.543331,3565246.000,59861,1,SF,1,100,0.0000
1715672266.875636,3565563.000,59912,1,SF,1,100,0.0000
1715672267.210038,3565882.000,59965,1,SF,1,100,0.0000
1715672267.542343,3566199.000,60016,1,SF,1,100,0.0000
1715672267.938594,3566577.000,60084,1,SF,1,100,0.0000
1715672268.272996,3566896.000,60137,1,SF,1,100,0.0000
1715672268.606349,3567214.000,60185,1,SF,1,100,0.0000
1715672268.868420,3567464.000,60238,1,SF,1,100,0.0000
1715672269.204918,3567785.000,60286,1,SF,1,100,0.0000
1715672269.606410,3568168.000,60329,1,SF,1,100,0.0000
1715672269.871626,3568421.000,60365,1,SF,1,100,0.0000
1715672270.271021,3568802.000,60430,1,SF,1,100,0.0000
1715672270.604375,3569120.000,60478,1,SF,1,100,0.0000
1715672270.935632,3569436.000,60534,1,SF,1,100,0.0000
1715672271.199799,3569688.000,60587,1,SF,1,100,0.0000
1715672271.534201,3570007.000,60637,1,SF,1,100,0.0000
1715672271.866506,3570324.000,60688,1,SF,1,100,0.0000
1715672272.196715,3570639.000,60737,1,SF,1,100,0.0000
1715672272.532165,3570959.000,60793,1,SF,1,100,0.0000
1715672272.933657,3571342.000,60858,1,SF,1,100,0.0000
1715672273.263866,3571657.000,60913,1,SF,1,100,0.0000
1715672273.597219,3571975.000,60962,1,SF,1,100,0.0000
1715672273.930573,3572293.000,61011,1,SF,1,100,0.0000
1715672274.195788,3572546.000,61047,1,SF,1,100,0.0000
1715672274.527045,3572862.000,61101,1,SF,1,100,0.0000
1715672274.927489,3573244.000,61154,1,SF,1,100,0.0000
1715672275.262939,3573564.000,61205,1,SF,1,100,0.0000
1715672275.593148,3573879.000,61255,1,SF,1,100,0.0000
1715672275.925453,3574196.000,61309,1,SF,1,100,0.0000
1715672276.192765,3574451.000,61359,1,SF,1,100,0.0000
1715672276.526119,3574769.000,61413,1,SF,1,100,0.0000
1715672276.856328,3575084.000,61462,1,SF,1,100,0.0000
1715672277.190729,3575403.000,61515,1,SF,1,100,0.0000
1715672277.524083,3575721.000,61565,1,SF,1,100,0.0000
1715672277.921382,3576100.000,61631,1,SF,1,100,0.0000
1715672278.255784,3576419.000,61681,1,SF,1,100,0.0000
1715672278.591234,3576739.000,61735,1,SF,1,100,0.0000
1715672278.920394,3577053.000,61785,1,SF,1,100,0.0000
1715672279.252700,3577370.000,61833,1,SF,1,100,0.0000
1715672279.520012,3577625.000,61886,1,SF,1,100,0.0000
1715672279.855462,3577945.000,61937,1,SF,1,100,0.0000
1715672280.185671,3578260.000,61980,1,SF,1,100,0.0000
1715672280.520072,3578579.000,62030,1,SF,1,100,0.0000
1715672280.855523,3578899.000,62081,1,SF,1,100,0.0000
1715672281.186780,3579215.000,62136,1,SF,1,100,0.0000
1715672281.586175,3579596.000,62204,1,SF,1,100,0.0000
1715672281.921625,3579916.000,62255,1,SF,1,100,0.0000
1715672282.249738,3580229.000,62308,1,SF,1,100,0.0000
1715672282.516001,3580483.000,62357,1,SF,1,100,0.0000
1715672282.849355,3580801.000,62412,1,SF,1,100,0.0000
1715672283.185853,3581122.000,62461,1,SF,1,100,0.0000
1715672283.516062,3581437.000,62513,1,SF,1,100,0.0000
1715672283.850464,3581756.000,62563,1,SF,1,100,0.0000
1715672284.185914,3582076.000,62616,1,SF,1,100,0.0000
1715672284.582165,3582454.000,62682,1,SF,1,100,0.0000
1715672284.849476,3582709.000,62718,1,SF,1,100,0.0000
1715672285.250968,3583092.000,62788,1,SF,1,100,0.0000
1715672285.514087,3583343.000,62828,1,SF,1,100,0.0000
1715672285.912434,3583723.000,62879,1,SF,1,100,0.0000
1715672286.179746,3583978.000,62935,1,SF,1,100,0.0000
1715672286.516244,3584299.000,62983,1,SF,1,100,0.0000
1715672286.846453,3584614.000,63035,1,SF,1,100,0.0000
1715672287.179807,3584932.000,63087,1,SF,1,100,0.0000
1715672287.515257,3585252.000,63139,1,SF,1,100,0.0000
1715672287.845466,3585567.000,63189,1,SF,1,100,0.0000
1715672288.243813,3585947.000,63257,1,SF,1,100,0.0000
1715672288.579263,3586267.000,63311,1,SF,1,100,0.0000
1715672288.909472,3586582.000,63361,1,SF,1,100,0.0000
1715672289.175735,3586836.000,63410,1,SF,1,100,0.0000
1715672289.509089,3587154.000,63462,1,SF,1,100,0.0000
1715672289.845587,3587475.000,63511,1,SF,1,100,0.0000
1715672290.175796,3587790.000,63562,1,SF,1,100,0.0000
1715672290.509150,3588108.000,63618,1,SF,1,100,0.0000
1715672290.844600,3588428.000,63669,1,SF,1,100,0.0000
1715672291.239802,3588805.000,63724,1,SF,1,100,0.0000
1715672291.573156,3589123.000,63776,1,SF,1,100,0.0000
1715672291.840468,3589378.000,63828,1,SF,1,100,0.0000
1715672292.173821,3589696.000,63877,1,SF,1,100,0.0000
1715672292.506127,3590013.000,63932,1,SF,1,100,0.0000
1715672292.837384,3590329.000,63980,1,SF,1,100,0.0000
1715672293.238876,3590712.000,64046,1,SF,1,100,0.0000
1715672293.569085,3591027.000,64098,1,SF,1,100,0.0000
1715672293.902438,3591345.000,64149,1,SF,1,100,0.0000
1715672294.170798,3591601.000,64200,1,SF,1,100,0.0000
1715672294.503104,3591918.000,64253,1,SF,1,100,0.0000
1715672294.834361,3592234.000,64304,1,SF,1,100,0.0000
1715672295.168763,3592553.000,64355,1,SF,1,100,0.0000
1715672295.503165,3592872.000,64407,1,SF,1,100,0.0000
1715672295.834422,3593188.000,64459,1,SF,1,100,0.0000
1715672296.233817,3593569.000,64515,1,SF,1,100,0.0000
1715672296.502177,3593825.000,64552,1,SF,1,100,0.0000
1715672296.830289,3594138.000,64603,1,SF,1,100,0.0000
1715672297.162595,3594455.000,64653,1,SF,1,100,0.0000
1715672297.498045,3594775.000,64705,1,SF,1,100,0.0000
1715672297.897440,3595156.000,64775,1,SF,1,100,0.0000
1715672298.229746,3595473.000,64825,1,SF,1,100,0.0000
1715672298.497057,3595728.000,64876,1,SF,1,100,0.0000
1715672298.831459,3596047.000,64929,1,SF,1,100,0.0000
1715672299.161668,3596362.000,64981,1,SF,1,100,0.0000
1715672299.492925,3596678.000,65032,1,SF,1,100,0.0000
1715672299.829424,3596999.000,65085,1,SF,1,100,0.0000
1715672300.224626,3597376.000,65153,1,SF,1,100,0.0000
1715672300.557980,3597694.000,65203,1,SF,1,100,0.0000
1715672300.893430,3598014.000,65256,1,SF,1,100,0.0000
1715672301.160742,3598269.000,65306,1,SF,1,100,0.0000
1715672301.625130,3598712.000,65364,1,SF,1,100,0.0000
1715672301.825352,3598903.000,65398,1,SF,1,100,0.0000
1715672302.159754,3599222.000,65450,1,SF,1,100,0.0000
1715672302.489963,3599537.000,65502,1,SF,1,100,0.0000
1715672302.821220,3599853.000,14,1,SF,1,100,0.0000
1715672303.222712,3600236.000,84,1,SF,1,100,0.0000
1715672303.553969,3600552.000,138,1,SF,1,100,0.0000
1715672303.887323,3600870.000,186,1,SF,1,100,0.0000
1715672304.155683,3601126.000,242,1,SF,1,100,0.0000
1715672304.490085,3601445.000,290,1,SF,1,100,0.0000
1715672304.819245,3601759.000,342,1,SF,1,100,0.0000
1715672305.153647,3602078.000,392,1,SF,1,100,0.0000
1715672305.488049,3602397.000,446,1,SF,1,100,0.0000
1715672305.818258,3602712.000,496,1,SF,1,100,0.0000
1715672306.149515,3603028.000,552,1,SF,1,100,0.0000
1715672306.486013,3603349.000,602,1,SF,1,100,0.0000
1715672306.817270,3603665.000,651,1,SF,1,100,0.0000
1715672307.148527,3603981.000,709,1,SF,1,100,0.0000
1715672307.483978,3604301.000,761,1,SF,1,100,0.0000
1715672307.883373,3604682.000,828,1,SF,1,100,0.0000
1715672308.213582,3604997.000,881,1,SF,1,100,0.0000
1715672308.549032,3605317.000,930,1,SF,1,100,0.0000
1715672308.815295,3605571.000,982,1,SF,1,100,0.0000
1715672309.146553,3605887.000,1031,1,SF,1,100,0.0000
1715672309.476761,3606202.000,1082,1,SF,1,100,0.0000
1715672309.813260,3606523.000,1135,1,SF,1,100,0.0000
1715672310.211607,3606903.000,1203,1,SF,1,100,0.0000
1715672310.541816,3607218.000,1252,1,SF,1,100,0.0000
1715672310.877266,3607538.000,1309,1,SF,1,100,0.0000
1715672311.209571,3607855.000,1357,1,SF,1,100,0.0000
1715672311.471642,3608105.000,1408,1,SF,1,100,0.0000
1715672311.806044,3608424.000,1458,1,SF,1,100,0.0000
1715672312.140445,3608743.000,1510,1,SF,1,100,0.0000
1715672312.472751,3609060.000,1565,1,SF,1,100,0.0000
1715672312.801911,3609374.000,1616,1,SF,1,100,0.0000
1715672313.138410,3609695.000,1669,1,SF,1,100,0.0000
1715672313.470715,3610012.000,1718,1,SF,1,100,0.0000
1715672313.865917,3610389.000,1786,1,SF,1,100,0.0000
1715672314.201368,3610709.000,1838,1,SF,1,100,0.0000
1715672314.468679,3610964.000,1887,1,SF,1,100,0.0000
1715672314.863882,3611341.000,1940,1,SF,1,100,0.0000
1715672315.131193,3611596.000,1994,1,SF,1,100,0.0000
1715672315.465595,3611915.000,2043,1,SF,1,100,0.0000
1715672315.798949,3612233.000,2093,1,SF,1,100,0.0000
1715672316.127061,3612546.000,2148,1,SF,1,100,0.0000
1715672316.528553,3612929.000,2217,1,SF,1,100,0.0000
1715672316.861907,3613247.000,2267,1,SF,1,100,0.0000
1715672317.191067,3613561.000,2321,1,SF,1,100,0.0000
1715672317.526517,3613881.000,2371,1,SF,1,100,0.0000
1715672317.859871,3614199.000,2413,1,SF,1,100,0.0000
1715672318.191128,3614515.000,2466,1,SF,1,100,0.0000
1715672318.457392,3614769.000,2514,1,SF,1,100,0.0000
1715672318.791794,3615088.000,2568,1,SF,1,100,0.0000
1715672319.126196,3615407.000,2621,1,SF,1,100,0.0000
1715672319.453259,3615719.000,2670,1,SF,1,100,0.0000
1715672319.789758,3616040.000,2723,1,SF,1,100,0.0000
1715672320.189153,3616421.000,2790,1,SF,1,100,0.0000
1715672320.518314,3616735.000,2839,1,SF,1,100,0.0000
1715672320.852716,3617054.000,2891,1,SF,1,100,0.0000
1715672321.121076,3617310.000,2943,1,SF,1,100,0.0000
1715672321.451285,3617625.000,2994,1,SF,1,100,0.0000
1715672321.782542,3617941.000,3044,1,SF,1,100,0.0000
1715672322.116944,3618260.000,3092,1,SF,1,100,0.0000
1715672322.516339,3618641.000,3163,1,SF,1,100,0.0000
1715672322.847596,3618957.000,3216,1,SF,1,100,0.0000
1715672323.180950,3619275.000,3267,1,SF,1,100,0.0000
1715672323.516400,3619595.000,3320,1,SF,1,100,0.0000
1715672323.845560,3619909.000,3371,1,SF,1,100,0.0000
1715672324.178914,3620227.000,3425,1,SF,1,100,0.0000
1715672324.447274,3620483.000,3473,1,SF,1,100,0.0000
1715672324.777483,3620798.000,3525,1,SF,1,100,0.0000
1715672325.107692,3621113.000,3577,1,SF,1,100,0.0000
1715672325.442094,3621432.000,3629,1,SF,1,100,0.0000
1715672325.776495,3621751.000,3681,1,SF,1,100,0.0000
1715672326.173794,3622130.000,3751,1,SF,1,100,0.0000
1715672326.507148,3622448.000,3801,1,SF,1,100,0.0000
1715672326.844695,3622770.000,3855,1,SF,1,100,0.0000
1715672327.173855,3623084.000,3904,1,SF,1,100,0.0000
1715672327.439070,3623337.000,3957,1,SF,1,100,0.0000
1715672327.774521,3623657.000,4008,1,SF,1,100,0.0000
1715672328.104729,3623972.000,4060,1,SF,1,100,0.0000
1715672328.434938,3624287.000,4115,1,SF,1,100,0.0000
1715672328.769340,3624606.000,4170,1,SF,1,100,0.0000
1715672329.105839,3624927.000,4219,1,SF,1,100,0.0000
1715672329.434999,3625241.000,4270,1,SF,1,100,0.0000
1715672329.770449,3625561.000,4323,1,SF,1,100,0.0000
1715672330.104851,3625880.000,4374,1,SF,1,100,0.0000
1715672330.435060,3626195.000,4425,1,SF,1,100,0.0000
1715672330.833407,3626575.000,4492,1,SF,1,100,0.0000
1715672331.167809,3626894.000,4542,1,SF,1,100,0.0000
1715672331.501163,3627212.000,4596,1,SF,1,100,0.0000
1715672331.764281,3627463.000,4644,1,SF,1,100,0.0000
1715672332.098683,3627782.000,4697,1,SF,1,100,0.0000
1715672332.435182,3628103.000,4745,1,SF,1,100,0.0000
1715672332.764342,3628417.000,4798,1,SF,1,100,0.0000
1715672333.098744,3628736.000,4850,1,SF,1,100,0.0000
1715672333.433146,3629055.000,4901,1,SF,1,100,0.0000
1715672333.829396,3629433.000,4975,1,SF,1,100,0.0000
1715672334.161702,3629750.000,5024,1,SF,1,100,0.0000
1715672334.496104,3630069.000,5078,1,SF,1,100,0.0000
1715672334.762367,3630323.000,5128,1,SF,1,100,0.0000
1715672335.092576,3630638.000,5180,1,SF,1,100,0.0000
1715672335.425930,3630956.000,5230,1,SF,1,100,0.0000
1715672335.761380,3631276.000,5284,1,SF,1,100,0.0000
1715672336.090540,3631590.000,5334,1,SF,1,100,0.0000
1715672336.488888,3631970.000,5404,1,SF,1,100,0.0000
1715672336.826434,3632292.000,5455,1,SF,1,100,0.0000
1715672337.089553,3632543.000,5506,1,SF,1,100,0.0000
1715672337.420810,3632859.000,5559,1,SF,1,100,0.0000
1715672337.756260,3633179.000,5607,1,SF,1,100,0.0000
1715672338.090662,3633498.000,5645,1,SF,1,100,0.0000
1715672338.420871,3633813.000,5697,1,SF,1,100,0.0000
1715672338.754225,3634131.000,5746,1,SF,1,100,0.0000
1715672339.089675,3634451.000,5804,1,SF,1,100,0.0000
1715672339.418835,3634765.000,5855,1,SF,1,100,0.0000
1715672339.752189,3635083.000,5908,1,SF,1,100,0.0000
1715672340.154729,3635467.000,5973,1,SF,1,100,0.0000
1715672340.483890,3635781.000,6027,1,SF,1,100,0.0000
1715672340.749105,3636034.000,6077,1,SF,1,100,0.0000
1715672341.084555,3636354.000,6128,1,SF,1,100,0.0000
1715672341.417909,3636672.000,6176,1,SF,1,100,0.0000
1715672341.748117,3636987.000,6232,1,SF,1,100,0.0000
1715672342.080423,3637304.000,6280,1,SF,1,100,0.0000
1715672342.415873,3637624.000,6334,1,SF,1,100,0.0000
1715672342.811075,3638001.000,6404,1,SF,1,100,0.0000
1715672343.142332,3638317.000,6452,1,SF,1,100,0.0000
1715672343.479879,3638639.000,6506,1,SF,1,100,0.0000
1715672343.810088,3638954.000,6556,1,SF,1,100,0.0000
1715672344.075303,3639207.000,6610,1,SF,1,100,0.0000
1715672344.476795,3639590.000,6663,1,SF,1,100,0.0000
1715672344.745155,3639846.000,6719,1,SF,1,100,0.0000
1715672345.075364,3640161.000,6767,1,SF,1,100,0.0000
1715672345.407669,3640478.000,6819,1,SF,1,100,0.0000
1715672345.743119,3640798.000,6869,1,SF,1,100,0.0000
1715672346.138322,3641175.000,6938,1,SF,1,100,0.0000
1715672346.469579,3641491.000,6987,1,SF,1,100,0.0000
1715672346.807126,3641813.000,7040,1,SF,1,100,0.0000
1715672347.071292,3642065.000,7091,1,SF,1,100,0.0000
1715672347.402550,3642381.000,7141,1,SF,1,100,0.0000
1715672347.738000,3642701.000,7190,1,SF,1,100,0.0000
1715672348.072402,3643020.000,7243,1,SF,1,100,0.0000
1715672348.467604,3643397.000,7309,1,SF,1,100,0.0000
1715672348.800957,3643715.000,7362,1,SF,1,100,0.0000
1715672349.135359,3644034.000,7410,1,SF,1,100,0.0000
1715672349.398478,3644285.000,7466,1,SF,1,100,0.0000
1715672349.731832,3644603.000,7514,1,SF,1,100,0.0000
1715672350.066234,3644922.000,7573,1,SF,1,100,0.0000
1715672350.399587,3645240.000,7623,1,SF,1,100,0.0000
1715672350.730844,3645556.000,7675,1,SF,1,100,0.0000
1715672351.131288,3645938.000,7746,1,SF,1,100,0.0000
1715672351.466738,3646258.000,7797,1,SF,1,100,0.0000
1715672351.793802,3646570.000,7846,1,SF,1,100,0.0000
1715672352.127156,3646888.000,7899,1,SF,1,100,0.0000
1715672352.394468,3647143.000,7948,1,SF,1,100,0.0000
1715672352.725725,3647459.000,8003,1,SF,1,100,0.0000
1715672353.059078,3647777.000,8052,1,SF,1,100,0.0000
1715672353.393480,3648096.000,8103,1,SF,1,100,0.0000
1715672353.793924,3648478.000,8174,1,SF,1,100,0.0000
1715672354.124133,3648793.000,8224,1,SF,1,100,0.0000
1715672354.458534,3649112.000,8275,1,SF,1,100,0.0000
1715672354.726895,3649368.000,8326,1,SF,1,100,0.0000
1715672355.056055,3649682.000,8379,1,SF,1,100,0.0000
1715672355.387312,3649998.000,8435,1,SF,1,100,0.0000
1715672355.721714,3650317.000,8486,1,SF,1,100,0.0000
1715672356.054019,3650634.000,8539,1,SF,1,100,0.0000
1715672356.386325,3650951.000,8592,1,SF,1,100,0.0000
1715672356.720727,3651270.000,8641,1,SF,1,100,0.0000
1715672357.055129,3651589.000,8694,1,SF,1,100,0.0000
1715672357.384289,3651903.000,8745,1,SF,1,100,0.0000
1715672357.784733,3652285.000,8813,1,SF,1,100,0.0000
1715672358.120183,3652605.000,8863,1,SF,1,100,0.0000
1715672358.383302,3652856.000,8917,1,SF,1,100,0.0000
1715672358.714559,3653172.000,8967,1,SF,1,100,0.0000
1715672359.048961,3653491.000,9016,1,SF,1,100,0.0000
